theta_evp,theta_4,theta_3,theta_2,theta_1,root_depth
0.21962248653941063,0.20692904105943202,0.16764783375189415,0.183491227413259,0.1936171942898314,0.522765564898046
0.3,0.21586102263978857,0.1663938181351739,0.1827508369731175,0.1928432267575698,0.522765564898046
0.27116283773498545,0.21282338196082337,0.16572011928971517,0.18201457035046725,0.1920866872285168,0.522765564898046
0.24602851696735512,0.2094995801012061,0.16526007866716652,0.18129713743157874,0.19134607907629456,0.522765564898046
0.22325592450958623,0.20463680976189427,0.16454244321867673,0.18060227372907345,0.1906210147689072,0.522765564898046
0.3,0.21825783085282385,0.1638262364373073,0.17992231962976094,0.1899113737307112,0.522765564898046
0.27413084957237466,0.21538592188180206,0.1641734774276453,0.1792564388397535,0.18921657934582142,0.522765564898046
0.2525705403680442,0.21329490680941443,0.16484406627923243,0.17862798899760815,0.1885360695176129,0.522765564898046
0.2338680286974403,0.21068149571582395,0.1655167429996198,0.17804414481912229,0.1878706937708581,0.522765564898046
0.3,0.2343337264439332,0.165930026051683,0.17750465998339704,0.18722159456603737,0.522765564898046
0.2777258030084351,0.23000764469615675,0.1678848536739523,0.1770013065461012,0.18658975763115865,0.522765564898046
0.25462034461025734,0.22351771489701264,0.16870315939870392,0.1765852482104771,0.18597559796272298,0.522765564898046
0.23481683490741498,0.21800693500267013,0.16933993843114026,0.17621840125431643,0.1853822860012258,0.522765564898046
0.3,0.2403671901164316,0.16971863843278598,0.1758934168823812,0.1848106150938922,0.522765564898046
0.27737536675656144,0.2337385771238554,0.1711197883979099,0.17559903620988335,0.18426092619034581,0.522765564898046
0.25695536575842315,0.22799731571104292,0.17216277892758425,0.17537893373142655,0.18373295041124665,0.522765564898046
0.234845349892409,0.22007516245134837,0.17193566909790758,0.17521739777496922,0.18322879437732648,0.522765564898046
0.3,0.24103586844000519,0.1719229287569267,0.17505305682173378,0.18274959663076498,0.522765564898046
0.2757648199967928,0.23331108309517576,0.1725996912501336,0.17489619380310095,0.18229319904960756,0.522765564898046
0.24982293297451744,0.2241765136507847,0.17212065342946603,0.17477958326650353,0.1818581860882227,0.522765564898046
0.2279757487818621,0.21732064548707958,0.17187888302519555,0.17464561723546965,0.18144500798201965,0.522765564898046
0.3,0.23204515128506398,0.17141720844983674,0.1745067751442342,0.18105108487185204,0.522765564898046
0.2719321093718575,0.22395641907019226,0.17092355534394066,0.1743530004367772,0.18067470387595902,0.522765564898046
0.24617405574996093,0.21742583401184096,0.17045333137925334,0.17418387114665113,0.18031377185238,0.522765564898046
0.2232461638225122,0.21161053867505403,0.16999280407200765,0.1740015715860572,0.1799663433349312,0.522765564898046
0.3,0.22299940311732208,0.16934845611645397,0.17380749640265858,0.17963074237339943,0.522765564898046
0.27149386110122076,0.21718671750580665,0.16882245701514964,0.17359441672359271,0.1793054992550667,0.522765564898046
0.2413213861274413,0.21053612793088236,0.1677083760765704,0.1733689511878895,0.17898889109918464,0.522765564898046
0.21633393533522502,0.20528032731107296,0.16701169039625305,0.1731075365396354,0.17867966832634405,0.522765564898046
0.3,0.21113296711232557,0.1661688367910102,0.1728304513863168,0.17837548875563222,0.522765564898046
0.27164872631149356,0.20813040137940947,0.16563229101620622,0.17253343207637017,0.17807521563222395,0.522765564898046
0.24419418968207485,0.20503934647265756,0.1651481282928752,0.1722299422700304,0.17777759225429882,0.522765564898046
0.2188855683648797,0.20153961790109068,0.16468782135242355,0.17192251543369177,0.17748212902116076,0.522765564898046
0.3,0.21123051914299423,0.1642990445998771,0.17161239729188255,0.17718850024855634,0.522765564898046
0.27105657984029113,0.20856199037256848,0.1641675282465935,0.1713024290248167,0.17689646716808796,0.522765564898046
0.24323464161234845,0.20586639200957874,0.16409623398414952,0.17100182756067026,0.1766059468022678,0.522765564898046
0.21771499850898948,0.20271490217519125,0.16402462878721027,0.1707122148623232,0.1763173012371956,0.522765564898046
0.3,0.20962526795985276,0.16370954683595096,0.1704329772480335,0.1760309394014445,0.522765564898046
0.2688524140351642,0.2070076156791266,0.16350619451287177,0.17015483644240426,0.17574720851539163,0.522765564898046
0.24118569945447718,0.20505285834199463,0.1636556122257731,0.1698817030230074,0.17546599734389096,0.522765564898046
0.21698165468179353,0.20279571185227058,0.16392564108733257,0.16962582984656155,0.17518738302767853,0.522765564898046
0.3,0.21159504727521103,0.16407982890968698,0.16939085375665477,0.1749119964641567,0.522765564898046
0.2716812036583815,0.21010587098741282,0.16448464905993296,0.1691717129561683,0.17464058598945092,0.522765564898046
0.24850960589983248,0.20954496650613086,0.1653611141673266,0.1689771495397516,0.17437361692689268,0.522765564898046
0.22344731920484637,0.2074598067098872,0.1658717139831646,0.1688247681745648,0.17411191407889096,0.522765564898046
0.3,0.2219604840831924,0.16646277253567107,0.16869929151690463,0.17385703317177706,0.522765564898046
0.20448974005089413,0.21114866038379554,0.208705875446256,0.18051851673031064,0.1993718862396044,0.1
0.179914261031507,0.21090757556868775,0.20897812428265405,0.18296779668946997,0.19790275960161516,0.1
0.164659928619517,0.20778654573247518,0.20918796962104155,0.18529250119551596,0.19671200975588082,0.1
0.2695291676963909,0.20419785895654116,0.20903998911985966,0.18747115208068546,0.19578373110390893,0.1
0.22954985709756043,0.21272543529253957,0.2085431861805268,0.18946237985359357,0.19509672030634573,0.1
0.20300162804696176,0.2158884289870581,0.20897568275366393,0.19123724384392224,0.1946243779712785,0.1
0.1828325185863173,0.21512207186293533,0.2096861730477173,0.19290460574475962,0.19433686857858753,0.1
0.28665589371465744,0.21202672495204677,0.21024153075863614,0.1944992019766516,0.19421378831812594,0.1
0.24012190450041554,0.2207411269911518,0.21042306811730643,0.19601029195536857,0.19423863080963172,0.1
0.2022304364673521,0.22430629730179538,0.2114754445635711,0.19740677053901293,0.19439491133711947,0.1
0.18124755182938435,0.22258918832320326,0.21278566006525737,0.19878745385386803,0.1946642829063359,0.1
0.27974201301381085,0.21855330105398002,0.213795348177315,0.2001810305668546,0.19503861678551893,0.1
0.2352373754023406,0.2262821158253836,0.21429114029606003,0.20155637710293772,0.19551320202761513,0.1
0.20227951488188128,0.22877502535415942,0.2155480076050247,0.20286202029341985,0.1960808161428693,0.1
0.1752900084331036,0.22647380757945193,0.21694955418158302,0.20418559823586424,0.19672960282299382,0.1
0.27528599084163535,0.22137335631777355,0.217978775384792,0.205542741989656,0.1974571620840055,0.1
0.21944563716500684,0.22898019022444718,0.21835382872890013,0.20689118225429481,0.198262978995758,0.1
0.18647817255065785,0.22901442982074652,0.21954448001075363,0.20815903382311535,0.19914219975216324,0.1
0.16100060846825118,0.22438983680572488,0.22062931507130615,0.20944660107854202,0.20008229806476327,0.1
0.2638044115799,0.21879452193467466,0.22107165796977468,0.2107408000364793,0.20108227102675597,0.1
0.21663173378058098,0.2262640596063173,0.22079805084448512,0.21196444155231808,0.2021396477574297,0.1
0.1839162441603965,0.2260234747938858,0.22147267586987887,0.2130346641930747,0.2032428682378848,0.1
0.16370819067053455,0.22113211196944782,0.2220487298431011,0.2140822226545007,0.20437047857921942,0.1
0.26730537267965826,0.2158380643134188,0.2219303245779177,0.21509564928251573,0.20551764632375735,0.1
0.21110784919847647,0.2250400524521181,0.22113569227384824,0.21598510887646669,0.20667815136104523,0.1159167507372744
0.17857835365659688,0.22378090352406263,0.2216656772057981,0.21666902064291657,0.20783418954495222,0.12925008407060773
0.15919478874814705,0.2184828621909807,0.22195870924385577,0.21734750194895686,0.20895767992568404,0.14258341740394107
0.26319169236589396,0.21305702407694715,0.22147483806739837,0.21798675427088748,0.21004913086942648,0.1559167507372744
0.20797511284995504,0.22128785220051392,0.22031521357431638,0.21847852723733874,0.2111045519290758,0.17124170040921377
0.17637395597860414,0.21683732839353898,0.22045563005144056,0.21874059207280244,0.21210507642667575,0.1845750337425471
0.1622253268560036,0.20924920260216043,0.21993668376266132,0.21898892909930703,0.21302159300249132,0.19790836707588044
0.27015061185846256,0.20203465675755136,0.21846826258343222,0.21912752309257613,0.2138592786421581,0.21124170040921378
0.22601725721692512,0.21141389162436958,0.2163668656787585,0.21903090253367136,0.21460933301194907,0.22657968821923744
0.2001458580618818,0.2105844386622258,0.2156842534518475,0.21864280555262836,0.21524584796717075,0.23991302155257077
0.18802367078135857,0.20543635439045438,0.21498788620131148,0.21821250100816916,0.21573838340029755,0.2532463548859041
0.293968850623471,0.1978730220068109,0.213754882868612,0.21774546088453617,0.21609871483529447,0.2665796882192374
0.2414892483455052,0.20850864323888624,0.21191520200342304,0.21717354418162477,0.21633903364238163,0.28145414477449043
0.2067568472717391,0.20809776032294994,0.2114740543255765,0.216433847585259,0.21646073656725154,0.29478747810782374
0.1879381202037012,0.2001936871898909,0.21104081111768233,0.21574278596770072,0.21645683012197248,0.30812081144115705
0.29208506097163267,0.18974927776656458,0.20978803566515508,0.21509419429565121,0.21635365404148282,0.32145414477449036
