train/learning_rate,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/total_timesteps,train/n_updates,time/fps,time/episodes
0.0003,33.042877197265625,288.0,3361,108.68801126,-20.400775909423828,826560,826459,245,2870
0.0003,0.5592668056488037,288.0,3372,108.94896733999997,-23.177074432373047,829440,829339,245,2880
0.0003,2.2982444763183594,288.0,3384,111.07222759999999,-21.316898345947266,832320,832219,245,2890
0.0003,1.0126298666000366,288.0,3395,110.79757567000003,-22.072954177856445,835200,835099,245,2900
0.0003,1.344646692276001,288.0,3406,112.35149946000001,-22.52499771118164,838080,837979,245,2910
0.0003,3.4956536293029785,288.0,3418,111.20059251,-22.116220474243164,840960,840859,245,2920
0.0003,0.9620770215988159,288.0,3430,111.18662316,-20.60212516784668,843840,843739,246,2930
0.0003,1.5553407669067383,288.0,3441,112.64879115999999,-21.76299476623535,846720,846619,246,2940
0.0003,1.9002732038497925,288.0,3452,111.89395683,-22.142534255981445,849600,849499,246,2950
0.0003,0.725108802318573,288.0,3463,113.71405664999999,-23.167390823364258,852480,852379,246,2960
0.0003,1.6252241134643555,288.0,3475,113.64285627999999,-23.550710678100586,855360,855259,246,2970
0.0003,1.4418110847473145,288.0,3487,111.44479035000002,-22.85478973388672,858240,858139,246,2980
0.0003,2.6921472549438477,288.0,3498,110.23304771000001,-20.20624351501465,861120,861019,246,2990
0.0003,1.3855633735656738,288.0,3510,111.21480624,-21.6466121673584,864000,863899,246,3000
0.0003,0.4891318678855896,288.0,3521,111.35052200999999,-22.653911590576172,866880,866779,246,3010
0.0003,2.872317314147949,288.0,3533,111.66210712999998,-20.85772132873535,869760,869659,246,3020
0.0003,0.5416325330734253,288.0,3544,112.59051431000003,-23.017475128173828,872640,872539,246,3030
0.0003,3.4018311500549316,288.0,3555,113.03286397000002,-20.793498992919922,875520,875419,246,3040
0.0003,1.1562657356262207,288.0,3567,114.23368595,-19.49077606201172,878400,878299,246,3050
0.0003,0.3697502017021179,288.0,3579,114.24610181,-23.00277328491211,881280,881179,246,3060
0.0003,2.8187780380249023,288.0,3590,114.70358096999999,-23.09523582458496,884160,884059,246,3070
0.0003,2.6970338821411133,288.0,3602,116.84441012,-22.549665451049805,887040,886939,246,3080
0.0003,0.3743269145488739,288.0,3613,117.58838528,-22.011123657226562,889920,889819,246,3090
0.0003,0.44608426094055176,288.0,3625,118.16598104999998,-22.966936111450195,892800,892699,246,3100
0.0003,0.4999299943447113,288.0,3636,116.72808733000002,-23.239439010620117,895680,895579,246,3110
0.0003,0.6678637266159058,288.0,3648,116.85421222,-22.93364715576172,898560,898459,246,3120
0.0003,1.2408840656280518,288.0,3659,116.23879491000001,-23.364341735839844,901440,901339,246,3130
0.0003,1.5046192407608032,288.0,3671,114.35711353999999,-23.72654914855957,904320,904219,246,3140
0.0003,5.845591068267822,288.0,3682,114.07354528000002,-22.85028839111328,907200,907099,246,3150
0.0003,0.5287570953369141,288.0,3694,113.73341125000003,-23.759929656982422,910080,909979,246,3160
0.0003,1.2107945680618286,288.0,3705,113.52816191999999,-23.9465389251709,912960,912859,246,3170
0.0003,0.8444586992263794,288.0,3717,113.44081115999998,-23.46446990966797,915840,915739,246,3180
0.0003,2.663308620452881,288.0,3728,113.46645595,-21.856061935424805,918720,918619,246,3190
0.0003,2.0449562072753906,288.0,3740,112.44534258,-23.86762237548828,921600,921499,246,3200
0.0003,0.6703678369522095,288.0,3751,115.12253344000003,-24.075878143310547,924480,924379,246,3210
0.0003,0.9299288988113403,288.0,3763,115.38973576000002,-23.988712310791016,927360,927259,246,3220
0.0003,0.47821319103240967,288.0,3774,115.16542449999999,-24.431129455566406,930240,930139,246,3230
0.0003,1.1600857973098755,288.0,3786,116.51789516,-24.30194854736328,933120,933019,246,3240
0.0003,1.6927428245544434,288.0,3798,116.21404449999999,-22.891571044921875,936000,935899,246,3250
0.0003,7.407779693603516,288.0,3809,116.09736948999998,-21.767845153808594,938880,938779,246,3260
0.0003,1.070905327796936,288.0,3821,114.98270921,-22.007850646972656,941760,941659,246,3270
0.0003,3.276026725769043,288.0,3832,113.75424581000001,-22.548484802246094,944640,944539,246,3280
0.0003,1.2705891132354736,288.0,3844,113.40839283999999,-22.446374893188477,947520,947419,246,3290
0.0003,0.4435161352157593,288.0,3855,114.32286586000001,-21.519569396972656,950400,950299,246,3300
0.0003,2.2384276390075684,288.0,3867,112.87194489,-23.651695251464844,953280,953179,246,3310
0.0003,1.9899781942367554,288.0,3879,111.96763382,-19.69086456298828,956160,956059,246,3320
0.0003,5.824429988861084,288.0,3890,110.29959573000002,-22.56357192993164,959040,958939,246,3330
0.0003,0.7355109453201294,288.0,3902,111.32182562999998,-22.144250869750977,961920,961819,246,3340
0.0003,0.9354727268218994,288.0,3913,111.61875445,-23.763534545898438,964800,964699,246,3350
0.0003,0.7918603420257568,288.0,3925,112.19624947,-21.71365737915039,967680,967579,246,3360
0.0003,0.9730361700057983,288.0,3936,110.71623213999999,-21.85159683227539,970560,970459,246,3370
0.0003,0.7763255834579468,288.0,3948,112.30907490999999,-22.219146728515625,973440,973339,246,3380
0.0003,2.186288356781006,288.0,3959,112.91932530999999,-21.651958465576172,976320,976219,246,3390
0.0003,1.679015874862671,288.0,3971,112.85673197,-21.164846420288086,979200,979099,246,3400
0.0003,3.9455389976501465,288.0,3982,112.50970148,-21.55547332763672,982080,981979,246,3410
0.0003,0.8004451990127563,288.0,3994,113.36839167999999,-22.063425064086914,984960,984859,246,3420
0.0003,0.8931775093078613,288.0,4005,114.68462368,-18.817495346069336,987840,987739,246,3430
0.0003,1.2804018259048462,288.0,4017,113.88639700000002,-22.13269805908203,990720,990619,246,3440
0.0003,0.783260703086853,288.0,4028,113.67865073000002,-23.989290237426758,993600,993499,246,3450
0.0003,0.7173881530761719,288.0,4040,112.42375558999998,-20.45648956298828,996480,996379,246,3460
0.0003,0.6484869718551636,288.0,4051,115.30401229,-21.76647186279297,999360,999259,246,3470
0.0003,0.40670788288116455,288.0,4063,115.24589447999998,-20.204391479492188,1002240,1002139,246,3480
0.0003,1.324108362197876,288.0,4075,114.68600454999998,-22.418807983398438,1005120,1005019,246,3490
0.0003,0.6536492109298706,288.0,4086,113.95430229,-21.76296043395996,1008000,1007899,246,3500
0.0003,3.2460830211639404,288.0,4098,115.23980266000001,-23.888103485107422,1010880,1010779,246,3510
0.0003,1.5356343984603882,288.0,4110,115.2062443,-22.40374183654785,1013760,1013659,246,3520
0.0003,3.6441256999969482,288.0,4121,115.17084904000001,-21.922931671142578,1016640,1016539,246,3530
0.0003,1.3415498733520508,288.0,4133,115.6886901,-21.924789428710938,1019520,1019419,246,3540
0.0003,1.8760027885437012,288.0,4144,115.1947376,-25.113868713378906,1022400,1022299,246,3550
0.0003,1.326458215713501,288.0,4156,113.47493653000001,-23.447166442871094,1025280,1025179,246,3560
0.0003,1.7311850786209106,288.0,4168,112.86531144,-22.101696014404297,1028160,1028059,246,3570
0.0003,0.4512205123901367,288.0,4179,113.08053471,-23.972721099853516,1031040,1030939,246,3580
0.0003,0.6494165658950806,288.0,4190,112.01850532000002,-24.32806396484375,1033920,1033819,246,3590
0.0003,0.715001106262207,288.0,4202,113.3119519,-24.07451820373535,1036800,1036699,246,3600
0.0003,4.942900657653809,288.0,4213,113.22320474,-25.212989807128906,1039680,1039579,246,3610
0.0003,1.2394906282424927,288.0,4224,113.67119246000001,-25.344146728515625,1042560,1042459,246,3620
0.0003,2.7343201637268066,288.0,4236,113.36406567,-24.97531509399414,1045440,1045339,246,3630
0.0003,0.6319184303283691,288.0,4247,113.90343462999998,-21.958972930908203,1048320,1048219,246,3640
0.0003,5.102190017700195,288.0,4259,114.77475679,-22.41436004638672,1051200,1051099,246,3650
0.0003,1.0321682691574097,288.0,4270,117.56905221000001,-23.955257415771484,1054080,1053979,246,3660
0.0003,0.7310877442359924,288.0,4281,118.43591551,-25.23737335205078,1056960,1056859,246,3670
0.0003,4.448587894439697,288.0,4293,117.70304199,-23.118087768554688,1059840,1059739,246,3680
0.0003,1.8984163999557495,288.0,4304,119.22276323,-24.79220962524414,1062720,1062619,246,3690
0.0003,1.3900424242019653,288.0,4316,118.80398817000001,-25.819293975830078,1065600,1065499,246,3700
0.0003,0.45453107357025146,288.0,4327,118.98647244,-23.984424591064453,1068480,1068379,246,3710
0.0003,3.3582096099853516,288.0,4339,118.69007058000001,-24.29520606994629,1071360,1071259,246,3720
0.0003,1.8839913606643677,288.0,4350,119.28898552999999,-24.123220443725586,1074240,1074139,246,3730
0.0003,0.5235198736190796,288.0,4362,119.21102643,-24.881792068481445,1077120,1077019,246,3740
0.0003,2.043175220489502,288.0,4373,119.24938249,-24.581317901611328,1080000,1079899,246,3750
0.0003,6.474710941314697,288.0,4385,118.18818629000003,-24.73086929321289,1082880,1082779,246,3760
0.0003,3.0141372680664062,288.0,4396,116.83552543000002,-26.049312591552734,1085760,1085659,246,3770
0.0003,2.1004233360290527,288.0,4408,117.63167394,-24.236000061035156,1088640,1088539,246,3780
0.0003,0.45197802782058716,288.0,4419,118.0488316,-23.640777587890625,1091520,1091419,246,3790
0.0003,1.1967941522598267,288.0,4431,118.01013864000001,-25.397363662719727,1094400,1094299,246,3800
0.0003,3.2218546867370605,288.0,4442,117.31764349,-25.548404693603516,1097280,1097179,246,3810
0.0003,6.632928371429443,288.0,4454,116.5337668,-25.10675048828125,1100160,1100059,246,3820
0.0003,5.039481163024902,288.0,4465,115.88942736000001,-26.067764282226562,1103040,1102939,246,3830
0.0003,4.690570831298828,288.0,4477,114.95829299,-25.347183227539062,1105920,1105819,247,3840
0.0003,6.382013320922852,288.0,4488,113.43948920000001,-24.926273345947266,1108800,1108699,247,3850
0.0003,0.6971361041069031,288.0,4500,113.99838450999998,-24.50765609741211,1111680,1111579,247,3860
0.0003,1.377594232559204,288.0,4511,115.20126165000002,-25.484603881835938,1114560,1114459,247,3870
0.0003,2.794437885284424,288.0,4523,114.9515492,-25.0673828125,1117440,1117339,247,3880
0.0003,0.8359925746917725,288.0,4534,114.09547855999999,-24.554973602294922,1120320,1120219,247,3890
0.0003,2.949467658996582,288.0,4546,114.26144184,-27.022178649902344,1123200,1123099,247,3900
0.0003,1.400468349456787,288.0,4557,114.63725644000002,-26.043333053588867,1126080,1125979,247,3910
0.0003,3.539808750152588,288.0,4569,115.67040034000001,-24.796680450439453,1128960,1128859,247,3920
0.0003,3.2717812061309814,288.0,4580,113.34033222000002,-25.238224029541016,1131840,1131739,247,3930
0.0003,2.628086566925049,288.0,4592,113.54451971999998,-24.575088500976562,1134720,1134619,247,3940
0.0003,15.479900360107422,288.0,4603,114.84241391999998,-25.31759262084961,1137600,1137499,247,3950
0.0003,0.6837906837463379,288.0,4614,115.37752312,-26.318572998046875,1140480,1140379,247,3960
0.0003,2.2210841178894043,288.0,4626,113.65023927000001,-25.045839309692383,1143360,1143259,247,3970
0.0003,4.846909523010254,288.0,4637,112.58162557,-24.28125,1146240,1146139,247,3980
0.0003,3.828334331512451,288.0,4648,112.7487904,-23.48615264892578,1149120,1149019,247,3990
0.0003,0.48001667857170105,288.0,4660,111.85872083000002,-25.201858520507812,1152000,1151899,247,4000
0.0003,1.2775605916976929,288.0,4672,111.53377859,-24.561954498291016,1154880,1154779,247,4010
0.0003,0.6441997289657593,288.0,4683,110.92326244,-24.047178268432617,1157760,1157659,247,4020
0.0003,0.8561353087425232,288.0,4695,114.74739840999999,-25.77193260192871,1160640,1160539,247,4030
0.0003,1.7276930809020996,288.0,4706,115.88179584,-25.779190063476562,1163520,1163419,247,4040
0.0003,1.0913612842559814,288.0,4718,116.54331127999998,-25.545047760009766,1166400,1166299,247,4050
0.0003,2.212437629699707,288.0,4729,116.74175906,-25.186080932617188,1169280,1169179,247,4060
0.0003,1.4245898723602295,288.0,4741,117.69894606000001,-23.48790740966797,1172160,1172059,247,4070
0.0003,7.491591453552246,288.0,4752,117.81812197999997,-26.876405715942383,1175040,1174939,247,4080
0.0003,2.1306722164154053,288.0,4764,117.41156052000001,-22.209026336669922,1177920,1177819,247,4090
0.0003,0.6289578676223755,288.0,4776,118.21591884000001,-25.194942474365234,1180800,1180699,247,4100
0.0003,1.397118091583252,288.0,4787,119.28798687,-24.624292373657227,1183680,1183579,247,4110
0.0003,0.6048861742019653,288.0,4798,120.21206237,-26.90265655517578,1186560,1186459,247,4120
0.0003,1.2085859775543213,288.0,4810,119.79361223,-25.328052520751953,1189440,1189339,247,4130
0.0003,0.9814035296440125,288.0,4822,118.89888389999999,-25.11174964904785,1192320,1192219,247,4140
0.0003,5.740234851837158,288.0,4833,118.26525408000002,-25.039060592651367,1195200,1195099,247,4150
0.0003,0.9074931144714355,288.0,4844,118.17824558999999,-26.05453872680664,1198080,1197979,247,4160
0.0003,1.7553150653839111,288.0,4856,118.55562967999998,-24.28604507446289,1200960,1200859,247,4170
0.0003,1.8964322805404663,288.0,4867,119.69359209000002,-25.450592041015625,1203840,1203739,247,4180
0.0003,3.1638612747192383,288.0,4879,118.67980147,-24.82351303100586,1206720,1206619,247,4190
0.0003,0.8211988210678101,288.0,4890,119.25186536,-25.244617462158203,1209600,1209499,247,4200
0.0003,0.6115907430648804,288.0,4902,119.36935002,-25.580074310302734,1212480,1212379,247,4210
0.0003,0.7093263864517212,288.0,4913,119.66569984,-24.673900604248047,1215360,1215259,247,4220
0.0003,0.9519551992416382,288.0,4925,120.11909407000002,-26.287368774414062,1218240,1218139,247,4230
0.0003,0.5682798624038696,288.0,4936,120.99198712000002,-25.630708694458008,1221120,1221019,247,4240
0.0003,0.46031874418258667,288.0,4948,120.77275919,-25.10680389404297,1224000,1223899,247,4250
0.0003,0.6034271717071533,288.0,4959,119.9884842,-26.22608757019043,1226880,1226779,247,4260
0.0003,0.8446535468101501,288.0,4970,119.85868692,-25.773590087890625,1229760,1229659,247,4270
0.0003,1.7210712432861328,288.0,4982,119.95262315,-26.093738555908203,1232640,1232539,247,4280
0.0003,0.4937136471271515,288.0,4993,122.01342088999999,-26.791410446166992,1235520,1235419,247,4290
0.0003,1.9287693500518799,288.0,5005,119.62341951,-25.723491668701172,1238400,1238299,247,4300
0.0003,3.694112777709961,288.0,5016,117.17655051000001,-25.989662170410156,1241280,1241179,247,4310
0.0003,1.2611457109451294,288.0,5028,117.06366928999999,-26.83856773376465,1244160,1244059,247,4320
0.0003,19.845260620117188,288.0,5039,116.13084379,-27.26193618774414,1247040,1246939,247,4330
0.0003,0.4029114544391632,288.0,5051,115.51473578000001,-27.01421356201172,1249920,1249819,247,4340
0.0003,2.709228515625,288.0,5062,116.32111509999999,-26.51995086669922,1252800,1252699,247,4350
0.0003,1.7965149879455566,288.0,5074,117.54972263999997,-26.302745819091797,1255680,1255579,247,4360
0.0003,1.131612777709961,288.0,5085,118.21302176000003,-26.541582107543945,1258560,1258459,247,4370
0.0003,0.9296934604644775,288.0,5097,117.65643313000001,-26.933324813842773,1261440,1261339,247,4380
0.0003,0.7695550918579102,288.0,5108,117.62694594,-27.77841567993164,1264320,1264219,247,4390
0.0003,1.3790476322174072,288.0,5120,119.06683807000002,-27.237680435180664,1267200,1267099,247,4400
0.0003,0.9817808866500854,288.0,5131,120.84966578,-27.443220138549805,1270080,1269979,247,4410
0.0003,3.0350899696350098,288.0,5143,120.97762093999997,-28.27463722229004,1272960,1272859,247,4420
0.0003,3.2125487327575684,288.0,5154,121.53915093000002,-28.331256866455078,1275840,1275739,247,4430
0.0003,1.241687536239624,288.0,5166,121.59764782000002,-25.80658721923828,1278720,1278619,247,4440
0.0003,1.7463961839675903,288.0,5177,120.64178751999997,-26.801830291748047,1281600,1281499,247,4450
0.0003,0.8309506773948669,288.0,5189,120.74763625,-25.503963470458984,1284480,1284379,247,4460
0.0003,0.5175727605819702,288.0,5200,120.65446685000002,-28.466577529907227,1287360,1287259,247,4470
0.0003,2.026778221130371,288.0,5212,120.29254437,-27.93960189819336,1290240,1290139,247,4480
0.0003,2.2847981452941895,288.0,5223,119.13245042,-27.716083526611328,1293120,1293019,247,4490
0.0003,1.4578986167907715,288.0,5235,118.52818632,-29.738540649414062,1296000,1295899,247,4500
0.0003,3.495912551879883,288.0,5247,118.30307256,-26.458473205566406,1298880,1298779,247,4510
0.0003,7.817913055419922,288.0,5258,118.05406803,-28.469179153442383,1301760,1301659,247,4520
0.0003,0.4864266514778137,288.0,5270,118.86109033000001,-25.945682525634766,1304640,1304539,247,4530
0.0003,6.5369439125061035,288.0,5282,118.91119729,-26.86685562133789,1307520,1307419,247,4540
0.0003,3.4344491958618164,288.0,5293,119.06334653,-27.08504295349121,1310400,1310299,247,4550
0.0003,0.6625939011573792,288.0,5304,118.54704605999997,-26.792499542236328,1313280,1313179,247,4560
0.0003,3.5082271099090576,288.0,5316,118.65012421,-26.187471389770508,1316160,1316059,247,4570
0.0003,0.865142822265625,288.0,5328,117.79354799000001,-25.029781341552734,1319040,1318939,247,4580
0.0003,1.9917521476745605,288.0,5339,117.44101834000001,-28.272205352783203,1321920,1321819,247,4590
0.0003,0.4951070547103882,288.0,5351,117.72904184,-26.57750701904297,1324800,1324699,247,4600
0.0003,0.2783753275871277,288.0,5363,118.09903182999999,-25.855144500732422,1327680,1327579,247,4610
0.0003,2.437544345855713,288.0,5374,118.25629093000002,-25.54619789123535,1330560,1330459,247,4620
0.0003,5.776456832885742,288.0,5386,116.86494109000002,-28.983936309814453,1333440,1333339,247,4630
0.0003,0.3831585645675659,288.0,5397,116.56576824,-26.374858856201172,1336320,1336219,247,4640
0.0003,0.43236228823661804,288.0,5409,117.25832259,-28.132688522338867,1339200,1339099,247,4650
0.0003,0.2818789482116699,288.0,5420,116.78583844999999,-26.6428279876709,1342080,1341979,247,4660
0.0003,4.649886131286621,288.0,5432,114.78305449999998,-27.284496307373047,1344960,1344859,247,4670
0.0003,0.9389551877975464,288.0,5443,116.41517877999999,-27.171703338623047,1347840,1347739,247,4680
0.0003,3.2501368522644043,288.0,5455,117.39240430999999,-24.160383224487305,1350720,1350619,247,4690
0.0003,0.9231704473495483,288.0,5467,118.68581137999999,-27.284526824951172,1353600,1353499,247,4700
0.0003,7.201137542724609,288.0,5478,118.28336127,-28.256977081298828,1356480,1356379,247,4710
0.0003,0.3364165723323822,288.0,5490,117.88224305000001,-26.292057037353516,1359360,1359259,247,4720
0.0003,0.36501768231391907,288.0,5501,118.18231698,-26.04639434814453,1362240,1362139,247,4730
0.0003,0.584769606590271,288.0,5513,118.13768963000001,-28.250349044799805,1365120,1365019,247,4740
0.0003,1.541243314743042,288.0,5524,118.69824221,-27.47150421142578,1368000,1367899,247,4750
0.0003,5.704560279846191,288.0,5536,119.42650977999998,-26.45330047607422,1370880,1370779,247,4760
0.0003,0.9145234823226929,288.0,5547,118.79902659000001,-26.652572631835938,1373760,1373659,247,4770
0.0003,3.5562238693237305,288.0,5559,116.89332127,-28.892065048217773,1376640,1376539,247,4780
0.0003,1.1551119089126587,288.0,5570,117.38137764000001,-28.817195892333984,1379520,1379419,247,4790
0.0003,3.8382835388183594,288.0,5582,117.30328753000002,-26.75344467163086,1382400,1382299,247,4800
0.0003,0.3200659155845642,288.0,5593,118.06652393,-28.196720123291016,1385280,1385179,247,4810
0.0003,3.2345662117004395,288.0,5605,118.39626345,-26.87324333190918,1388160,1388059,247,4820
0.0003,1.0697987079620361,288.0,5617,117.43680003000001,-27.915727615356445,1391040,1390939,247,4830
0.0003,0.3821304440498352,288.0,5628,117.51462290999999,-26.754878997802734,1393920,1393819,247,4840
0.0003,3.942920207977295,288.0,5640,116.82690826999999,-26.99003028869629,1396800,1396699,247,4850
0.0003,0.4056648910045624,288.0,5651,115.94791282999999,-27.0487060546875,1399680,1399579,247,4860
0.0003,6.555464744567871,288.0,5663,118.18025190999998,-28.40947151184082,1402560,1402459,247,4870
0.0003,0.42372602224349976,288.0,5674,119.33579345,-26.38159942626953,1405440,1405339,247,4880
0.0003,1.0221261978149414,288.0,5686,119.58956760999999,-28.533340454101562,1408320,1408219,247,4890
0.0003,0.7514820098876953,288.0,5698,118.33220715000002,-27.674240112304688,1411200,1411099,247,4900
0.0003,0.5505014657974243,288.0,5709,118.47607844,-28.866701126098633,1414080,1413979,247,4910
0.0003,5.748967170715332,288.0,5721,116.43277354000003,-29.08469581604004,1416960,1416859,247,4920
0.0003,3.96258807182312,288.0,5732,118.08881552999999,-26.416614532470703,1419840,1419739,247,4930
0.0003,0.2735767066478729,288.0,5744,118.24856771,-27.141088485717773,1422720,1422619,247,4940
0.0003,3.499551296234131,288.0,5755,117.26357315999999,-27.755142211914062,1425600,1425499,247,4950
0.0003,0.3202432692050934,288.0,5767,118.40175533999998,-27.57490348815918,1428480,1428379,247,4960
0.0003,0.30955514311790466,288.0,5778,118.54494485,-27.88053321838379,1431360,1431259,247,4970
0.0003,2.333585739135742,288.0,5790,119.52893693,-28.406604766845703,1434240,1434139,247,4980
0.0003,1.1912338733673096,288.0,5801,117.37596626999999,-27.600513458251953,1437120,1437019,247,4990
0.0003,0.5792953968048096,288.0,5813,117.02334656,-27.376190185546875,1440000,1439899,247,5000
0.0003,0.17456647753715515,288.0,5824,116.71913634000002,-28.567228317260742,1442880,1442779,247,5010
0.0003,1.373748540878296,288.0,5836,117.02962147,-27.113937377929688,1445760,1445659,247,5020
0.0003,1.7761151790618896,288.0,5847,116.13251508999998,-26.882259368896484,1448640,1448539,247,5030
0.0003,0.29609739780426025,288.0,5859,114.51754077000001,-28.456144332885742,1451520,1451419,247,5040
0.0003,1.5115009546279907,288.0,5871,116.1530056,-27.57335662841797,1454400,1454299,247,5050
0.0003,2.6847071647644043,288.0,5882,116.57014014,-27.8868408203125,1457280,1457179,247,5060
0.0003,0.3715178966522217,288.0,5894,117.40708640000003,-28.05466079711914,1460160,1460059,247,5070
0.0003,1.9830994606018066,288.0,5905,116.62051337999999,-27.33883285522461,1463040,1462939,247,5080
0.0003,0.3468501567840576,288.0,5917,118.31631657,-29.065731048583984,1465920,1465819,247,5090
0.0003,3.1407012939453125,288.0,5928,119.929416,-28.511199951171875,1468800,1468699,247,5100
0.0003,0.26039090752601624,288.0,5940,119.00808679000004,-26.14411163330078,1471680,1471579,247,5110
0.0003,4.668001174926758,288.0,5951,118.65495085999999,-28.723955154418945,1474560,1474459,247,5120
0.0003,5.674020290374756,288.0,5963,119.68324997000002,-27.668766021728516,1477440,1477339,247,5130
0.0003,0.5410823822021484,288.0,5974,121.40418465,-26.922021865844727,1480320,1480219,247,5140
0.0003,5.8196587562561035,288.0,5986,120.99123320999999,-27.470470428466797,1483200,1483099,247,5150
0.0003,0.2007676661014557,288.0,5997,119.92984568999998,-28.7918758392334,1486080,1485979,247,5160
0.0003,0.3594350814819336,288.0,6009,119.30823732,-26.66244125366211,1488960,1488859,247,5170
0.0003,52.62250518798828,288.0,6021,120.02176911000001,-28.76520538330078,1491840,1491739,247,5180
0.0003,1.7703040838241577,288.0,6032,118.49911512,-28.200679779052734,1494720,1494619,247,5190
0.0003,0.31018421053886414,288.0,6044,118.38603664,-29.12362289428711,1497600,1497499,247,5200
0.0003,0.2938094735145569,288.0,6055,119.1555613,-28.471574783325195,1500480,1500379,247,5210
0.0003,0.2672211229801178,288.0,6067,121.1904039,-27.88644790649414,1503360,1503259,247,5220
0.0003,4.899056911468506,288.0,6078,120.60058491999999,-26.926191329956055,1506240,1506139,247,5230
0.0003,0.18491169810295105,288.0,6090,121.27412007999999,-27.159725189208984,1509120,1509019,247,5240
0.0003,2.0100111961364746,288.0,6101,121.78166927999999,-27.536903381347656,1512000,1511899,247,5250
0.0003,3.5391509532928467,288.0,6113,119.17533596999999,-27.403322219848633,1514880,1514779,247,5260
0.0003,0.3127859830856323,288.0,6125,119.44731485999999,-27.52448844909668,1517760,1517659,247,5270
0.0003,0.2887558937072754,288.0,6136,118.52702641999998,-26.182083129882812,1520640,1520539,247,5280
0.0003,0.41408637166023254,288.0,6148,120.45783215,-30.74540138244629,1523520,1523419,247,5290
0.0003,0.941697895526886,288.0,6159,120.08532244999998,-25.509929656982422,1526400,1526299,247,5300
0.0003,4.038239479064941,288.0,6171,117.57911896999998,-29.469562530517578,1529280,1529179,247,5310
0.0003,1.9701977968215942,288.0,6183,117.01940402000002,-27.644800186157227,1532160,1532059,247,5320
0.0003,0.5138742327690125,288.0,6194,117.2323646,-27.975061416625977,1535040,1534939,247,5330
0.0003,4.6843085289001465,288.0,6206,114.48741274000002,-27.219711303710938,1537920,1537819,247,5340
0.0003,1.9474952220916748,288.0,6217,113.86476156999998,-27.43834686279297,1540800,1540699,247,5350
0.0003,5.9313459396362305,288.0,6229,116.64412635999999,-26.47580909729004,1543680,1543579,247,5360
0.0003,0.8761644959449768,288.0,6241,116.30359844,-26.90215492248535,1546560,1546459,247,5370
0.0003,0.23276971280574799,288.0,6252,117.73274259999998,-26.377283096313477,1549440,1549339,247,5380
0.0003,0.3645009696483612,288.0,6264,117.85002956999999,-27.28032875061035,1552320,1552219,247,5390
0.0003,0.23019666969776154,288.0,6275,118.25561819999999,-25.966964721679688,1555200,1555099,247,5400
0.0003,1.0238230228424072,288.0,6287,120.83933761999998,-25.935867309570312,1558080,1557979,247,5410
0.0003,1.3162803649902344,288.0,6298,121.42188111999998,-27.952484130859375,1560960,1560859,247,5420
0.0003,1.7599964141845703,288.0,6310,121.0829313,-27.060497283935547,1563840,1563739,247,5430
0.0003,0.45544010400772095,288.0,6322,123.36430985999999,-25.779964447021484,1566720,1566619,247,5440
0.0003,0.15128770470619202,288.0,6333,123.99607357999999,-27.678237915039062,1569600,1569499,247,5450
0.0003,1.821230411529541,288.0,6345,124.69138203,-26.190532684326172,1572480,1572379,247,5460
0.0003,1.9988576173782349,288.0,6356,124.42311424999998,-26.0383358001709,1575360,1575259,247,5470
0.0003,0.30078208446502686,288.0,6367,123.29327567000001,-24.347381591796875,1578240,1578139,247,5480
0.0003,4.762311935424805,288.0,6379,121.33161467,-25.767662048339844,1581120,1581019,247,5490
0.0003,3.3435745239257812,288.0,6390,121.21011612000001,-26.91111183166504,1584000,1583899,247,5500
0.0003,0.26098835468292236,288.0,6402,118.79737644999999,-26.242942810058594,1586880,1586779,247,5510
0.0003,0.21291333436965942,288.0,6413,118.60338877999999,-25.42538070678711,1589760,1589659,247,5520
0.0003,3.7652173042297363,288.0,6425,119.55137763,-26.02977752685547,1592640,1592539,247,5530
0.0003,0.2372322380542755,288.0,6437,120.25406061000001,-23.81633758544922,1595520,1595419,247,5540
0.0003,0.22503221035003662,288.0,6448,119.51757328000002,-26.354389190673828,1598400,1598299,247,5550
0.0003,0.2360939383506775,288.0,6460,119.13332177000002,-25.833900451660156,1601280,1601179,247,5560
0.0003,0.20496368408203125,288.0,6471,117.97989857,-26.0269775390625,1604160,1604059,247,5570
0.0003,0.49168384075164795,288.0,6483,117.78530577000004,-26.271835327148438,1607040,1606939,247,5580
0.0003,0.16454511880874634,288.0,6495,119.21071675999998,-26.62351417541504,1609920,1609819,247,5590
0.0003,1.3426094055175781,288.0,6506,119.03386014,-26.516643524169922,1612800,1612699,247,5600
0.0003,0.4459623694419861,288.0,6518,121.10461670999999,-26.697174072265625,1615680,1615579,247,5610
0.0003,0.4557006359100342,288.0,6529,122.11618629,-26.486392974853516,1618560,1618459,247,5620
0.0003,0.1862810105085373,288.0,6541,121.37763086,-27.560890197753906,1621440,1621339,247,5630
0.0003,1.331071138381958,288.0,6552,121.06132613,-27.71085548400879,1624320,1624219,247,5640
0.0003,0.10691359639167786,288.0,6564,120.61223095,-28.836444854736328,1627200,1627099,247,5650
0.0003,2.088993549346924,288.0,6575,120.94095805,-26.531658172607422,1630080,1629979,247,5660
0.0003,6.595468997955322,288.0,6587,122.80714054000002,-27.150577545166016,1632960,1632859,247,5670
