#{"t_start": 1744648852.1247046, "env_id": "None"}
r,l,t
-83.195419,114,475.964436
-83.238211,114,476.081311
-84.611603,114,476.206213
-84.168868,114,476.32233
-82.303605,114,476.437854
-34.791163,114,483.072901
-39.540168,114,483.189294
-39.677017,114,483.308196
-41.404405,114,483.424017
-32.776009,114,483.539483
-50.541819,114,490.182786
-66.668068,114,490.298771
-56.249244,114,490.41439
-51.483525,114,490.529917
-50.352517,114,490.645185
-63.40309,114,497.145351
-60.361953,114,497.260415
-76.962677,114,497.377413
-75.922502,114,497.492472
-67.406629,114,497.608801
-56.494061,114,504.283897
-67.038745,114,504.40107
-55.185586,114,504.515063
-67.502228,114,504.632502
-67.009078,114,504.747245
-61.662076,114,511.357389
-56.800391,114,511.474319
-51.668251,114,511.589234
-52.028514,114,511.704118
-52.309574,114,511.819339
-58.551115,114,518.474015
-60.083793,114,518.589226
-65.157394,114,518.70456
-64.769284,114,518.81966
-56.314191,114,518.935383
-63.400972,114,525.557279
-74.10367,114,525.673704
-59.320323,114,525.789675
-78.412925,114,525.906048
-58.255382,114,526.02171
-60.700072,114,533.036974
-57.615457,114,533.151883
-61.693095,114,533.267076
-64.094918,114,533.381055
-61.071322,114,533.497292
