#{"t_start": 1744648302.645244, "env_id": "None"}
r,l,t
101.321363,114,22.348903
102.53045,114,22.529091
101.618027,114,22.710633
102.734386,114,22.883302
103.084004,114,23.062001
102.555391,114,45.235449
103.591144,114,45.43779
104.267121,114,45.611849
105.211684,114,45.792584
105.974825,114,45.974355
105.947978,114,68.690349
106.962893,114,68.854811
107.33826,114,69.059791
109.828819,114,69.233864
110.912912,114,69.414597
112.321852,114,91.613938
113.301342,114,91.801551
113.827463,114,91.98937
113.808805,114,92.164148
113.961397,114,92.337505
113.435948,114,113.798181
113.661081,114,113.957745
113.314747,114,114.115925
113.605407,114,114.275817
113.885373,114,114.434018
112.317442,114,136.121969
113.134961,114,136.330859
113.191658,114,136.515045
112.988655,114,136.689405
112.918697,114,136.865544
113.998187,114,159.263874
113.928986,114,159.456252
113.883415,114,159.632517
113.950954,114,159.803036
113.999802,114,159.979249
113.978674,114,181.936457
113.995522,114,182.166081
113.997115,114,182.355211
113.999481,114,182.521662
113.99878,114,182.686402
