train/ent_coef,train/learning_rate,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/total_timesteps,train/n_updates,train/ent_coef_loss,time/fps,time/episodes
0.005764664616435766,0.0003,0.08654206991195679,288.0,1018,117.84012256000001,-27.78595733642578,138240,138139,-0.30062419176101685,135,480
0.0064080581068992615,0.0003,1.0698680877685547,288.0,1040,115.57002592999999,-27.251127243041992,141120,141019,-0.2174190878868103,135,490
0.006232209503650665,0.0003,1.2181028127670288,288.0,1061,112.26318801,-28.128952026367188,144000,143899,-1.3476241827011108,135,500
0.0054974909871816635,0.0003,1.4221744537353516,288.0,1083,113.78261071999998,-27.369264602661133,146880,146779,1.4748058319091797,135,510
0.005518549587577581,0.0003,0.25858134031295776,288.0,1104,111.74511751999998,-28.047405242919922,149760,149659,-1.4220647811889648,135,520
0.005257369019091129,0.0003,0.17053645849227905,288.0,1126,111.40891294000001,-28.50798988342285,152640,152539,-0.022494196891784668,135,530
0.005273799877613783,0.0003,1.1683558225631714,288.0,1147,112.51134044,-28.567424774169922,155520,155419,1.2130844593048096,135,540
0.005688025616109371,0.0003,3.827800989151001,288.0,1169,112.46589723000002,-28.762744903564453,158400,158299,0.18194979429244995,135,550
0.005631983280181885,0.0003,0.13925178349018097,288.0,1190,112.69397378000002,-26.571075439453125,161280,161179,0.2500777840614319,135,560
0.005727899260818958,0.0003,1.197058916091919,288.0,1211,112.17265890999997,-27.573734283447266,164160,164059,-1.454557180404663,135,570
0.005738531239330769,0.0003,0.1234784722328186,288.0,1232,113.25221793,-28.47528076171875,167040,166939,-0.8846215605735779,135,580
0.005515295080840588,0.0003,1.0607881546020508,288.0,1253,115.59619365,-28.141620635986328,169920,169819,-0.2588498294353485,135,590
0.005311301443725824,0.0003,0.9074559807777405,288.0,1275,117.72828951,-29.934621810913086,172800,172699,-1.8968517780303955,135,600
0.005746710579842329,0.0003,0.45356106758117676,288.0,1296,117.86274155,-27.832792282104492,175680,175579,0.0756981372833252,135,610
0.005395714193582535,0.0003,0.5250563621520996,288.0,1317,119.76880478000001,-28.665193557739258,178560,178459,-0.39347928762435913,135,620
0.005451577715575695,0.0003,0.3963281512260437,288.0,1338,120.89369064000002,-27.530128479003906,181440,181339,-0.36251717805862427,135,630
0.005416256375610828,0.0003,0.15195514261722565,288.0,1360,119.19364980999998,-29.19869613647461,184320,184219,-0.6916008591651917,135,640
0.0052132452838122845,0.0003,0.11623524129390717,288.0,1381,120.29678617000002,-28.852815628051758,187200,187099,-1.1490756273269653,135,650
0.005418810993432999,0.0003,0.7346524000167847,288.0,1402,120.22652858,-30.119897842407227,190080,189979,-1.3709994554519653,135,660
0.005863170139491558,0.0003,1.6310474872589111,288.0,1424,120.94563925999996,-28.696842193603516,192960,192859,-0.056625694036483765,135,670
0.005994406063109636,0.0003,2.1590378284454346,288.0,1445,120.62755565999998,-29.801584243774414,195840,195739,0.141523540019989,135,680
0.005577506497502327,0.0003,0.3507866859436035,288.0,1466,120.02901410999999,-29.466941833496094,198720,198619,0.5757822394371033,135,690
0.005730994511395693,0.0003,1.2011795043945312,288.0,1487,121.15891458,-28.298362731933594,201600,201499,0.6248762011528015,135,700
0.005447389092296362,0.0003,0.6071462631225586,288.0,1508,121.89999018,-28.788883209228516,204480,204379,2.4429192543029785,135,710
0.005757588427513838,0.0003,2.128885269165039,288.0,1529,120.86511096999999,-29.254619598388672,207360,207259,-1.1886025667190552,135,720
0.005597518291324377,0.0003,0.13277997076511383,288.0,1551,119.85022549999998,-28.431291580200195,210240,210139,-0.054586261510849,135,730
0.005866632796823978,0.0003,0.13980591297149658,288.0,1572,119.54885728999997,-30.047941207885742,213120,213019,-0.0619339793920517,135,740
0.005739406682550907,0.0003,0.15380063652992249,288.0,1594,118.66569899,-29.579261779785156,216000,215899,1.4231314659118652,135,750
0.005726460367441177,0.0003,0.08724585175514221,288.0,1615,118.05496657000002,-30.18592071533203,218880,218779,-2.1148226261138916,135,760
0.005858441814780235,0.0003,0.1291060894727707,288.0,1636,117.50270133,-30.599519729614258,221760,221659,0.1675974726676941,135,770
0.005971474573016167,0.0003,1.1638107299804688,288.0,1658,116.66351576999999,-29.187206268310547,224640,224539,1.0712517499923706,135,780
0.0066359685733914375,0.0003,2.0873336791992188,288.0,1679,117.07849861999999,-30.33814811706543,227520,227419,-0.16866245865821838,135,790
0.005519401747733355,0.0003,0.08044604957103729,288.0,1701,116.28324898,-30.26604461669922,230400,230299,1.2875648736953735,135,800
0.005518173333257437,0.0003,0.3002813160419464,288.0,1722,116.51113106000001,-29.96468734741211,233280,233179,0.7192157506942749,135,810
0.005317089147865772,0.0003,0.38379353284835815,288.0,1743,117.66911123,-29.67928695678711,236160,236059,0.6162998676300049,135,820
0.005170024931430817,0.0003,1.114424467086792,288.0,1765,118.39086772,-29.623451232910156,239040,238939,0.5700812339782715,135,830
0.005142891779541969,0.0003,0.08055895566940308,288.0,1786,118.26213926,-29.805347442626953,241920,241819,-0.0605037659406662,135,840
0.00539717823266983,0.0003,0.8727205991744995,288.0,1807,118.05662010999998,-30.194456100463867,244800,244699,-1.0689692497253418,135,850
0.006102762185037136,0.0003,3.080110549926758,288.0,1829,119.61529479999999,-29.022979736328125,247680,247579,0.761415958404541,135,860
0.005753650330007076,0.0003,0.07577353715896606,288.0,1850,120.3153273,-29.396196365356445,250560,250459,-0.2442951500415802,135,870
0.00547515694051981,0.0003,0.43823301792144775,288.0,1871,120.36720086999998,-29.417966842651367,253440,253339,-0.5891899466514587,135,880
0.005321187898516655,0.0003,0.07253558933734894,288.0,1892,120.26777452999998,-29.422021865844727,256320,256219,-0.24801281094551086,135,890
0.005595493130385876,0.0003,2.4272990226745605,288.0,1914,121.39110572999998,-28.15030288696289,259200,259099,-0.986925482749939,135,900
0.005036075599491596,0.0003,0.9865673780441284,288.0,1935,121.17514195999998,-29.92862319946289,262080,261979,-0.45928245782852173,135,910
0.005476956255733967,0.0003,0.09515570104122162,288.0,1956,121.09183902000001,-28.833370208740234,264960,264859,0.6946312189102173,135,920
0.005141114816069603,0.0003,0.9976168870925903,288.0,1977,120.42839371000002,-29.05898666381836,267840,267739,-0.8487876653671265,135,930
0.005715635139495134,0.0003,1.5974595546722412,288.0,1998,121.98931526,-30.395118713378906,270720,270619,-2.0301918983459473,135,940
0.005655460525304079,0.0003,0.15865175426006317,288.0,2020,122.54234786,-28.846059799194336,273600,273499,0.08778634667396545,135,950
0.005197449587285519,0.0003,0.9566740393638611,288.0,2041,122.11020638999999,-28.69745635986328,276480,276379,-0.6696852445602417,135,960
0.005131712183356285,0.0003,0.57017982006073,288.0,2063,121.63490876,-29.94072914123535,279360,279259,-0.35138368606567383,135,970
0.005477227736264467,0.0003,0.15570935606956482,288.0,2084,121.84679946,-30.142879486083984,282240,282139,-0.7831600904464722,135,980
0.00540466234087944,0.0003,0.14286400377750397,288.0,2105,121.32259954999999,-30.507266998291016,285120,285019,-1.2464863061904907,135,990
0.005181938409805298,0.0003,2.9390640258789062,288.0,2127,121.54542833,-30.32688331604004,288000,287899,-0.25722235441207886,135,1000
0.005043487064540386,0.0003,0.11969055235385895,288.0,2148,121.73489526000002,-30.53495979309082,290880,290779,1.008496642112732,135,1010
0.005537015851587057,0.0003,2.69626784324646,288.0,2170,122.39007464000001,-30.97845458984375,293760,293659,1.6486902236938477,135,1020
0.005068362224847078,0.0003,1.0681523084640503,288.0,2191,123.03192237999998,-28.536178588867188,296640,296539,1.7179818153381348,135,1030
0.005176309961825609,0.0003,0.11700433492660522,288.0,2212,123.63019155,-29.51266860961914,299520,299419,-0.34177786111831665,135,1040
0.005269569344818592,0.0003,0.06641550362110138,288.0,2233,122.94537176000001,-31.58905029296875,302400,302299,-1.0711467266082764,135,1050
0.005202641710639,0.0003,0.1518503874540329,288.0,2254,122.41292169000002,-30.5518798828125,305280,305179,0.1853388547897339,135,1060
0.005038777831941843,0.0003,1.8048899173736572,288.0,2276,122.94729191000002,-30.597000122070312,308160,308059,0.3447140157222748,135,1070
0.00564313679933548,0.0003,0.2527236342430115,288.0,2297,123.09314205999999,-29.877830505371094,311040,310939,-0.1551501750946045,135,1080
0.0049958317540585995,0.0003,0.111800916492939,288.0,2318,123.42719688,-29.75729751586914,313920,313819,-0.10724073648452759,135,1090
0.004987260792404413,0.0003,1.503267526626587,288.0,2340,122.55778429,-31.490833282470703,316800,316699,-1.5243098735809326,135,1100
0.0051231104880571365,0.0003,0.6925337314605713,288.0,2361,122.49782844999999,-30.80455207824707,319680,319579,0.08166065812110901,135,1110
0.005075477063655853,0.0003,1.850860595703125,288.0,2382,120.78290686999999,-30.314502716064453,322560,322459,-0.4554957151412964,135,1120
0.004717324394732714,0.0003,1.0592198371887207,288.0,2403,121.22387389000001,-29.497175216674805,325440,325339,-0.9891994595527649,135,1130
0.005300907418131828,0.0003,0.9957549571990967,288.0,2424,121.30867608999998,-30.873844146728516,328320,328219,-1.4727452993392944,135,1140
0.005380160175263882,0.0003,0.11294181644916534,288.0,2446,121.89432452999999,-30.056678771972656,331200,331099,-0.6738979816436768,135,1150
0.004671051166951656,0.0003,1.267298698425293,288.0,2467,120.98429709,-29.655420303344727,334080,333979,-0.13102421164512634,135,1160
0.0051699066534638405,0.0003,0.18626010417938232,288.0,2488,121.14650016999998,-28.489871978759766,336960,336859,0.4827209413051605,135,1170
0.004980962723493576,0.0003,0.07473580539226532,288.0,2509,121.24645354,-30.127912521362305,339840,339739,0.06058947741985321,135,1180
0.00542873702943325,0.0003,0.10852173715829849,288.0,2530,121.85547650999999,-28.652992248535156,342720,342619,0.8330913782119751,135,1190
0.004938530270010233,0.0003,0.12422333657741547,288.0,2552,121.90927344999999,-29.62063217163086,345600,345499,0.6682941913604736,135,1200
0.004781931638717651,0.0003,0.08316177874803543,288.0,2573,121.66192282999998,-28.815799713134766,348480,348379,-1.5010707378387451,135,1210
0.004892697092145681,0.0003,0.11140689253807068,288.0,2594,120.89555996000001,-29.141958236694336,351360,351259,-0.37729954719543457,135,1220
0.004995095543563366,0.0003,0.19346900284290314,288.0,2615,120.34066661999998,-30.285789489746094,354240,354139,-0.5258280038833618,135,1230
0.0047905403189361095,0.0003,1.201979637145996,288.0,2636,120.41058560000002,-27.933979034423828,357120,357019,1.6624287366867065,135,1240
0.004999690223485231,0.0003,1.384817361831665,288.0,2657,120.29332069999998,-29.409446716308594,360000,359899,1.1131244897842407,135,1250
0.004689881112426519,0.0003,0.5081040859222412,288.0,2678,122.10225756,-29.97970199584961,362880,362779,0.40671926736831665,135,1260
0.004775011446326971,0.0003,1.1951344013214111,288.0,2699,121.36587804000001,-29.844770431518555,365760,365659,-0.20198515057563782,135,1270
0.0048179361037909985,0.0003,0.07576777040958405,288.0,2720,122.17464595000001,-30.516145706176758,368640,368539,-0.8427597880363464,135,1280
0.004758566617965698,0.0003,0.6218110918998718,288.0,2741,122.52371706999999,-31.159255981445312,371520,371419,-0.4703556299209595,135,1290
0.004542641807347536,0.0003,1.011318564414978,288.0,2762,121.91009571999999,-29.703815460205078,374400,374299,-0.27605563402175903,135,1300
0.004504447802901268,0.0003,2.2506978511810303,288.0,2783,121.18847912,-31.194915771484375,377280,377179,-0.7972296476364136,135,1310
0.004458833951503038,0.0003,0.5604308843612671,288.0,2804,122.37214767000002,-29.736854553222656,380160,380059,-0.7843618392944336,135,1320
0.004417227115482092,0.0003,1.0989468097686768,288.0,2825,122.74633766000001,-30.035566329956055,383040,382939,1.3700186014175415,135,1330
0.004809975158423185,0.0003,0.06683096289634705,288.0,2846,122.45822501999999,-31.780797958374023,385920,385819,-0.041341960430145264,135,1340
0.004758249036967754,0.0003,0.48935699462890625,288.0,2867,122.69134786999999,-30.645462036132812,388800,388699,-0.7500311136245728,135,1350
0.0049302359111607075,0.0003,0.12629304826259613,288.0,2889,122.50265712000001,-30.30028533935547,391680,391579,0.1270090639591217,135,1360
0.004541084170341492,0.0003,1.2168948650360107,288.0,2910,123.88417271999998,-29.522815704345703,394560,394459,-1.2690576314926147,135,1370
0.004772821441292763,0.0003,0.13693569600582123,288.0,2932,123.41929062000001,-30.846437454223633,397440,397339,-0.615271806716919,135,1380
0.004658990073949099,0.0003,0.08329704403877258,288.0,2953,121.98755336,-32.373863220214844,400320,400219,1.8495659828186035,135,1390
0.0050184703432023525,0.0003,0.09126563370227814,288.0,2974,123.42837773000001,-31.26605224609375,403200,403099,-0.4653986096382141,135,1400
0.0045248279348015785,0.0003,0.06579673290252686,288.0,2995,124.04365713000001,-30.35641098022461,406080,405979,-0.27200183272361755,135,1410
0.004343730863183737,0.0003,1.911341667175293,288.0,3017,124.91778899,-31.511730194091797,408960,408859,0.1698220670223236,135,1420
0.005154777783900499,0.0003,0.7909066677093506,288.0,3038,124.44281550000001,-32.19345474243164,411840,411739,-0.2665364146232605,135,1430
0.004813577514141798,0.0003,1.5816307067871094,288.0,3059,124.00965779000002,-30.837772369384766,414720,414619,2.2386178970336914,135,1440
0.004779184702783823,0.0003,1.0387309789657593,288.0,3080,123.96094315,-29.155193328857422,417600,417499,0.6278665661811829,135,1450
0.004535473417490721,0.0003,0.7826534509658813,288.0,3102,124.31623032000002,-31.26017951965332,420480,420379,-0.3935184180736542,135,1460
0.00432016234844923,0.0003,0.060707394033670425,288.0,3122,124.20713545000001,-32.1885986328125,423360,423259,0.10636577010154724,135,1470
0.004929897375404835,0.0003,0.22617051005363464,288.0,3144,123.88452255000001,-29.39697265625,426240,426139,-0.8649452924728394,135,1480
0.004421205725520849,0.0003,0.08590611815452576,288.0,3165,124.92088281999999,-28.681819915771484,429120,429019,0.5833378434181213,135,1490
0.0047331685200333595,0.0003,1.4553687572479248,288.0,3186,124.7348552,-29.762508392333984,432000,431899,-0.3693326711654663,135,1500
0.004941887222230434,0.0003,1.5441088676452637,288.0,3207,125.16108166999999,-30.464736938476562,434880,434779,1.8364264965057373,135,1510
0.004696937277913094,0.0003,0.10759343206882477,288.0,3228,124.37502783000002,-29.7515926361084,437760,437659,1.1731464862823486,135,1520
0.004921996034681797,0.0003,1.5714197158813477,288.0,3249,124.3158225,-30.622838973999023,440640,440539,0.42141449451446533,135,1530
0.005062473472207785,0.0003,0.956710934638977,288.0,3271,124.69670758999999,-30.594562530517578,443520,443419,-0.6115929484367371,135,1540
0.004608126822859049,0.0003,0.8001075983047485,288.0,3292,125.19853654999999,-29.171613693237305,446400,446299,-0.248085618019104,135,1550
0.004397503565996885,0.0003,2.8876073360443115,288.0,3313,125.00558917999997,-32.218650817871094,449280,449179,-0.898399829864502,135,1560
0.00419448921456933,0.0003,1.3500008583068848,288.0,3335,124.39681857,-31.227195739746094,452160,452059,-0.050408005714416504,135,1570
0.004116246476769447,0.0003,1.5015214681625366,288.0,3356,123.79144652999997,-29.96910285949707,455040,454939,-0.2906612157821655,135,1580
0.004396379925310612,0.0003,1.4776558876037598,288.0,3378,122.35831917999998,-30.50298500061035,457920,457819,-0.7665622234344482,135,1590
0.004446042235940695,0.0003,0.13425546884536743,288.0,3399,122.64575257000003,-29.45745277404785,460800,460699,1.283271312713623,135,1600
0.004249997437000275,0.0003,2.153259754180908,288.0,3420,122.82840990999999,-30.8966121673584,463680,463579,-0.5057694911956787,135,1610
0.004453638568520546,0.0003,0.10482870042324066,288.0,3441,124.15275044,-30.46396255493164,466560,466459,-0.6945325136184692,135,1620
0.004347647540271282,0.0003,0.09858441352844238,288.0,3462,124.95102273,-31.25680160522461,469440,469339,-0.34124085307121277,135,1630
0.004461341071873903,0.0003,0.7988587617874146,288.0,3483,124.21582116000002,-30.728843688964844,472320,472219,-0.8267994523048401,135,1640
0.004230157472193241,0.0003,0.7663410305976868,288.0,3504,124.62771819999998,-29.517284393310547,475200,475099,2.1476142406463623,135,1650
0.004227822180837393,0.0003,1.560149908065796,288.0,3525,124.54020431999999,-30.80535125732422,478080,477979,-1.5183382034301758,135,1660
0.004638893064111471,0.0003,1.79929780960083,288.0,3547,124.46509826999998,-28.925731658935547,480960,480859,0.5085490345954895,135,1670
0.004506527446210384,0.0003,0.20645023882389069,288.0,3568,125.26422405000002,-30.50870132446289,483840,483739,0.37192875146865845,135,1680
0.004569151438772678,0.0003,1.0453903675079346,288.0,3589,126.12422570999999,-31.06064224243164,486720,486619,-1.2145990133285522,135,1690
0.004426668863743544,0.0003,0.08173691481351852,288.0,3611,125.94412453000001,-30.397140502929688,489600,489499,-0.6673141717910767,135,1700
0.004790199920535088,0.0003,1.5816963911056519,288.0,3632,125.73452073,-30.47431182861328,492480,492379,0.41787606477737427,135,1710
0.004450091626495123,0.0003,0.1040983572602272,288.0,3653,125.43763232,-29.75598907470703,495360,495259,-1.0219370126724243,135,1720
0.00433196360245347,0.0003,0.16550622880458832,288.0,3674,125.49157936999998,-30.85544204711914,498240,498139,-0.19051554799079895,135,1730
0.0045275152660906315,0.0003,0.09353819489479065,288.0,3695,126.01371766,-30.980173110961914,501120,501019,0.32358092069625854,135,1740
0.005027397535741329,0.0003,1.221993327140808,288.0,3716,125.70952099000002,-29.600255966186523,504000,503899,2.9923360347747803,135,1750
0.005114106927067041,0.0003,0.67915940284729,288.0,3738,126.05339631000002,-30.631675720214844,506880,506779,-0.5017673373222351,135,1760
0.00443727383390069,0.0003,0.10008099675178528,288.0,3759,125.54878125,-31.292415618896484,509760,509659,-0.5668193101882935,135,1770
0.004785656463354826,0.0003,1.1467951536178589,288.0,3780,125.54070667999999,-30.449983596801758,512640,512539,-0.9184311628341675,135,1780
0.004141174256801605,0.0003,0.34648922085762024,288.0,3801,126.75751005000001,-30.07562255859375,515520,515419,-0.23322850465774536,135,1790
0.004833180457353592,0.0003,0.12843984365463257,288.0,3823,127.30739070999999,-31.448143005371094,518400,518299,0.34390050172805786,135,1800
0.004017116501927376,0.0003,0.0944809541106224,288.0,3844,127.29330962000002,-30.82072639465332,521280,521179,-0.725551962852478,135,1810
0.004499534144997597,0.0003,1.1413073539733887,288.0,3865,126.77295236000002,-30.922534942626953,524160,524059,-1.1276295185089111,135,1820
0.004439962096512318,0.0003,0.2177061289548874,288.0,3886,126.58603208999999,-29.66623878479004,527040,526939,3.9470934867858887,135,1830
0.004592736251652241,0.0003,2.105924606323242,288.0,3907,126.48924816,-30.563989639282227,529920,529819,-0.9120824337005615,135,1840
0.004451341461390257,0.0003,2.0589547157287598,288.0,3929,125.63598015,-30.762001037597656,532800,532699,-0.5728847980499268,135,1850
0.004583678208291531,0.0003,1.4176198244094849,288.0,3950,124.92698373999998,-31.512889862060547,535680,535579,1.5765060186386108,135,1860
0.004399743862450123,0.0003,2.704681873321533,288.0,3971,125.13112911,-29.1801815032959,538560,538459,1.052311658859253,135,1870
0.004745736718177795,0.0003,3.797109603881836,288.0,3993,125.40428642,-30.69976234436035,541440,541339,-0.5295059084892273,135,1880
0.004486097488552332,0.0003,0.1889825165271759,288.0,4014,124.95065242999998,-31.33246421813965,544320,544219,0.4089233875274658,135,1890
0.004849661141633987,0.0003,0.10939297080039978,288.0,4035,124.00818299000001,-30.616565704345703,547200,547099,1.979508399963379,135,1900
0.00438772002235055,0.0003,0.22718726098537445,288.0,4057,124.06233368999996,-30.975383758544922,550080,549979,0.4285632371902466,135,1910
0.004356791265308857,0.0003,0.6324478387832642,288.0,4078,124.13602089999999,-31.52701187133789,552960,552859,0.792856752872467,135,1920
0.004546379670500755,0.0003,1.2940999269485474,288.0,4100,123.39495896,-30.043010711669922,555840,555739,0.24158719182014465,135,1930
0.004814247600734234,0.0003,0.12335765361785889,288.0,4121,123.78509677,-32.330360412597656,558720,558619,-1.1939284801483154,135,1940
0.004638824611902237,0.0003,1.4631574153900146,288.0,4142,124.57379823000001,-31.26605796813965,561600,561499,0.668544590473175,135,1950
0.004499313421547413,0.0003,1.3026833534240723,288.0,4163,125.05011099000001,-31.451454162597656,564480,564379,-1.4868875741958618,135,1960
0.0039915116503834724,0.0003,1.770267128944397,288.0,4184,125.56148754999998,-33.294410705566406,567360,567259,-2.636159896850586,135,1970
0.004512853920459747,0.0003,0.1237666979432106,288.0,4206,125.80809111,-31.075016021728516,570240,570139,0.2350921630859375,135,1980
0.00410239864140749,0.0003,1.4502058029174805,288.0,4227,125.11047255999998,-31.96484375,573120,573019,-1.692183017730713,135,1990
0.004505464341491461,0.0003,0.1533614993095398,288.0,4248,125.18022422000001,-30.87813949584961,576000,575899,0.16723847389221191,135,2000
0.004528851713985205,0.0003,0.1054544672369957,288.0,4270,123.96348158999999,-30.507160186767578,578880,578779,-0.4411203861236572,135,2010
0.004276000428944826,0.0003,0.11391091346740723,288.0,4291,124.1413888,-32.462059020996094,581760,581659,-1.2825655937194824,135,2020
0.00462141539901495,0.0003,1.86748206615448,288.0,4313,125.03424946000001,-30.411659240722656,584640,584539,0.0107785165309906,135,2030
0.00444543594494462,0.0003,0.12063723802566528,288.0,4334,124.30478065000001,-29.59319305419922,587520,587419,0.09038674831390381,135,2040
0.004695667419582605,0.0003,0.09224597364664078,288.0,4355,124.00041456,-30.774328231811523,590400,590299,-1.4155586957931519,135,2050
0.004534662235528231,0.0003,1.5406742095947266,288.0,4377,123.91043522,-29.793121337890625,593280,593179,-0.9017550945281982,135,2060
0.005057698115706444,0.0003,2.1066880226135254,288.0,4398,124.04197750000002,-31.93071746826172,596160,596059,-1.0612351894378662,135,2070
