episode,timestep,reward,std
2,288,65.51596607850516,3.8697001271865306
5,576,73.55760678345804,4.992864477986934
7,864,83.75768156670033,3.5673873547023596
10,1152,85.38386373378336,4.362501826224835
12,1440,83.4722818699479,4.561087677063889
15,1728,86.2462393271923,5.73244777559441
17,2016,86.20558303907515,3.1965586876882934
20,2304,90.53992742776872,5.745139310767994
22,2592,89.62475001096723,4.513495041658009
25,2880,90.23169522047046,3.8633940926738073
27,3168,90.78290389060973,3.2726750788945638
30,3456,91.93616326332092,3.3629625425690373
32,3744,88.11809580683709,4.33104220758049
35,4032,87.35061665415766,5.199549476034104
37,4320,84.86410827040673,3.5603711710274855
40,4608,84.2996112263203,5.5931347699650145
42,4896,90.4399941790104,4.822294971815037
45,5184,83.36679690361021,6.017446467689606
47,5472,90.98955971121788,4.270327743841107
50,5760,89.45943015813826,2.602398340135318
53,6048,95.1244477427006,2.362261945734409
55,6336,99.06046532392502,4.9099860349323805
58,6624,101.60424383401872,5.205884928115726
60,6912,103.7401366263628,4.1167651068161595
63,7200,108.977498434782,6.525835377168385
65,7488,111.08439000725745,3.8911649647256663
68,7776,109.7512163054943,3.8558223649225463
70,8064,113.35279676496982,3.262091467851176
73,8352,115.25409963607785,4.104418353321416
75,8640,113.44059661149979,3.2044825910421504
78,8928,117.38921635538341,6.7392806069530735
80,9216,116.09880187392234,5.0568494777748905
83,9504,115.85663627237082,3.5474712847389127
85,9792,117.62392209857698,3.7147310701679004
88,10080,114.55469340354202,4.884471285680743
90,10368,113.55792226403953,5.306009365802988
93,10656,114.76609451651575,4.168664698460959
95,10944,113.91527643918991,4.455791992223721
98,11232,115.39377302378416,3.876902419810674
101,11520,112.43577710509298,4.988822753092656
103,11808,111.23870631098745,3.685207271754546
106,12096,112.30075057208538,3.632700350823996
108,12384,110.98488028049469,3.472984140438706
111,12672,108.4190344297886,4.478231900818889
113,12960,108.91474883913995,3.589179885284404
116,13248,109.6913352638483,2.6665301304633666
118,13536,111.8192998343706,4.653157438763274
121,13824,117.27780499964952,2.7219590671943106
123,14112,116.20335938453675,5.113330066585761
126,14400,117.0168543115258,4.620313121433813
128,14688,116.80718572795388,5.28415078506778
131,14976,118.86333442658186,2.7579695408164144
133,15264,119.02578101009128,2.4985663292029154
136,15552,117.81730709224942,3.4687213015024794
138,15840,120.43812300324441,2.2996907456130407
141,16128,121.18135526895523,4.035257465399144
143,16416,119.76115130960939,4.017069107396609
146,16704,122.98107247099281,3.6449140866576455
149,16992,119.8282287721336,4.427457113805079
151,17280,121.45400216922164,3.4903011683526914
154,17568,120.21900989592078,4.0507438485780805
156,17856,122.1772343111038,4.008155138848199
159,18144,122.85825326278807,3.4886933565683194
161,18432,119.92434963837266,4.063707439883627
164,18720,120.08462454512714,1.8998622279086603
166,19008,119.37844161510468,1.8479448417051785
169,19296,120.55978301614523,1.9969096311624877
171,19584,122.08315758123994,3.7211630975985543
174,19872,121.75417498007414,3.0005502752816335
176,20160,118.55601503893732,2.359368168136425
179,20448,121.46928281381727,1.167226210692768
181,20736,120.20042979121209,2.194861518546264
184,21024,121.63766255617145,3.0531582660176864
186,21312,119.82509531497954,3.127338181813694
189,21600,119.08438996061685,4.051960868463085
191,21888,119.84153959453106,2.8812489943199155
194,22176,122.84026060774924,3.023970387880689
197,22464,123.4046488715708,3.8649873747194103
199,22752,122.4182679608464,3.44178546369404
202,23040,123.58859867997467,1.9538058088889536
204,23328,122.87627957314251,3.3049958250758418
207,23616,123.90669969506561,1.219689149563095
209,23904,123.99516562603415,4.0804150976226525
212,24192,121.81386231809854,5.374475309290475
214,24480,121.8359108309448,3.4031244553288333
217,24768,123.43514766827225,2.9222292158306935
219,25056,124.92412431083619,2.391190065955964
222,25344,122.15236596539617,2.9872075091445436
224,25632,125.20389213748277,2.3874014615243633
227,25920,123.93026002466677,2.21695447488066
229,26208,124.93317460469902,3.265475182421894
232,26496,124.72861272864046,3.1216948400412905
234,26784,124.64881049603223,2.7032728830745607
237,27072,123.8016839826852,1.127927131312462
239,27360,124.80561995096507,3.5371858185487763
242,27648,125.10058035589756,3.1964612215167643
245,27936,124.91716014958918,3.5279014394442307
247,28224,124.98398320920765,2.234781331578222
250,28512,124.2740613067895,2.69497491972539
252,28800,122.81737356290223,3.386141674961986
255,29088,123.4254510898888,4.3167566423776655
257,29376,123.28668132126329,3.9881794841911824
260,29664,123.42399751618507,2.356400999432746
262,29952,123.18425398081543,2.841860653992089
265,30240,121.29966028772294,3.1534562729594615
267,30528,122.73145139664413,3.1140396136976105
270,30816,123.60959958687424,2.9469919948355754
272,31104,123.74289909079671,3.149049564211156
275,31392,122.24401324026284,2.9653842104357127
277,31680,123.1073746147752,2.651590456053511
280,31968,124.18475005947053,3.631549161147297
282,32256,124.73176026679573,2.8291886948320486
285,32544,124.47811109378934,3.194596334372946
287,32832,122.40832881618292,2.649613664227232
290,33120,122.5581622404978,2.3119608544736123
293,33408,125.23073749057949,2.339196460143248
295,33696,125.16833530470728,4.024972262069144
298,33984,123.45192227222029,3.0729627141725464
300,34272,123.96997904144227,2.5686347742638085
303,34560,125.20850203238429,2.565221576635773
305,34848,122.98614094525576,1.6328746857166425
308,35136,123.8600895292312,3.404391644137833
310,35424,123.86313076741995,3.020693800980295
313,35712,123.75020979642868,2.2391868342295873
315,36000,124.43728144057097,2.618782097134255
318,36288,124.19290101408959,1.9960535947605136
320,36576,122.1443271014094,2.657073666441576
323,36864,123.73928374312818,2.6093392212807243
325,37152,123.51332842119041,3.8195699136279804
328,37440,125.04574436716734,2.062269286136795
330,37728,123.04574827052652,2.3686311359586267
333,38016,123.48234945870936,1.3172690977598487
335,38304,123.35427880622449,1.493854139610819
338,38592,123.93127237901089,3.211552289078472
341,38880,123.00790522135796,2.5577640799985626
343,39168,123.27203898258509,2.035644774471384
346,39456,123.34167580299079,2.3324806085717906
348,39744,122.59572235956787,1.434442672457751
351,40032,123.4441538538039,2.161164900645781
353,40320,123.85045421786603,1.6403285911027186
356,40608,123.8373016744852,2.10444084854142
358,40896,123.30140978470445,2.7545100887942633
361,41184,122.71246990233658,2.876649659349754
363,41472,122.4672512305528,2.283681682140603
366,41760,122.30476457014679,3.334888196324686
368,42048,122.41333435758948,2.998576505346458
371,42336,122.44270535625519,1.8867628479105287
373,42624,122.48534053280949,3.070095680443526
376,42912,123.55685022890569,1.6485457250623459
378,43200,123.48601023338736,1.9666459799774507
381,43488,123.90596160292625,2.1192019984543835
383,43776,121.76085721008481,1.4863690726746959
386,44064,123.51136260651052,2.0870181568415713
389,44352,122.5689408699423,1.598480998902831
391,44640,122.56159051433205,2.8866328948791744
394,44928,123.83145655013621,1.629099300038934
396,45216,122.6288278054446,1.5939120039744255
399,45504,123.61464561685916,2.1285936065755644
401,45792,123.26421551376582,2.491994732643881
404,46080,123.61228124625981,1.5085989761058687
