,mean_episode_rewards,std_episode_rewards,episodes,steps
0,-8.177893517347657,27.68586492754861,0,12.0
1,-24.99999999997862,43.30127018923427,1,4.0
2,-19.9788516870725,40.01058257093528,2,5.0
3,-19.656642148052036,40.175410562271686,3,5.0
4,-16.63300236905499,37.282927668565144,4,6.0
5,-16.642415988822016,37.278652781156424,5,6.0
6,-19.53719881529639,40.24138152201725,6,5.0
7,-13.53708958287271,35.30937946171511,7,7.0
8,-14.282286805652845,34.994110785915716,8,7.0
9,-16.393218686896656,37.39189796371106,9,6.0
10,-13.971948318148081,35.12574895649666,10,7.0
11,-24.999999854213776,43.30127027339165,11,4.0
12,-10.762319940578458,31.554158397708754,12,9.0
13,-16.026774419150644,37.558850994972886,13,6.0
14,-19.92678224222255,40.036859849696135,14,5.0
15,-13.46493887830007,35.348025464757576,15,7.0
16,-14.28493108859289,34.99303040119212,16,7.0
17,-24.999871653720387,43.301344290488245,17,4.0
18,-16.666331964665165,37.267949315466275,18,6.0
19,-11.099310832607603,31.431157010321023,19,9.0
20,-12.182710972181765,33.19611620610495,20,8.0
21,-24.997415404045906,43.30276258971219,21,4.0
22,-8.729870531881586,28.87050506175194,22,11.0
23,-14.265949668656452,35.000791510237995,23,7.0
24,-14.195121923243684,35.030156458559134,24,7.0
25,-11.106378430579078,31.42864217673927,25,9.0
26,-14.07588978057932,35.07910324710786,26,7.0
27,-16.645994559783404,37.277071477087574,27,6.0
28,-7.658347815469763,26.656806361161557,28,13.0
29,-14.193636618760507,35.0305605014403,29,7.0
30,-7.550197228699923,26.689208326252153,30,13.0
31,-19.757542931406455,40.12397563526868,31,5.0
32,-12.478462737782806,33.08007896331803,32,8.0
33,-24.998090834123296,43.30237255105641,33,4.0
34,-19.995041210966626,40.00248020466502,34,5.0
35,-19.886406250477634,40.05740086601467,35,5.0
36,-9.634015828993443,30.12834625422175,36,10.0
37,-24.999965525528385,43.301290093103994,37,4.0
38,-12.44253962770944,33.09373820481798,38,8.0
39,-13.50251118021111,35.33270586110191,39,7.0
40,-19.99989574324823,40.0000521288851,40,5.0
41,-16.564868424247617,37.313987755432244,41,6.0
42,-8.948166788489209,28.793708640519547,42,11.0
43,-16.664451008629843,37.268790758905205,43,6.0
44,-12.27401663615159,33.16256425669023,44,8.0
45,-19.974111055399565,40.01297587950473,45,5.0
46,-7.099835055689922,25.76591581187423,46,14.0
47,-16.55939733421861,37.316059895007825,47,6.0
48,-16.62949445562693,37.28445821536649,48,6.0
49,-16.666622998817004,37.26781915396931,49,6.0
50,-19.962875878547685,40.018626481423745,50,5.0
51,-16.440580871683068,37.37212884125829,51,6.0
52,-24.99999106248076,43.30127534930353,52,4.0
53,-19.878346878188463,40.061519227316474,53,5.0
54,-19.8801578063052,40.06059329502153,54,5.0
55,-14.277102859810284,34.99622882383276,55,7.0
56,-11.090415251737902,31.434312322127177,56,9.0
57,-9.967782742104504,30.01084830676774,57,10.0
58,-10.948554403837257,31.485316896849334,58,9.0
59,-12.424418471359914,33.10060998119229,59,8.0
60,-24.999996453474132,43.301272236809986,60,4.0
61,-5.448792614308805,22.93288827367825,61,18.0
62,-16.66630756487196,37.26796022674877,62,6.0
63,-13.72928586978179,35.2256084043885,63,7.0
64,-16.654514666645895,37.27324174456644,64,6.0
65,-11.07772758179385,31.43879441964993,65,9.0
66,-19.999987984525625,40.00000600774383,66,5.0
67,-13.842375154554803,35.1800550159532,67,7.0
68,-8.882756455145122,30.38807945937446,68,10.0
69,-9.440286916135431,30.198046085778596,69,10.0
70,-8.115064421313807,27.705268643522956,70,12.0
71,-16.66300909935793,37.26943599363893,71,6.0
72,-24.999999414035777,43.301270527528544,72,4.0
73,-19.995042048208983,40.00248012203631,73,5.0
74,-14.285708153435776,34.99271311468325,74,7.0
75,-14.024102113869622,35.10178944949063,75,7.0
76,-24.999999789956377,43.30127031049068,76,4.0
77,-7.248204188497484,26.791852476825465,77,13.0
78,-13.903790342126685,35.153499209476045,78,7.0
79,-16.603380724759194,37.29635968614123,79,6.0
80,-33.333333333333336,47.14045207910317,80,3.0
81,-16.646647864678155,37.27677810716306,81,6.0
82,-24.999999967826096,43.30127020779754,82,4.0
83,-4.357392037696597,21.396132139100562,83,21.0
84,-14.262085056115385,35.00236976856981,84,7.0
85,-9.810259527921495,30.064537398708453,85,10.0
86,-19.999878450581498,40.00006077540179,86,5.0
87,-11.01361663652389,31.46206137143784,87,9.0
88,-14.083200024624059,35.075972388268745,88,7.0
89,-19.836656563457183,40.082423692756976,89,5.0
90,-9.066714590985633,28.755669109952787,90,11.0
91,-19.99999995768595,40.00000002115702,91,5.0
92,-24.999999999969425,43.30127018923959,92,4.0
93,-12.415933916896147,33.10439488301522,93,8.0
94,-16.650644053787847,37.274973520429434,94,6.0
95,-19.990856515745488,40.00457556798057,95,5.0
96,-19.99999998676994,40.00000000661503,96,5.0
97,-19.636054089739815,40.188153265328204,97,5.0
98,-13.76065766741354,35.21214834178998,98,7.0
99,-10.478140375207962,31.659307740777844,99,9.0
100,-33.333333332294465,47.14045207983776,100,3.0
101,-14.28549301261542,34.9928009478928,101,7.0
102,-8.641749758479323,28.89636738783373,102,11.0
103,-24.99997473147156,43.30128477803329,103,4.0
104,-19.85345011687951,40.07427961536635,104,5.0
105,-8.95235297865285,28.792159903245828,105,11.0
106,-14.233370401304782,35.01416320145426,106,7.0
107,-7.647855416001575,27.869608301186304,107,12.0
108,-16.64386197025183,37.278015786478456,108,6.0
109,-19.99147838108596,40.00426420559491,109,5.0
110,-24.99993053533698,43.30131029470099,110,4.0
111,-14.252156745442354,35.00643097233356,111,7.0
112,-12.129302245839003,33.224590570070035,112,8.0
113,-6.845465351363169,27.02825880602036,113,13.0
114,-10.698212166249279,31.582932081455823,114,9.0
115,-10.915938171205271,31.498951029464553,115,9.0
116,-33.333333317139314,47.14045209055407,116,3.0
117,-16.597956936860918,37.298659656714555,117,6.0
118,-4.165083041022447,20.43488652995934,118,23.0
119,-16.646731230485322,37.2767266426544,119,6.0
120,-11.004592431725241,31.46504953364567,120,9.0
121,-8.814918651748265,28.836818849698513,121,11.0
122,-14.284877216777561,34.99305237825132,122,7.0
123,-12.497736908635265,33.07274699836045,123,8.0
124,-9.944168051225432,30.01872389977381,124,10.0
125,-14.232740703501872,35.014395009662465,125,7.0
126,-4.683993021541773,21.874007749760707,126,20.0
127,-14.285599278148156,34.992757563815154,127,7.0
128,-16.178682002026477,37.491753666502305,128,6.0
129,-16.66551074689741,37.26831665406367,129,6.0
130,-9.762932637781278,30.08071750742332,130,10.0
131,-14.169368967560034,35.04059155162739,131,7.0
132,-9.843347013801395,30.053953444920857,132,10.0
133,-19.999548326860868,40.000225845426364,133,5.0
134,-10.376935345943386,31.703497010494434,134,9.0
135,-19.998848855846003,40.000575628127876,135,5.0
136,-14.162294608665785,35.04361110207959,136,7.0
137,-12.491082211957737,33.07527020258132,137,8.0
138,-8.251419677111516,27.66339791057982,138,12.0
139,-16.348499984084263,37.41593851362231,139,6.0
140,-12.176165429482094,33.203464299628415,140,8.0
141,-13.941850418103556,35.14169272175473,141,7.0
