,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-2.0276989087266415,1.4346456012069333,0,1.109954595565796,0.6855988502502441,288.0,0.9444444444444444
1,-1.8306344812189548,1.5784817351047837,1,0.7857400178909302,0.39748454093933105,288.0,0.9513888888888888
2,-1.834437334550647,1.5640265207784405,2,0.6879686117172241,0.26508817076683044,288.0,0.9479166666666666
3,-1.8216782160872524,1.5708500273073345,3,0.763052225112915,0.19299021363258362,288.0,0.9201388888888888
4,-1.8526621488124728,1.5683451837684375,4,0.579642117023468,0.20529866218566895,288.0,0.9444444444444444
5,-1.9744402863438826,1.4579490985713506,5,0.6026185750961304,0.2247258424758911,288.0,0.9409722222222222
6,-1.4227975836233442,1.7921621753945254,6,0.9190421104431152,0.32232344150543213,288.0,0.9236111111111112
7,-1.8720437094371616,1.5702792362468363,7,0.9083776473999023,0.39167749881744385,288.0,0.9444444444444444
8,-1.7219556491899992,1.6862170944962505,8,1.0074715614318848,0.48981645703315735,288.0,0.9652777777777778
9,-1.8780213761757583,1.5486789582197744,9,1.056251883506775,0.5876107215881348,288.0,0.9583333333333334
10,-1.9662107761115284,1.469558653431542,10,1.2988988161087036,0.7855973243713379,288.0,0.9583333333333334
11,-1.7262234257478697,1.620429602769798,11,1.5149785280227661,0.9921846389770508,288.0,0.9583333333333334
12,-1.7190311777786458,1.6262448989783855,12,1.5741336345672607,0.9776240587234497,288.0,0.9513888888888888
13,-1.9627166512377099,1.4732177875809247,13,1.7393053770065308,1.252481460571289,288.0,0.9375
14,-1.6097308436348814,1.7083127655451544,14,1.7950562238693237,1.2649189233779907,288.0,0.9409722222222222
15,-1.796263560251803,1.559605943519855,15,1.8219189643859863,1.4212322235107422,288.0,0.9097222222222222
16,-1.850500929213358,1.5859879486818829,16,2.091520071029663,1.4781672954559326,288.0,0.9479166666666666
17,-2.068382390262359,1.3992400373948646,17,2.2715964317321777,1.8000133037567139,288.0,0.9375
18,-1.731624432612678,1.652591901363005,18,2.1410727500915527,1.7088793516159058,288.0,0.9409722222222222
19,-1.9615895796775804,1.4582375141747126,19,2.3437366485595703,1.8797646760940552,288.0,0.9270833333333334
20,-1.5866938463543048,1.7236302505482721,20,2.4073238372802734,2.005239963531494,288.0,0.9201388888888888
21,-1.6551938649556552,1.641160680274519,21,2.838434934616089,2.2237274646759033,288.0,0.9131944444444444
22,-1.7205317551678463,1.663016467396463,22,2.624722480773926,2.159762382507324,288.0,0.9548611111111112
23,-1.5243149047161235,1.7177070243433368,23,2.8212947845458984,2.3838369846343994,288.0,0.9131944444444444
24,-1.7337743084819017,1.6425263539404744,24,3.0282998085021973,2.5481643676757812,288.0,0.9513888888888888
25,-1.6989262679667132,1.6146615520034122,25,3.122701644897461,2.649754524230957,288.0,0.9236111111111112
26,-1.6657669815412346,1.5892144860223882,26,3.130354881286621,2.6264379024505615,288.0,0.9131944444444444
27,-1.7272369818509852,1.5918844830622503,27,3.5369150638580322,2.9928717613220215,288.0,0.9270833333333334
28,-1.9436567086068592,1.4575863489366934,28,3.541246175765991,3.132166624069214,288.0,0.9270833333333334
29,-1.796619355109574,1.585463598133942,29,3.7594356536865234,3.2150423526763916,288.0,0.9305555555555556
30,-1.699022968614119,1.6433346508937559,30,3.8322055339813232,3.3657803535461426,288.0,0.8993055555555556
31,-1.9012136441089575,1.510271973784208,31,3.7411041259765625,3.2536520957946777,288.0,0.9166666666666666
32,-1.9830540334140752,1.4453091148377524,32,4.063940048217773,3.648977756500244,288.0,0.9305555555555556
33,-1.7825916849215158,1.5804072479182054,33,3.9375929832458496,3.427659511566162,288.0,0.9236111111111112
34,-1.685558394999018,1.6493557137941806,34,4.239194869995117,3.783508062362671,288.0,0.9340277777777778
35,-1.7420645899443055,1.561570154976713,35,4.336742401123047,3.928492546081543,288.0,0.9131944444444444
36,-1.456233662058467,1.7632995733722152,36,4.673309326171875,4.127900123596191,288.0,0.9270833333333334
37,-1.9479432832763033,1.503425660113647,37,4.727741718292236,4.2161359786987305,288.0,0.9201388888888888
38,-1.6663933737485788,1.7118116104271581,38,4.84769868850708,4.31187629699707,288.0,0.9236111111111112
39,-1.8123443290205212,1.578562568174512,39,4.751843452453613,4.188982009887695,288.0,0.9097222222222222
40,-1.54140374208228,1.7154033460969862,40,5.214619159698486,4.662579536437988,288.0,0.9340277777777778
