,Unnamed: 0,means,vars,durations,episode_reward
2130,2130,6.901342391967773,15.452022552490234,148.57142857142858,6.901342391967773
2131,2131,5.77880859375,17.30829620361328,127.91666666666669,5.77880859375
2132,2132,6.88075065612793,12.890690803527832,144.22727272727272,6.88075065612793
2133,2133,4.963545799255371,17.25383186340332,106.82758620689656,4.963545799255371
2134,2134,5.907724380493164,18.33125877380371,115.57692307692308,5.907724380493164
2135,2135,6.38794469833374,18.2270622253418,132.95652173913044,6.38794469833374
2136,2136,4.854800701141357,17.100322723388672,110.71428571428572,4.854800701141357
2137,2137,6.528222560882568,12.215630531311035,154.8,6.528222560882568
2138,2138,7.463997840881348,15.627679824829102,148.28571428571428,7.463997840881348
2139,2139,6.241959571838379,19.29585647583008,115.8076923076923,6.241959571838379
2140,2140,5.186249732971191,14.57317066192627,119.92307692307692,5.186249732971191
2141,2141,7.365766525268555,5.950334072113037,170.61111111111111,7.365766525268555
2142,2142,6.248121738433838,15.07957649230957,135.6086956521739,6.248121738433838
2143,2143,6.272879123687744,10.081146240234377,133.7826086956522,6.272879123687744
2144,2144,6.457808017730713,14.226521492004396,130.41666666666666,6.457808017730713
2145,2145,7.518436431884766,13.683512687683104,161.6315789473684,7.518436431884766
2146,2146,6.7362871170043945,12.497912406921388,135.95652173913044,6.7362871170043945
2147,2147,7.658998966217041,11.736963272094728,155.7,7.658998966217041
2148,2148,6.897852897644043,12.03852653503418,145.0909090909091,6.897852897644043
2149,2149,9.247196197509766,3.323283672332764,192.1875,9.247196197509766
2150,2150,6.244326591491699,16.289674758911133,134.91304347826087,6.244326591491699
2151,2151,6.717711448669434,16.089141845703125,145.33333333333334,6.717711448669434
2152,2152,4.922241687774658,17.65878677368164,103.96551724137932,4.922241687774658
2153,2153,9.306415557861328,4.365176200866699,200.0,9.306415557861328
2154,2154,6.847005844116211,15.001953125,143.36363636363637,6.847005844116211
2155,2155,7.275945663452148,15.624375343322754,144.1818181818182,7.275945663452148
2156,2156,7.486557960510254,15.26799201965332,152.25,7.486557960510254
2157,2157,7.41121244430542,10.357582092285156,177.23529411764707,7.41121244430542
2158,2158,9.110404014587402,7.9218430519104,179.47058823529412,9.110404014587402
2159,2159,7.074464321136475,16.44980239868164,136.08695652173913,7.074464321136475
2160,2160,5.83259391784668,15.362314224243164,121.64,5.83259391784668
2161,2161,7.125393867492676,12.664653778076172,140.95454545454547,7.125393867492676
2162,2162,6.282567024230957,18.131988525390625,122.73076923076924,6.282567024230957
2163,2163,7.260307788848877,11.09928035736084,160.94736842105263,7.260307788848877
2164,2164,7.323015689849853,10.010947227478027,161.89473684210526,7.323015689849853
2165,2165,6.509002685546875,14.71287441253662,130.29166666666666,6.509002685546875
2166,2166,7.059047222137451,14.449657440185549,142.8181818181818,7.059047222137451
2167,2167,5.981856822967529,10.33387851715088,130.7826086956522,5.981856822967529
2168,2168,5.089016914367676,12.340304374694824,113.82142857142856,5.089016914367676
2169,2169,6.737518310546875,13.055377960205078,153.5,6.737518310546875
2170,2170,6.495084762573242,12.62364101409912,132.16666666666666,6.495084762573242
2171,2171,8.671331405639648,4.470001697540283,190.25,8.671331405639648
2172,2172,6.023977279663086,19.0408992767334,121.53846153846152,6.023977279663086
2173,2173,4.948308944702148,17.52449607849121,91.0,4.948308944702148
2174,2174,6.540497303009033,19.42559814453125,138.86363636363637,6.540497303009033
2175,2175,5.315086841583252,19.66709327697754,104.46666666666668,5.315086841583252
2176,2176,5.534366607666016,19.749191284179688,103.75862068965516,5.534366607666016
2177,2177,4.919521331787109,18.834693908691406,101.58064516129032,4.919521331787109
2178,2178,4.987154483795166,14.344819068908691,115.3846153846154,4.987154483795166
2179,2179,4.6235456466674805,19.502286911010746,96.12121212121212,4.6235456466674805
2180,2180,5.128410816192627,16.53719711303711,110.89285714285714,5.128410816192627
2181,2181,5.98912525177002,19.12537002563477,111.0,5.98912525177002
2182,2182,5.974518299102783,16.812156677246094,132.2173913043478,5.974518299102783
2183,2183,4.97986364364624,18.191925048828125,96.06060606060606,4.97986364364624
2184,2184,4.662476062774658,16.856313705444336,82.02631578947368,4.662476062774658
2185,2185,5.948869705200195,18.204256057739254,116.07407407407408,5.948869705200195
2186,2186,5.970714092254639,19.821617126464844,114.66666666666669,5.970714092254639
2187,2187,5.56903600692749,17.124574661254883,111.60714285714286,5.56903600692749
2188,2188,4.57421875,17.62234878540039,87.30555555555556,4.57421875
2189,2189,5.514138221740723,21.54405212402344,103.93333333333334,5.514138221740723
2190,2190,4.62333345413208,18.632509231567383,87.88888888888889,4.62333345413208
2191,2191,4.28358268737793,17.044281005859375,83.52777777777777,4.28358268737793
2192,2192,5.130784511566162,20.596784591674805,91.1818181818182,5.130784511566162
2193,2193,3.6164803504943848,14.079456329345703,67.06521739130434,3.6164803504943848
2194,2194,4.55027437210083,19.22058486938477,84.67567567567568,4.55027437210083
2195,2195,6.423389911651611,19.540367126464844,121.03846153846152,6.423389911651611
2196,2196,4.231252670288086,14.028383255004885,87.05714285714286,4.231252670288086
2197,2197,5.012577533721924,17.51956558227539,103.4,5.012577533721924
2198,2198,4.642798900604248,17.691221237182617,81.8157894736842,4.642798900604248
2199,2199,5.975636959075928,20.80080795288086,116.37037037037037,5.975636959075928
2200,2200,6.635004043579102,15.859007835388184,139.45454545454547,6.635004043579102
2201,2201,4.738325595855713,18.049022674560547,86.57142857142857,4.738325595855713
2202,2202,5.075016021728516,19.613264083862305,93.76470588235294,5.075016021728516
2203,2203,5.770487308502197,20.43531608581543,110.89285714285714,5.770487308502197
2204,2204,5.65067720413208,20.773439407348636,117.53846153846152,5.65067720413208
2205,2205,6.697316646575928,17.1063289642334,145.33333333333334,6.697316646575928
2206,2206,6.12744665145874,18.402624130249023,116.66666666666669,6.12744665145874
2207,2207,5.841763496398926,19.623411178588867,108.78571428571428,5.841763496398926
2208,2208,6.010879993438721,19.03437614440918,98.41935483870968,6.010879993438721
2209,2209,5.072304725646973,17.780750274658203,105.93103448275862,5.072304725646973
2210,2210,4.282759189605713,17.897998809814453,83.29729729729729,4.282759189605713
2211,2211,4.7132887840271,18.043081283569336,94.5625,4.7132887840271
2212,2212,6.005478858947754,14.61508083343506,109.48275862068964,6.005478858947754
2213,2213,6.140911102294922,16.251394271850586,132.69565217391303,6.140911102294922
2214,2214,6.600608825683594,18.867053985595703,125.20833333333331,6.600608825683594
2215,2215,4.4084062576293945,16.571945190429688,72.25,4.4084062576293945
2216,2216,6.410784721374512,15.596453666687012,139.54545454545453,6.410784721374512
2217,2217,7.380165100097656,18.22349739074707,130.70833333333334,7.380165100097656
2218,2218,5.929233074188232,21.19496726989746,104.26666666666668,5.929233074188232
2219,2219,4.327420711517334,17.46576690673828,74.51219512195122,4.327420711517334
2220,2220,5.690881252288818,21.12226676940918,112.32142857142856,5.690881252288818
2221,2221,6.219675540924072,15.826505661010742,115.57692307692308,6.219675540924072
2222,2222,6.2922210693359375,14.55547046661377,108.39285714285714,6.2922210693359375
2223,2223,5.355263710021973,15.571650505065918,96.66666666666669,5.355263710021973
2224,2224,6.310945987701416,18.112260818481445,120.65384615384616,6.310945987701416
2225,2225,6.768875598907471,13.818134307861328,140.45454545454547,6.768875598907471
2226,2226,6.800774097442627,20.385822296142575,132.0,6.800774097442627
2227,2227,5.223870754241943,17.821256637573242,90.82857142857142,5.223870754241943
2228,2228,6.412996768951416,18.715229034423828,119.03846153846152,6.412996768951416
2229,2229,7.291565895080566,13.616941452026367,155.85,7.291565895080566
2230,2230,6.802593231201172,13.18565845489502,125.04166666666669,6.802593231201172
2231,2231,6.072665691375732,17.05344009399414,131.6086956521739,6.072665691375732
2232,2232,8.154203414916992,13.1511812210083,153.95,8.154203414916992
2233,2233,7.695239543914795,12.687651634216309,144.22727272727272,7.695239543914795
2234,2234,5.884552001953125,18.87914085388184,115.03703703703704,5.884552001953125
2235,2235,5.684051036834717,18.62105369567871,115.07407407407408,5.684051036834717
2236,2236,5.185585498809815,20.812559127807617,96.06060606060606,5.185585498809815
2237,2237,5.140470504760742,18.855697631835938,107.72413793103448,5.140470504760742
2238,2238,4.865847587585449,16.534961700439453,95.75757575757576,4.865847587585449
2239,2239,4.607269763946533,18.18856430053711,91.82352941176472,4.607269763946533
2240,2240,6.1328840255737305,20.024227142333984,118.6923076923077,6.1328840255737305
2241,2241,5.737719058990479,15.95297145843506,112.32142857142856,5.737719058990479
2242,2242,6.834762573242188,17.5903377532959,136.30434782608697,6.834762573242188
2243,2243,5.4902119636535645,19.32876205444336,107.0,5.4902119636535645
2244,2244,5.690309047698975,17.628238677978516,101.80645161290325,5.690309047698975
2245,2245,6.184628486633301,16.759052276611328,122.08,6.184628486633301
2246,2246,5.034637928009033,17.76051902770996,97.96875,5.034637928009033
2247,2247,4.277483940124512,20.10470199584961,73.85365853658537,4.277483940124512
2248,2248,5.124980926513672,19.76169776916504,92.5,5.124980926513672
2249,2249,5.336551189422607,16.171621322631836,103.55172413793105,5.336551189422607
2250,2250,5.032028198242188,20.280664443969727,87.80555555555556,5.032028198242188
2251,2251,5.894325256347656,17.59292984008789,111.14285714285714,5.894325256347656
2252,2252,5.600786685943604,19.66400718688965,98.65625,5.600786685943604
2253,2253,4.466970920562744,15.928214073181152,71.83333333333333,4.466970920562744
2254,2254,5.592240810394287,16.387563705444336,96.80645161290325,5.592240810394287
2255,2255,5.177095413208008,20.64931297302246,86.05714285714286,5.177095413208008
2256,2256,5.310488700866699,19.847412109375,96.87878787878788,5.310488700866699
2257,2257,5.695667743682861,19.818944931030277,104.16666666666669,5.695667743682861
2258,2258,5.54655647277832,18.08088493347168,96.83870967741936,5.54655647277832
2259,2259,5.926921367645264,21.92083740234375,109.85714285714286,5.926921367645264
2260,2260,3.5252315998077397,16.03662872314453,57.9622641509434,3.5252315998077397
2261,2261,4.976478576660156,17.802349090576172,77.1951219512195,4.976478576660156
2262,2262,3.496213912963867,14.310629844665527,64.95833333333333,3.496213912963867
2263,2263,4.481339454650879,19.247220993041992,82.42105263157895,4.481339454650879
2264,2264,5.781538486480713,19.378494262695312,110.53571428571428,5.781538486480713
2265,2265,5.236801624298096,17.6226806640625,101.16129032258064,5.236801624298096
2266,2266,3.7218964099884033,15.9401273727417,65.08333333333333,3.7218964099884033
2267,2267,3.7511160373687744,14.977008819580078,56.67272727272727,3.7511160373687744
2268,2268,6.209867000579834,18.12957191467285,117.5,6.209867000579834
2269,2269,5.266268730163574,21.1820068359375,97.71875,5.266268730163574
2270,2270,4.77959680557251,18.295942306518555,91.17142857142858,4.77959680557251
2271,2271,5.759922981262207,17.634532928466797,112.0,5.759922981262207
2272,2272,4.860733509063721,18.167205810546875,83.89473684210526,4.860733509063721
2273,2273,4.772242546081543,16.46802520751953,82.97297297297297,4.772242546081543
2274,2274,5.690610885620117,19.64991950988769,114.22222222222224,5.690610885620117
2275,2275,4.95021390914917,19.744096755981445,88.05555555555556,4.95021390914917
2276,2276,4.820734977722168,17.480066299438477,90.31428571428572,4.820734977722168
2277,2277,4.787339210510254,18.18746757507324,78.33333333333333,4.787339210510254
2278,2278,5.3836212158203125,20.751903533935547,95.24242424242424,5.3836212158203125
2279,2279,5.096285343170166,19.92588424682617,86.0,5.096285343170166
2280,2280,5.59372091293335,18.1894588470459,102.09677419354838,5.59372091293335
2281,2281,4.272266864776611,18.38694190979004,71.97727272727273,4.272266864776611
2282,2282,6.883423805236816,18.74717712402344,115.66666666666669,6.883423805236816
2283,2283,5.859930038452148,21.60049819946289,106.23333333333332,5.859930038452148
2284,2284,4.048943042755127,16.816925048828125,82.65789473684211,4.048943042755127
2285,2285,5.446682929992676,19.33188819885254,98.3125,5.446682929992676
2286,2286,4.80068302154541,16.45107078552246,83.75,4.80068302154541
2287,2287,4.4586286544799805,20.32332801818848,77.6829268292683,4.4586286544799805
2288,2288,4.552002906799316,17.56938934326172,76.1219512195122,4.552002906799316
2289,2289,5.81378984451294,19.475431442260746,109.28571428571428,5.81378984451294
