episode,timestep,reward,std
2,288,32.748321859985595,4.670971892087084
5,576,42.08539467632771,6.389913970709717
7,864,48.05077898085117,4.968411070479197
10,1152,58.303483831882474,3.565901611650564
12,1440,58.39587965250014,4.305228346389822
15,1728,58.09977162599564,2.7437097299943423
17,2016,65.10184234499931,4.313418565285809
20,2304,61.34723118066787,4.8570095156452116
22,2592,63.161340537071226,7.561297312269175
25,2880,66.606695663929,3.055716134565623
27,3168,69.95366775095462,5.6448046035525685
30,3456,67.74165995657445,5.1178687945220975
32,3744,66.96325250148773,5.831524507919419
35,4032,67.5839693415165,5.367502103268904
37,4320,73.98489763438701,3.3249201099400842
40,4608,69.04849250078203,4.753035382365331
42,4896,73.59334634482859,6.9662153858316245
45,5184,66.74984109342097,3.3379528197130397
47,5472,71.4084691220522,3.4309525747350054
50,5760,69.48514373421669,5.2189710024764855
53,6048,73.83132981777189,4.087914008339709
55,6336,76.66058719992637,5.5641089340485
58,6624,78.66696064054966,4.809041187365261
60,6912,80.50924105018377,3.18099413460383
63,7200,86.08895474880931,2.955136789305285
65,7488,80.87468579560519,5.89219758209495
68,7776,84.13019205749036,4.742362249662472
70,8064,85.75654116481542,4.3169517639848785
73,8352,82.56297264948488,4.447534328734831
75,8640,85.69279741570354,6.037113500626194
78,8928,84.26867422431708,5.753894130884435
80,9216,85.98312263682485,2.619162337222027
83,9504,82.43898024067283,3.974095892943699
85,9792,87.33265622049569,4.299910889157785
88,10080,87.85154939994217,2.7257544275369763
90,10368,87.00761772349479,3.796605848150735
93,10656,87.48110940381886,4.550655155539567
95,10944,88.965934715271,4.072464497187503
98,11232,88.51283643767238,3.323311433636403
101,11520,87.33370162792502,5.084093460524175
103,11808,90.59073476977646,4.6461339559834265
106,12096,88.53146961234509,3.856382660148909
108,12384,90.1301333324611,3.3000792669772365
111,12672,86.4588112002611,3.308011576263209
113,12960,90.84413971439004,3.516695101562288
116,13248,86.7321077554673,3.6203448817962682
118,13536,90.1694291460514,3.253888869205727
121,13824,90.33501180186869,4.069814785544796
123,14112,90.91485173195602,5.357078877847231
126,14400,89.99080298259858,3.0967296629545515
128,14688,87.95855220988393,2.7707607198690933
131,14976,90.3219064142555,5.58255555587635
133,15264,86.55888206660748,2.5551024385274057
136,15552,88.73525317445396,3.367540418967855
138,15840,90.41923143759371,3.9105396237590115
141,16128,90.80234848454594,4.583607817774204
143,16416,89.05405261695384,4.201942793677994
146,16704,91.65314695186913,4.300949058881264
149,16992,88.28048058256508,3.520881858441808
151,17280,90.7603211417049,3.3695057054013287
154,17568,90.2905228585005,3.752047097995672
156,17856,90.99803943231701,3.638793863149485
159,18144,89.45638416036962,3.4232895854069203
161,18432,91.08244099974632,4.235277997907031
164,18720,87.93189347334206,2.847296660711121
166,19008,88.24636757291854,4.407770724112156
169,19296,89.91150025960057,3.7152957118563426
171,19584,88.97766179554165,3.494434826632259
174,19872,88.77450723096729,4.122510128257289
176,20160,89.79357930399479,2.712093136844232
179,20448,89.23841641031206,2.8612392489931953
181,20736,90.56232468530536,3.9509591199289034
184,21024,91.31151480570435,3.5425105233754266
186,21312,89.89669837743043,2.927708653328595
189,21600,88.67657586138694,1.9594962360045194
191,21888,92.37929815553129,3.021836507622968
194,22176,88.98269398305563,4.083072282823248
197,22464,89.60361896827816,4.262039363691985
199,22752,90.2241404831037,3.6359948560400865
202,23040,88.84489356070758,3.067514258502462
204,23328,88.79244827464223,2.312071761744365
207,23616,88.88021322973073,3.469682125200676
209,23904,88.03948832027615,3.0828171901702195
212,24192,89.42300028912723,3.8956089139712953
214,24480,88.1603520141542,2.6040839166397016
217,24768,90.4334794626385,3.2336012279825366
219,25056,90.16937657959761,2.5311080888072817
222,25344,88.80620318003,3.518394446823404
224,25632,89.22572066091001,2.6146103022821867
227,25920,89.20235696353016,3.5776699444253177
229,26208,88.70081079684198,4.059279105309214
232,26496,90.5952177445963,2.6092120851390503
234,26784,90.10094904173165,2.606156589690337
237,27072,89.84590269982813,1.7452360344354372
239,27360,90.5600475447625,2.673648796810029
242,27648,88.94729076057672,2.792289550162587
245,27936,89.8132622218877,3.687223390187273
247,28224,90.81993012100457,2.405103432082516
250,28512,90.30130163915456,3.665064677672503
252,28800,89.71131395161152,2.5852681925450556
255,29088,89.91768451802433,4.725991818885138
257,29376,90.04955632783471,4.237469007220545
260,29664,90.79823381491003,1.7635434085145894
262,29952,91.98059687834234,3.58947634929563
265,30240,90.48289392590522,3.0390482220138773
267,30528,90.55723385188729,2.0468017436088943
270,30816,89.0812492587045,3.970143545756585
272,31104,91.16722378708421,2.953392228428859
275,31392,91.75012517541647,2.2780617788572886
277,31680,89.93508481733501,3.4633397588005845
280,31968,89.8912787157297,2.0093904230135573
282,32256,91.21930972833187,2.54303575852161
285,32544,91.2950191659294,3.9085704519053865
287,32832,90.93476440999657,3.760349777733999
290,33120,91.61384255114943,3.221994030448126
293,33408,90.39861435730009,2.6726054294717105
295,33696,90.78443604137749,2.8231435188137195
298,33984,89.29201047921553,1.6450673677215042
300,34272,90.1590773407556,3.221595102692823
303,34560,90.31740726383404,2.3970521855141245
305,34848,89.93485234081746,3.4790051775389164
308,35136,89.06052756095303,2.4149583885852355
310,35424,90.73780609767883,3.430255319979236
313,35712,90.20474617891014,3.743642058578858
315,36000,89.88271099260079,3.6959136781975723
318,36288,90.23768743298947,2.463615591864336
320,36576,91.4709029000625,2.282837035746115
323,36864,92.48761368378997,2.53978683072945
325,37152,90.62111787950622,2.495294488198276
328,37440,89.83555440908297,2.533989500376219
330,37728,91.24054145587608,3.0043514117161267
333,38016,91.38696550691502,2.2106193134128542
335,38304,90.26119455765932,2.259988929242477
338,38592,89.16402363246306,2.7690372824168374
341,38880,91.1490428917855,2.821928056864903
343,39168,92.22981632519515,2.1677179475124637
346,39456,89.93646599756553,2.1866920574573703
348,39744,90.42614116478714,2.453730974842152
351,40032,91.70735058972613,1.9538461124181727
353,40320,90.68429570112379,2.6160239153892486
356,40608,89.69877822166309,1.6536646669429864
358,40896,90.21514619790018,1.592958071944625
361,41184,89.90551984287798,1.891884926027899
363,41472,91.83234990354626,3.0623249034490514
366,41760,89.69380864590407,2.749507747132515
368,42048,91.75946525720877,1.3751967476734643
371,42336,90.09226791061461,1.6794835732067903
373,42624,90.79351351505146,2.1392027080780793
376,42912,90.47098763434215,1.1376006758727757
378,43200,91.90965385688469,1.538088424190014
381,43488,89.5164908226393,2.0109955267705595
383,43776,89.99387089759112,2.9722611228161395
386,44064,91.09409126108514,1.8980698376887775
389,44352,91.05063904805108,1.80303920432887
391,44640,91.44692335871979,1.4244119971994724
394,44928,90.52647137682885,2.414507795066265
396,45216,89.90872902655973,1.5134253921806984
399,45504,90.58195043604823,1.6137692349918547
401,45792,90.68870232613759,2.1734553066554563
404,46080,91.15027990320695,2.350057423800734
406,46368,90.43440195055679,1.7920340396737486
409,46656,90.91162701234221,2.40006106343677
411,46944,89.80231705224142,2.6328587063178754
414,47232,89.19567529808731,1.4861523505460068
416,47520,90.23058185830712,2.412207608274781
419,47808,89.93869861165062,1.7021723024117503
421,48096,91.22737673874944,1.9689609363067282
424,48384,91.01067635372283,1.9627833613112748
426,48672,90.26443379035219,1.8317009980930634
429,48960,90.62774096151813,2.051777482969086
431,49248,90.6066718749702,1.1641720265105922
434,49536,90.72618646474555,1.4832297414091695
437,49824,90.5212618648261,1.296477929074885
439,50112,90.25012058727444,1.4118838992847902
442,50400,89.81801219217479,0.9484595837298332
444,50688,90.94503811635077,0.7458560343234487
447,50976,90.31811250833792,1.748870895538149
449,51264,90.61566052895037,1.6939921077098419
452,51552,90.96161287782715,1.3483296662048576
454,51840,90.58594266148285,1.362293125483002
457,52128,90.8826759064384,0.892770432273687
459,52416,89.55635051054881,1.1259088368988959
462,52704,91.10633924121036,1.4690711786758381
464,52992,91.13624342607336,1.3744931674817498
467,53280,90.40103914005681,1.20940785340827
469,53568,90.9519893204421,1.1219967565685691
472,53856,91.11259313018992,1.798561775216414
474,54144,91.02270274894312,1.205282370271958
477,54432,90.82213808493688,0.8783238641845756
479,54720,90.49164178963751,1.4844046060678329
482,55008,90.3520888374746,1.1191375313662917
485,55296,91.02906892063098,0.8779298386127555
487,55584,91.1973807867244,1.6548070658050718
490,55872,90.4807855612319,1.1196841004603915
492,56160,89.95953655801713,1.0775639673449742
495,56448,91.4842137633823,1.6877928136815212
497,56736,90.84024237317034,1.186885388501901
500,57024,90.84759029942565,1.6584286328073115
502,57312,90.76393305298873,0.6676642121226082
505,57600,91.01522234238686,1.339529905953696
507,57888,90.55252999861725,0.7382878795830115
510,58176,90.7858771187626,0.9079012498711698
512,58464,90.74063281151464,1.3326304076986262
515,58752,90.65318142810835,1.0708381193236616
517,59040,90.84152173309586,1.1090582797808999
520,59328,90.79252207986079,0.618895725886356
522,59616,90.6945215325989,0.9969520699354167
525,59904,90.11762768159622,1.2986159266174715
