episode,timestep,reward,std
2,288,41.261890644673265,4.906445977307897
5,576,43.72226775269955,4.578038708828189
7,864,53.49205560911447,5.680038554178109
10,1152,60.000715401470664,3.6298928837094504
12,1440,71.43584847573192,6.544553581739338
15,1728,72.36681561626494,4.8111530936656
17,2016,79.01105416551232,5.14103901295617
20,2304,77.76644286677242,2.7928943308157392
22,2592,83.3062211575359,5.064095263669687
25,2880,86.29219742529094,3.7898510209434386
27,3168,87.03310517527164,4.351584272785152
30,3456,91.11782491385938,7.073345647528683
32,3744,91.97994261011482,3.6288247717149154
35,4032,93.34880981236697,5.697557464524466
37,4320,92.53751598693431,4.827254804888672
40,4608,94.60061143498866,6.53147075583939
42,4896,93.73716325856748,6.13242998005358
45,5184,95.6488498223014,4.216920560260813
47,5472,94.87410747259854,2.817941385465774
50,5760,92.80434311924503,4.06243645626523
53,6048,95.54103153845297,7.4684949641051475
55,6336,95.63604901665823,6.815747870621047
58,6624,97.5995089465566,5.039910168243883
60,6912,95.58606833601371,4.5703731138784
63,7200,99.61865105431528,4.595568865533658
65,7488,95.94881026301533,5.00130830230534
68,7776,95.90239282451572,4.2244787511945825
70,8064,96.88620494524018,5.379317942699658
73,8352,98.29063710942866,4.404666904186777
75,8640,99.77372208187357,4.142196023404301
78,8928,98.78648824363947,3.939096327707203
80,9216,96.71504990447313,4.498041765374292
83,9504,99.83154043279589,5.490423284979198
85,9792,96.80380318444222,2.8427269869212264
88,10080,98.80217342885211,3.8060674651454875
90,10368,98.19236299037934,4.827968193022079
93,10656,99.03878626987338,3.5183792741498454
95,10944,97.02122113790364,6.329846119594437
98,11232,99.0584918899834,8.627839553754285
101,11520,98.34803378339859,6.040252129412777
103,11808,98.70281492359936,4.486892821434356
106,12096,100.86920380267316,3.8171858956514604
108,12384,98.89972578333693,5.974289822549609
111,12672,98.18422800759785,4.885385311648889
113,12960,101.89854480681939,5.529724403398681
116,13248,98.62717527128756,4.449591154467144
118,13536,99.54600377267226,4.106179596119735
121,13824,100.80179355315866,4.169738059719152
