#{"t_start": 1749428747.6147306, "env_id": "None"}
r,l,t
-799.726174,432,1.367516
-699.529682,432,2.763156
-621.817004,432,4.086442
-463.06206,432,5.45939
-595.649724,432,6.862879
-435.895795,432,8.248636
-495.08211,432,9.623846
-402.915839,432,11.00192
-641.02399,432,12.406839
-291.614014,432,13.697765
-602.208007,432,15.032667
-476.663163,432,16.419487
-484.279331,432,17.810299
-229.07076,432,19.183223
-217.626564,432,20.561652
-83.96061,432,21.950408
-554.272198,432,23.243468
-154.422258,432,24.576028
-238.792562,432,25.962962
-123.653259,432,27.331554
-419.329144,432,28.743592
-144.096832,432,30.128999
-396.48542,432,31.436087
-233.051038,432,32.738609
-564.849624,432,34.14983
-148.147487,432,35.548969
-394.779464,432,36.920183
-241.577785,432,38.308896
-282.208827,432,39.705213
-395.823539,432,41.095965
-152.776622,432,42.482448
-171.988037,432,43.778998
-225.033356,432,45.119169
-170.296543,432,46.521019
-7.690156,432,47.914956
-304.832047,432,49.31663
-67.128141,432,50.698724
-168.798557,432,52.028633
-55.377572,432,53.308389
-131.643098,432,54.708143
-297.433326,432,56.360992
-113.046243,432,57.868135
-239.506836,432,59.249464
-70.577039,432,60.59114
-236.886453,432,61.916568
-38.254514,432,63.316002
-180.635838,432,64.692716
-364.451944,432,66.043506
-136.903183,432,67.529535
-276.008551,432,68.984882
-185.140717,432,70.387495
-108.564699,432,71.762489
20.23831,432,73.134591
-153.303001,432,74.416273
-73.036717,432,75.811503
21.61484,432,77.214122
-46.587534,432,78.607325
-34.241295,432,79.890408
-103.120336,432,81.24002
-29.874666,432,82.633255
-300.186836,432,84.03343
84.897354,432,85.428522
68.396361,432,86.760152
-35.885141,432,88.036291
23.664046,432,89.440253
-266.046141,432,90.840402
116.83759,432,92.228655
-42.367119,432,93.599207
-149.119895,432,94.989597
-76.721037,432,96.369104
11.382361,432,97.768264
65.375938,432,99.150283
108.172186,432,100.545347
-0.504757,432,101.915245
164.536389,432,103.219766
192.824082,432,104.543706
241.656816,432,105.936482
-159.87669,432,107.350237
235.04876,432,108.730224
71.610515,432,110.118657
8.320768,432,111.531831
-2.880545,432,112.83538
199.625383,432,114.141986
177.458202,432,115.528594
12.581312,432,116.921288
255.300146,432,117.998098
353.740335,432,118.61062
198.491552,432,119.234396
93.11103,432,119.885578
292.209312,432,120.56148
155.746069,432,122.109493
-90.818351,432,123.498755
264.678804,432,124.809031
-28.765172,432,126.198984
282.046409,432,127.579344
283.95649,432,128.92982
154.470071,432,130.241849
-204.165729,432,131.94771
131.907192,432,133.386227
-9.528261,432,134.688193
-16.074988,432,135.991824
121.614724,432,137.391648
267.326448,432,138.786191
108.99154,432,140.181342
236.72539,432,141.556995
85.624306,432,142.863936
245.294597,432,144.158531
-16.316086,432,145.563227
47.456794,432,146.952045
278.314937,432,148.252518
284.769498,432,149.554945
-129.153032,432,150.942562
95.698055,432,152.316119
65.436425,432,153.718252
42.532036,432,155.100752
308.466442,432,156.493796
298.002115,432,157.880195
224.73847,432,159.296675
73.551323,432,160.721484
333.77686,432,162.104628
345.685271,432,163.48744
212.500155,432,164.882786
375.370256,432,166.254314
308.983976,432,167.684914
304.481283,432,169.054407
65.555424,432,170.371042
293.98588,432,171.672177
372.513955,432,173.06215
199.430586,432,174.454759
378.465116,432,175.851432
363.341354,432,177.233273
333.046182,432,178.638565
383.687717,432,180.01367
350.248972,432,181.426273
145.040034,432,182.81198
304.258136,432,184.190868
330.017076,432,185.593322
254.914216,432,186.933798
281.54196,432,188.308462
263.614927,432,189.693413
104.045209,432,191.042685
43.519575,432,192.416887
267.212713,432,193.800062
186.705048,432,195.188828
302.347538,432,196.56913
286.564687,432,197.877694
143.691197,432,199.192449
307.929898,432,200.58198
190.585863,432,202.002035
398.898311,432,203.395639
341.071907,432,204.761826
462.582459,432,206.140017
410.937534,432,207.416915
222.904224,432,208.767025
92.581132,432,210.161656
328.774707,432,211.546165
407.171771,432,212.925477
449.219029,432,214.531297
165.438573,432,216.021355
406.383637,432,217.40361
455.280104,432,218.782569
366.825339,432,220.149905
294.586496,432,221.527265
444.988445,432,222.915598
461.603174,432,224.286402
324.362745,432,225.666669
473.582522,432,226.978761
481.916739,432,228.286948
440.946358,432,229.69394
466.223971,432,231.090878
386.551639,432,232.474278
389.386881,432,233.850273
503.128343,432,235.232208
171.548499,432,236.63237
361.983816,432,238.004715
438.134806,432,239.00814
546.92903,432,239.581913
600.984794,432,240.206562
556.259228,432,240.879678
392.59738,432,241.544098
217.917638,432,243.085356
418.347226,432,244.518931
472.785797,432,245.919789
516.622203,432,247.30654
413.790223,432,248.801334
472.395528,432,250.178574
272.698964,432,251.61346
439.929417,432,253.013096
509.951152,432,254.3933
184.558651,432,255.700156
529.647899,432,257.095574
472.192315,432,258.50023
456.980674,432,259.875333
461.847427,432,261.252774
514.069108,432,262.575237
512.583711,432,263.866561
397.248705,432,265.265363
482.877934,432,266.649645
423.737376,432,268.039288
161.845504,432,269.410314
484.044556,432,270.800049
467.329955,432,272.187375
78.499472,432,273.590508
453.284126,432,274.979012
452.259772,432,276.345604
216.691611,432,277.715424
552.897519,432,279.115767
316.220993,432,280.497598
180.611296,432,281.884408
370.266853,432,283.257616
370.047721,432,284.641788
178.112927,432,286.047869
442.712292,432,287.432561
584.37413,432,288.709028
480.533977,432,290.234453
497.020276,432,291.746921
387.425139,432,293.146101
580.367978,432,294.540576
563.391174,432,295.932622
447.017066,432,297.311682
389.379934,432,298.699673
281.859404,432,300.098205
502.754654,432,301.451773
551.547289,432,302.717878
457.082426,432,304.139904
532.988273,432,305.509225
568.771368,432,306.848518
414.267207,432,308.168409
462.773236,432,309.554774
439.550971,432,310.959683
508.171693,432,312.349673
446.448396,432,313.627747
430.018112,432,314.991165
428.404585,432,316.261745
398.803768,432,317.646084
584.160685,432,318.888273
563.441492,432,320.214382
478.795097,432,321.588873
589.072168,432,322.986093
572.571278,432,324.359287
496.96842,432,325.737624
482.501268,432,327.096747
521.764693,432,328.372218
529.762547,432,329.755013
544.441244,432,331.142967
573.272239,432,332.546139
555.952784,432,333.944133
416.453949,432,335.321506
455.529449,432,336.699207
623.605361,432,338.077525
448.311155,432,339.449769
403.137199,432,340.782509
574.320442,432,342.061192
355.379063,432,343.457785
503.431199,432,344.859516
332.659165,432,346.246734
215.374578,432,347.661779
479.191219,432,349.052479
403.275277,432,350.45074
586.233492,432,351.836391
564.483823,432,353.202141
364.430061,432,354.48547
531.696071,432,355.853112
410.095251,432,357.23626
486.07337,432,358.603194
624.050043,432,359.672034
560.771125,432,360.284674
603.042529,432,360.923751
563.190163,432,361.644124
530.161273,432,362.310068
485.916252,432,363.860751
619.429063,432,365.292813
547.495041,432,366.710964
585.290609,432,368.096581
431.682911,432,369.516087
547.125951,432,370.919976
422.514762,432,372.303676
611.755211,432,373.726668
505.403559,432,375.089147
536.23591,432,376.628966
299.455843,432,378.142775
570.660977,432,379.526066
538.714851,432,380.866894
454.829513,432,382.196923
621.672388,432,383.588601
436.700383,432,384.969258
603.219997,432,386.181645
657.319148,432,387.477831
325.125362,432,388.86569
567.630339,432,390.254647
364.187377,432,391.644058
469.118595,432,393.027125
634.171264,432,394.437801
555.810215,432,395.813894
389.103723,432,397.210898
474.916455,432,398.59507
541.781065,432,399.966476
497.448366,432,401.341962
372.740625,432,402.619071
502.422053,432,403.984599
474.803543,432,405.362979
542.881167,432,406.757019
630.599978,432,408.09084
511.09627,432,409.386026
515.697247,432,410.80199
604.884405,432,412.181502
537.234188,432,413.577374
639.282308,432,414.987515
599.848684,432,416.36335
602.118724,432,417.759313
579.135072,432,419.141158
610.309547,432,420.53896
614.537303,432,421.917167
612.73362,432,423.287091
677.211582,432,424.683761
535.993473,432,426.08323
602.991103,432,427.461409
565.579139,432,428.84436
648.17967,432,430.331731
654.413226,432,431.848513
600.927494,432,433.254926
609.690575,432,434.635413
571.700178,432,436.037326
619.641841,432,437.458008
603.908523,432,438.784665
594.066385,432,440.083336
488.154329,432,441.455451
605.41788,432,442.851811
507.686941,432,444.164251
564.015923,432,445.533813
630.870146,432,446.922498
589.351257,432,448.2316
444.718817,432,449.554969
490.635529,432,450.945424
620.156098,432,452.340799
558.590175,432,453.978235
450.686206,432,455.419904
389.667043,432,456.767919
474.174931,432,458.048608
601.360744,432,459.477591
679.14639,432,460.855421
682.570678,432,462.239105
568.764981,432,463.626002
622.398871,432,464.943503
578.436144,432,466.253746
519.219152,432,467.699492
584.138817,432,469.088817
513.426116,432,470.482297
521.334453,432,471.863037
558.720856,432,473.25411
558.496187,432,474.576925
580.98802,432,475.88851
536.714222,432,477.274864
485.298077,432,478.665758
571.666595,432,480.134849
682.096236,432,481.202375
607.120549,432,481.807106
449.77531,432,482.434406
685.176287,432,483.083404
750.239554,432,483.764129
627.70958,432,485.298841
652.798144,432,486.718925
555.424659,432,488.068973
661.593165,432,489.448652
481.179543,432,490.834985
658.055293,432,492.219793
595.00165,432,493.546717
640.417098,432,494.84965
588.457638,432,496.251602
483.477481,432,497.639221
585.352774,432,498.992703
537.464407,432,500.2708
500.665352,432,501.633963
600.524279,432,502.922659
631.446368,432,504.287859
513.751235,432,505.551901
552.662792,432,506.918865
663.570413,432,508.2314
547.05402,432,509.544437
414.590686,432,510.955115
644.378242,432,512.355367
613.481336,432,513.746935
479.531027,432,515.150634
553.4981,432,516.537233
593.979339,432,517.919293
575.71541,432,519.296287
642.212933,432,520.579297
567.45904,432,521.932714
552.500905,432,523.330351
648.475803,432,524.719713
226.383419,432,526.09471
621.023555,432,527.484465
647.375974,432,529.129983
643.292745,432,530.620243
663.890426,432,532.024693
645.562287,432,533.408188
690.854957,432,534.807824
563.677029,432,536.196556
550.907748,432,537.575882
647.630683,432,538.949432
661.716663,432,540.334179
604.135449,432,541.670788
535.028798,432,542.961908
543.166022,432,544.349408
583.415692,432,545.738064
587.530761,432,547.127882
522.609199,432,548.421432
667.561919,432,549.764929
470.385248,432,551.17008
614.137904,432,552.560819
597.649813,432,553.948314
580.577437,432,555.273819
613.63118,432,556.58378
602.528756,432,557.970431
593.943471,432,559.34982
623.978157,432,560.731029
619.739728,432,562.113601
626.282782,432,563.519868
652.392858,432,564.825715
558.680431,432,566.134351
649.220863,432,567.514407
486.775093,432,568.899377
652.817464,432,570.249322
594.954562,432,571.620361
666.212855,432,573.009303
385.610861,432,574.389764
687.774729,432,575.765646
688.888808,432,577.1623
675.136128,432,578.549867
551.876562,432,579.943482
670.763444,432,581.331853
696.201682,432,582.715902
605.912892,432,584.032478
681.272266,432,585.364741
561.966932,432,586.777934
677.437544,432,588.156224
611.305745,432,589.550382
513.48692,432,590.95168
542.863705,432,592.336216
657.782157,432,593.71881
611.079042,432,595.111273
653.293931,432,596.499333
683.399023,432,597.898913
483.219448,432,599.224511
628.986864,432,600.526186
687.840345,432,601.587374
738.533145,432,602.184455
618.103198,432,602.804297
686.325932,432,603.486558
648.586049,432,604.143065
645.792287,432,605.702829
656.957334,432,607.105744
521.051027,432,608.491023
680.383884,432,610.080968
703.70496,432,611.617525
666.817425,432,613.132137
639.827706,432,614.553525
502.882653,432,615.953638
579.386045,432,617.361363
675.857745,432,618.753204
633.508019,432,620.162617
625.280878,432,621.535162
647.059443,432,622.903623
568.687546,432,624.120875
685.890311,432,625.463813
660.549823,432,626.873629
591.0968,432,628.170422
590.511261,432,629.537195
665.875556,432,630.819519
610.720682,432,632.168248
627.4368,432,633.491049
446.494902,432,634.85351
602.837723,432,636.241572
535.62499,432,637.627561
603.794092,432,639.010721
642.720442,432,640.43487
642.993185,432,641.822655
653.428374,432,643.214667
624.790652,432,644.530843
664.177619,432,645.814792
679.664644,432,647.339352
575.507307,432,648.750716
364.488533,432,650.143208
604.595448,432,651.531137
713.86028,432,652.899458
644.879369,432,654.315734
473.999335,432,655.695744
622.432363,432,657.088547
614.192965,432,658.47453
641.68348,432,659.850751
584.233334,432,661.211959
454.430212,432,662.47644
594.757034,432,663.85255
609.260138,432,665.259829
653.569239,432,666.658365
620.75492,432,668.052886
728.9796,432,669.435363
621.709435,432,670.82444
