#{"t_start": 1749438574.251125, "env_id": "None"}
r,l,t
33.146675,432,5738.195941
3.956539,432,5739.062008
61.975026,432,5739.906603
-1.505595,432,5740.762966
74.339279,432,5741.550359
6.321508,432,5742.703246
69.611017,432,5743.594892
9.011848,432,5744.442333
26.738878,432,5745.339614
60.32343,432,5746.216238
52.340474,432,5747.072209
15.15287,432,5747.934826
74.569784,432,5748.805384
12.662163,432,5749.6596
3.409519,432,5750.524252
-28.250929,432,5751.393855
8.909643,432,5752.152367
-45.95576,432,5752.908127
185.96806,432,5753.720439
-3.230287,432,5754.57759
97.793053,432,5755.447656
12.562555,432,5756.345808
55.532628,432,5757.203498
19.315205,432,5758.007326
-5.926881,432,5758.770013
-16.661896,432,5759.990029
1.061112,432,5760.901273
12.730132,432,5761.752669
14.092046,432,5762.63237
84.304167,432,5763.506809
18.125107,432,5764.386464
3.258408,432,5765.150524
64.866998,432,5765.907425
-54.561716,432,5766.749213
4.343997,432,5767.605614
175.102123,432,5768.469095
61.621976,432,5769.318315
49.131074,432,5770.185438
23.26701,432,5771.041283
-123.420289,432,5771.87442
-46.858454,432,5772.748815
4.706592,432,5773.609288
54.896906,432,5774.466866
4.065284,432,5775.322207
28.598393,432,5776.161603
11.333064,432,5777.413836
-178.419805,432,5778.269991
106.063527,432,5779.124743
-17.600973,432,5779.975874
36.507956,432,5780.822153
69.843986,432,5781.679602
-37.994491,432,5782.536356
15.580433,432,5783.298133
4.955067,432,5784.071787
18.689793,432,5784.887793
64.127961,432,5785.749418
19.55508,432,5786.612434
25.015928,432,5787.500705
87.54454,432,5788.370114
6.926868,432,5789.161681
17.665213,432,5789.915792
-3.597763,432,5790.736605
-22.880236,432,5791.615897
120.933914,432,5792.474664
42.372771,432,5793.339584
98.362184,432,5794.643532
-1.292897,432,5795.492878
61.045279,432,5796.363008
112.224158,432,5797.137752
5.902852,432,5797.89794
6.338939,432,5798.733792
-0.726683,432,5799.580009
23.931772,432,5800.432083
3.71577,432,5801.304529
-8.75478,432,5802.128882
59.2009,432,5802.987432
17.152743,432,5803.867146
-67.932003,432,5804.617952
42.290777,432,5805.365171
-52.676607,432,5806.1854
57.202827,432,5807.041479
43.638105,432,5807.915944
217.24161,432,5808.774222
30.262262,432,5809.619133
7.832337,432,5810.474118
9.240941,432,5811.6397
5.567804,432,5812.120023
20.262312,432,5812.613479
3.521539,432,5813.088824
12.24297,432,5813.567343
15.168453,432,5814.528178
3.191585,432,5815.475183
10.766558,432,5816.319965
123.088914,432,5817.211268
34.36717,432,5818.086437
128.066258,432,5818.93458
169.03014,432,5819.806239
73.469131,432,5820.658542
134.274979,432,5821.548645
57.197184,432,5822.313584
50.563662,432,5823.075724
82.208766,432,5823.913197
48.571686,432,5824.78376
5.956969,432,5825.656641
15.981341,432,5826.499987
9.437301,432,5827.257678
36.682561,432,5828.421147
4.811606,432,5829.299914
-16.958523,432,5830.172791
0.94764,432,5831.053776
25.293383,432,5831.925259
2.923838,432,5832.782829
27.239222,432,5833.589957
100.49247,432,5834.352495
49.323651,432,5835.132148
-18.71666,432,5836.018457
28.101339,432,5836.886857
114.757478,432,5837.749534
151.545597,432,5838.624711
4.500212,432,5839.483652
12.353608,432,5840.344111
27.355846,432,5841.220571
10.405106,432,5842.071082
65.389056,432,5842.93212
7.620273,432,5843.775647
45.444335,432,5844.622225
24.766227,432,5845.851366
23.042444,432,5846.716843
5.291531,432,5847.566266
15.906079,432,5848.411984
-9.027268,432,5849.251385
66.703842,432,5850.11249
-38.828898,432,5850.947145
-79.668911,432,5851.808485
66.284873,432,5852.695447
-11.489499,432,5853.533957
13.303531,432,5854.407237
-45.977504,432,5855.266989
-15.247582,432,5856.117473
25.221557,432,5856.894687
-56.77018,432,5857.634608
33.513898,432,5858.455723
64.452924,432,5859.315691
41.859324,432,5860.170869
-8.646255,432,5861.045671
37.619369,432,5861.886291
16.182558,432,5863.081695
-8.513,432,5863.938781
4.655547,432,5864.915449
-148.438363,432,5865.824765
138.60905,432,5866.747571
5.857437,432,5867.605772
30.191285,432,5868.458769
-70.248707,432,5869.319456
4.097979,432,5870.18552
-20.497063,432,5871.028806
62.413975,432,5871.875129
-44.783871,432,5872.724327
31.293641,432,5873.593359
5.603179,432,5874.424647
93.543525,432,5875.258662
6.923489,432,5876.115429
9.550545,432,5876.974354
-46.90099,432,5877.827139
16.637917,432,5878.685982
15.705845,432,5879.469478
215.188824,432,5880.707944
46.004601,432,5881.60384
31.956315,432,5882.47668
13.274385,432,5883.346817
38.414419,432,5884.202774
-15.294682,432,5885.056885
-39.298083,432,5885.905867
27.778952,432,5886.666681
22.944253,432,5887.430459
2.878848,432,5888.142594
4.299052,432,5888.60879
2.402441,432,5889.070323
11.291521,432,5889.556419
6.705151,432,5890.094959
-35.102693,432,5891.035388
76.310362,432,5891.958815
4.416589,432,5892.818732
94.784335,432,5893.682894
-25.010828,432,5894.523112
111.646885,432,5895.374659
105.037299,432,5896.243888
27.348167,432,5897.433862
-12.379731,432,5898.305896
57.861967,432,5899.149593
16.674432,432,5899.994851
69.703197,432,5900.854429
-0.794565,432,5901.704654
