#{"t_start": 1749499418.4736362, "env_id": "None"}
r,l,t
-591.732009,432,8594.469565
-1061.173785,432,8594.84181
-472.789122,432,8595.178941
-1027.14817,432,8595.530831
-883.78035,432,8595.867864
-790.458944,432,8596.198665
-815.514111,432,8596.551228
-596.103124,432,8596.942353
-815.69296,432,8597.283535
-426.88232,432,8597.620356
-271.485016,432,8597.945976
-692.617209,432,8598.273157
-386.225231,432,8598.646382
-540.803622,432,8598.971732
-373.415592,432,8599.306062
-500.688822,432,8599.632774
-637.312331,432,8599.965878
-717.011919,432,8600.298998
-1032.130819,432,8600.623259
-563.233515,432,8600.945857
-968.78314,432,8601.282542
-747.315176,432,8602.121782
-312.719553,432,8602.445742
-508.627978,432,8602.762829
-224.31062,432,8603.067172
-703.032821,432,8603.364383
-471.940438,432,8603.672598
-412.293819,432,8603.995972
-409.000131,432,8604.297621
-393.865338,432,8604.614316
-282.372107,432,8604.927453
-735.604667,432,8605.23586
-244.105271,432,8605.56028
-304.48853,432,8605.877018
-1034.456803,432,8606.181059
-632.335797,432,8606.492286
-239.168815,432,8606.805634
-527.753186,432,8607.105666
-437.357408,432,8607.428454
-307.82208,432,8607.725683
-549.34704,432,8608.033802
-575.419531,432,8608.344435
-800.726726,432,8608.945398
-204.667619,432,8609.268255
-264.492454,432,8609.568164
-878.258187,432,8609.881247
-324.449596,432,8610.197624
-214.413779,432,8610.503858
-126.534256,432,8610.814571
-715.081183,432,8611.131573
-214.510531,432,8611.452438
-506.981139,432,8611.770825
-674.03033,432,8612.165802
-424.104508,432,8612.514679
-247.441217,432,8612.837578
-574.798877,432,8613.158453
-458.530414,432,8613.496158
-215.873313,432,8613.814785
-501.975036,432,8614.149128
-728.406605,432,8614.471362
-465.760522,432,8614.795447
-492.513128,432,8615.145131
-902.095767,432,8615.468557
-577.443104,432,8615.818711
-643.551579,432,8616.518666
-847.751932,432,8616.837107
-963.688409,432,8617.220724
-362.656229,432,8617.548857
-148.44425,432,8617.896842
-122.989136,432,8618.256301
-391.872402,432,8618.584681
-344.433378,432,8618.918657
-437.206377,432,8619.239319
-210.018742,432,8619.568415
-99.160223,432,8619.885629
-978.12144,432,8620.262826
-235.728746,432,8620.593526
-146.264425,432,8620.898283
-480.639781,432,8621.269852
-860.917135,432,8621.582987
-316.935172,432,8621.917762
-564.231139,432,8622.265607
-946.887158,432,8622.575171
-627.09017,432,8622.908272
-662.891676,432,8623.228623
3.959331,432,8623.617164
8.473861,432,8623.884297
77.623663,432,8624.134536
11.098195,432,8624.39583
2.643441,432,8624.658469
-324.572636,432,8625.357408
-270.600269,432,8625.687838
-423.68663,432,8626.012536
-377.570783,432,8626.380195
-1176.060673,432,8626.731982
-648.742694,432,8627.067656
-861.345626,432,8627.485682
-593.694314,432,8627.808618
-249.478233,432,8628.123371
-273.909512,432,8628.439038
-614.619974,432,8628.802382
-608.096878,432,8629.109451
-279.129817,432,8629.44051
-801.733239,432,8629.819835
-415.045477,432,8630.193901
-391.940478,432,8630.536147
-335.977537,432,8630.876099
-542.907614,432,8631.220817
-100.025651,432,8631.526561
-292.512791,432,8631.862333
-303.527648,432,8632.245103
-903.870456,432,8632.949933
-165.64915,432,8633.261529
-262.169217,432,8633.643978
-194.37503,432,8633.965697
-935.811461,432,8634.278937
-545.212673,432,8634.667625
-835.229098,432,8635.018548
-188.701624,432,8635.401503
-577.843194,432,8635.773317
-274.149162,432,8636.106568
-875.372573,432,8636.426217
-613.3205,432,8636.776861
-331.879513,432,8637.123031
-497.046779,432,8637.446612
-741.985159,432,8637.783399
-309.022286,432,8638.172534
-494.255207,432,8638.491072
-215.095024,432,8638.846853
-354.818609,432,8639.233528
-639.338418,432,8639.557838
-616.73438,432,8639.910007
-236.05904,432,8640.569624
-675.178215,432,8640.87924
-194.301217,432,8641.1997
-96.819787,432,8641.557158
-872.813467,432,8641.875588
-516.498103,432,8642.194401
-420.019066,432,8642.548679
-107.934488,432,8642.86277
-38.844579,432,8643.183671
-192.058319,432,8643.492907
-384.213677,432,8643.831629
-216.177234,432,8644.16233
-321.720422,432,8644.477258
-734.741452,432,8644.854742
-532.251404,432,8645.185512
-678.678866,432,8645.573677
-414.829927,432,8645.944796
-611.793598,432,8646.257471
-176.647236,432,8646.586022
-158.149048,432,8646.919568
-121.821621,432,8647.254051
-892.261622,432,8647.573896
-127.557856,432,8648.244627
-451.023131,432,8648.551237
-117.110455,432,8648.862315
-929.97866,432,8649.188553
-334.684096,432,8649.551748
-375.086752,432,8649.860172
-75.243796,432,8650.185179
-369.969513,432,8650.522082
-792.0028,432,8650.828917
-464.05032,432,8651.132628
-109.161872,432,8651.437799
-18.238356,432,8651.786602
-93.885664,432,8652.100882
19.239219,432,8652.414495
-135.994521,432,8652.766407
-656.782061,432,8653.079055
-158.283886,432,8653.404588
-363.602426,432,8653.774663
-404.292751,432,8654.096184
-609.092967,432,8654.406256
36.258462,432,8654.730787
7.056061,432,8655.116261
8.345002,432,8655.36798
3.368329,432,8655.630854
2.851278,432,8655.887586
2.592592,432,8656.160229
-362.27271,432,8656.832038
-528.109954,432,8657.206809
-246.095513,432,8657.598076
-382.928978,432,8657.931687
-187.161211,432,8658.288072
-727.864704,432,8658.641122
-322.980968,432,8658.957844
-277.139446,432,8659.27928
-370.899685,432,8659.633803
-186.721456,432,8659.961857
-397.268972,432,8660.268232
-432.651782,432,8660.690306
-361.839932,432,8660.991541
-280.165444,432,8661.305769
10.282092,432,8661.663279
-138.542077,432,8662.002933
-439.553008,432,8662.324439
83.545202,432,8662.691337
-445.982845,432,8663.069449
-383.096227,432,8663.394681
-338.433601,432,8663.715509
-400.486608,432,8664.39561
-146.373691,432,8664.707937
60.945544,432,8665.019718
-720.822853,432,8665.347061
-216.658843,432,8665.711482
-697.025818,432,8666.014471
-128.814388,432,8666.340141
-108.038927,432,8666.666629
-250.784525,432,8666.97983
-252.654449,432,8667.323475
-481.882819,432,8667.762544
-502.519592,432,8668.079196
-785.148629,432,8668.380942
-163.35541,432,8668.722887
-233.543571,432,8669.045234
-450.70124,432,8669.368393
-17.065474,432,8669.711282
-389.223277,432,8670.03579
-866.149218,432,8670.341349
-297.404205,432,8670.643566
-348.209485,432,8670.98626
-671.891005,432,8671.617154
-47.83233,432,8671.945629
-187.090343,432,8672.290994
-23.452838,432,8672.62553
54.744414,432,8672.924343
-222.258027,432,8673.23911
-285.636536,432,8673.567456
-210.992613,432,8673.906295
-174.897875,432,8674.223517
-323.178763,432,8674.539296
-484.489777,432,8674.90327
-639.998304,432,8675.238609
-783.119159,432,8675.543475
-368.944402,432,8675.884088
-439.805141,432,8676.197456
-135.666227,432,8676.513227
20.925548,432,8676.83128
-519.530185,432,8677.187898
-203.765342,432,8677.516055
-70.143635,432,8677.886884
-730.4608,432,8678.2084
-289.67881,432,8678.581389
-404.401883,432,8679.251812
-51.835899,432,8679.570544
-357.880206,432,8679.917193
-82.820729,432,8680.283427
19.835875,432,8680.601325
-420.235079,432,8680.942168
-401.398481,432,8681.256283
-228.27816,432,8681.584502
-513.638827,432,8681.925078
-158.489451,432,8682.273697
-3.856319,432,8682.614236
-398.076065,432,8682.943452
-688.509589,432,8683.299203
-187.571948,432,8683.625552
-98.941051,432,8683.938838
-205.941922,432,8684.292398
52.512513,432,8684.61307
-163.804567,432,8684.918104
-158.89175,432,8685.261776
161.614267,432,8685.586176
82.774086,432,8685.920334
3.211815,432,8686.28158
3.06783,432,8686.541848
7.237579,432,8686.80114
6.849234,432,8687.070568
2.713386,432,8687.407521
-194.905686,432,8688.098663
91.705264,432,8688.439357
-462.94937,432,8688.751565
10.898295,432,8689.070018
-199.196655,432,8689.425497
76.285544,432,8689.736202
-326.142125,432,8690.058653
-19.177921,432,8690.396623
-664.453653,432,8690.735383
-62.828187,432,8691.03925
-250.861948,432,8691.356311
-117.028482,432,8691.6803
-140.043762,432,8692.055986
-83.809913,432,8692.406414
-14.414081,432,8692.728143
14.833984,432,8693.041091
-53.561155,432,8693.416048
-1.034142,432,8693.80137
-290.633778,432,8694.101322
-113.900857,432,8694.430823
-301.207742,432,8694.743271
-148.701151,432,8695.413192
-162.951072,432,8695.780726
