#{"t_start": 1748619608.9889834, "env_id": "CultivateEnv"}
r,l,t
5.539409,10,3.010672
7.232015,12,3.027254
6.445923,11,3.042417
6.492275,11,3.057533
5.632167,10,3.071208
6.605218,11,4.904046
5.949527,10,4.919633
7.001812,12,4.937489
6.649713,11,4.95392
6.017099,10,4.969849
33.006291,84,6.896091
33.551068,84,7.01404
35.821384,84,7.130722
36.800877,84,7.248442
34.282493,84,7.372787
33.411055,84,9.259205
32.887492,84,9.386667
29.039295,84,9.510278
35.739341,84,9.632021
34.376357,84,9.755339
33.866792,84,11.801513
33.246764,84,11.92709
36.314933,84,12.051505
35.768066,84,12.217439
36.165193,84,12.344225
46.318712,84,14.288075
46.580078,84,14.410054
43.335792,84,14.535341
47.909788,84,14.656555
43.664014,84,14.779186
46.562081,84,16.677188
48.678445,84,16.80908
44.840631,84,16.946285
41.281449,84,17.079672
46.052405,84,17.211888
52.361197,84,19.212975
53.354525,84,19.340686
53.306302,84,19.463348
53.450232,84,19.61561
52.464604,84,19.742851
49.621257,84,21.811615
49.408697,84,21.944471
45.248897,84,22.077625
51.615781,84,22.214612
45.882178,84,22.358743
51.015514,84,24.662107
51.499721,84,24.781524
49.933236,84,24.911384
52.651673,84,25.040296
51.402516,84,25.162052
51.891144,84,27.333603
51.569264,84,27.454914
50.323748,84,27.580573
51.796752,84,27.707108
51.6935,84,27.833486
51.112349,84,29.932997
51.704133,84,30.080513
48.406642,84,30.213727
51.658573,84,30.371609
49.60556,84,30.501101
53.870446,84,32.637455
51.695601,84,32.762484
50.938119,84,32.89096
52.270639,84,33.014596
53.485412,84,33.138885
54.668443,84,35.144153
52.67298,84,35.275244
55.370724,84,35.397227
54.557541,84,35.521468
54.402106,84,35.649055
52.781539,84,37.740689
54.171127,84,37.86385
54.431899,84,37.984378
53.503064,84,38.110504
53.448879,84,38.231746
53.7481,84,40.308387
56.334543,84,40.425514
53.775524,84,40.548461
54.942556,84,40.686884
53.369447,84,40.819518
54.623961,84,42.978247
55.724619,84,43.095845
55.079847,84,43.220095
55.719602,84,43.360056
54.538019,84,43.48268
56.155306,84,45.512971
56.557238,84,45.645198
53.007822,84,45.778131
55.085519,84,45.902992
54.666699,84,46.032557
56.952095,84,48.126842
57.026454,84,48.257887
56.705388,84,48.379114
57.51204,84,48.496412
56.269177,84,48.616312
57.250371,84,50.615427
57.046574,84,50.735914
56.241364,84,50.853383
57.476191,84,50.977609
56.378575,84,51.100416
56.839478,84,53.12915
57.16745,84,53.257885
57.826991,84,53.380999
57.014296,84,53.503356
57.577795,84,53.62372
57.600128,84,55.648891
57.736371,84,55.773944
57.941996,84,55.894583
57.843608,84,56.01577
57.617196,84,56.140802
56.55284,84,58.169156
56.593724,84,58.31438
56.070232,84,58.432561
56.478824,84,58.550768
55.621826,84,58.669691
57.599062,84,60.692997
58.43944,84,60.816447
58.22376,84,60.935162
58.61009,84,61.054127
57.534129,84,61.172528
57.87113,84,63.21424
56.896754,84,63.345982
57.429127,84,63.471584
57.391634,84,63.598565
59.056882,84,63.722672
59.692114,84,65.742557
57.60741,84,65.861232
59.052668,84,65.978952
57.634466,84,66.102215
58.119073,84,66.220202
59.090024,84,68.234508
57.503039,84,68.353245
56.384902,84,68.471266
57.268648,84,68.588842
58.965587,84,68.707557
59.755121,84,70.770537
58.615397,84,70.892855
57.856364,84,71.016744
59.686304,84,71.139099
57.91702,84,71.263261
58.433314,84,73.325332
60.174067,84,73.44309
60.364716,84,73.562265
58.675487,84,73.685662
59.514757,84,73.808419
60.83149,84,75.845093
59.961032,84,75.967443
59.136256,84,76.11219
59.225584,84,76.256257
57.848905,84,76.380234
60.102421,84,78.400841
59.309273,84,78.531451
59.913333,84,78.672621
59.158848,84,78.805408
60.341889,84,78.925297
58.806099,84,80.93984
58.905121,84,81.07051
57.417141,84,81.213969
59.721078,84,81.346134
59.659114,84,81.469791
60.946578,84,83.472736
59.199598,84,83.606054
59.712299,84,83.736543
60.483481,84,83.858669
59.693395,84,83.981557
59.455219,84,86.066307
60.077466,84,86.20068
59.906397,84,86.32284
58.736447,84,86.447529
60.650716,84,86.573274
58.826189,84,88.58844
59.421006,84,88.7219
59.266989,84,88.844736
58.745612,84,88.968931
58.633301,84,89.095631
58.169454,84,91.126497
58.471525,84,91.253314
58.379374,84,91.374767
59.494437,84,91.504063
59.877556,84,91.629458
59.265215,84,93.647011
59.409039,84,93.780456
60.130216,84,93.904443
59.227331,84,94.028358
59.291528,84,94.152498
60.033259,84,96.137398
58.054114,84,96.258589
60.211472,84,96.376085
60.12786,84,96.493409
58.293564,84,96.61002
58.264158,84,98.588416
59.026439,84,98.714357
58.336503,84,98.839006
57.979332,84,98.956661
59.238007,84,99.081797
59.844442,84,101.125931
60.118754,84,101.247744
59.232263,84,101.365418
59.224796,84,101.48671
59.128064,84,101.611966
60.204903,84,103.600531
59.647906,84,103.724772
60.284639,84,103.844654
