,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-0.959541568037895,1.8106061620454101,0,0.0,0.0,288.0,0.9722222222222222
1,-1.1906576824659882,1.7515428436789806,1,77.363525390625,77.60479736328125,288.0,0.9409722222222222
2,-1.9486571914069377,1.4936915154696644,2,83.22314453125,82.8664321899414,288.0,0.9375
3,-0.5895299274563731,1.7068368061973367,3,82.37786102294922,81.93235778808594,288.0,0.9375
4,0.013672368905050981,1.6231592842240197,4,81.56243896484375,80.6370849609375,288.0,0.9444444444444444
5,-1.8874437706646867,1.5229176267163362,5,79.54122924804688,78.90788269042969,288.0,0.9513888888888888
6,-1.8216145260200411,1.5479595248638962,6,79.03802490234375,78.29448699951172,288.0,0.9618055555555556
7,-0.9933543036459608,1.8060740202877528,7,81.18187713623047,80.56141662597656,288.0,0.9513888888888888
8,-0.26062481030313633,1.8760933718772455,8,79.40203094482422,78.91205596923828,288.0,0.9583333333333334
9,-0.44881677248790885,1.7944033981618845,9,80.44540405273438,80.22323608398438,288.0,0.9409722222222222
10,-1.3312426636053871,1.738110830332589,10,81.04753875732422,79.98838806152344,288.0,0.9340277777777778
11,0.6617086585531966,1.198416717252577,11,80.76861572265625,79.44532012939453,288.0,0.9201388888888888
12,0.8162447452567408,1.0697151229671267,12,81.3357925415039,80.26345825195312,288.0,0.9201388888888888
13,-0.8102086894327478,1.8247043634126905,13,81.25498962402344,80.58244323730469,288.0,0.9375
14,-1.5833063750293905,1.6893469078658951,14,83.21248626708984,81.83908081054688,288.0,0.9548611111111112
15,-0.42934500573879397,1.8537344721305775,15,83.97257232666016,82.50558471679688,288.0,0.9270833333333334
16,-1.3670095839705938,1.7395875618448124,16,83.57020568847656,82.01713562011719,288.0,0.9375
17,-0.7094086441097138,1.8221365885631928,17,83.79252624511719,82.18557739257812,288.0,0.9236111111111112
18,-0.8330158549684092,1.7634168314460015,18,83.97330474853516,82.72789764404297,288.0,0.9340277777777778
19,-1.0408994647303809,1.7873290287887122,19,83.91436004638672,82.7575454711914,288.0,0.8888888888888888
20,-0.8888839884277624,1.8576575550381833,20,85.94799041748047,84.15536499023438,288.0,0.9131944444444444
21,0.313145086173427,1.3972143358953233,21,85.82994842529297,83.8896484375,288.0,0.9375
22,0.409909931325167,1.3541298205833954,22,86.74990844726562,84.91632080078125,288.0,0.9201388888888888
23,-0.6139656881787352,1.782390058389061,23,88.8321533203125,86.68090057373047,288.0,0.9166666666666666
24,-0.5768570350518721,1.9407023168435422,24,88.66631317138672,86.88404083251953,288.0,0.9340277777777778
25,-1.2237904480724897,1.8302380244207606,25,89.29106140136719,87.5757827758789,288.0,0.9444444444444444
26,-1.737042597311348,1.5848066263819514,26,89.57670593261719,87.71633911132812,288.0,0.9166666666666666
27,-0.5335966374338116,1.7561067861837685,27,89.23273468017578,87.54283905029297,288.0,0.9166666666666666
28,0.48111851124360644,1.3563904085420686,28,91.28656768798828,89.37794494628906,288.0,0.9375
29,-1.0948437515317933,1.8323660738550802,29,91.9754638671875,89.51589965820312,288.0,0.9131944444444444
30,-0.029759213154547118,1.6364218778637625,30,92.03749084472656,89.99907684326172,288.0,0.9097222222222222
31,-0.08431135729891064,1.717435926166525,31,92.50367736816406,90.68252563476562,288.0,0.9479166666666666
32,0.14534038266245977,1.5524941157636396,32,93.54730987548828,91.42666625976562,288.0,0.9270833333333334
33,-1.6380374927449377,1.6851900733994927,33,93.82865905761719,91.99187469482422,288.0,0.9166666666666666
34,-1.2131719499457945,1.7318495473881232,34,96.48613739013672,94.35726928710938,288.0,0.9201388888888888
35,-1.03601948775063,1.74515538997818,35,94.14306640625,92.35845947265625,288.0,0.8819444444444444
36,0.7550005811868513,1.1403669572857078,36,95.61280059814453,93.46106719970703,288.0,0.8993055555555556
37,-1.7047397693723692,1.610173296225877,37,96.26709747314453,94.15756225585938,288.0,0.9166666666666666
38,-1.9553159034831031,1.5177199056977246,38,96.49691772460938,94.6207275390625,288.0,0.9270833333333334
39,0.9521228001881386,0.8199053387204596,39,96.55299377441406,94.89484405517578,288.0,0.8611111111111112
40,-2.0461983507643122,1.4605661997901216,40,95.8565673828125,94.31764221191406,288.0,0.9479166666666666
41,-0.11012276657785668,1.6908653513615257,41,97.05143737792969,95.21345520019531,288.0,0.9097222222222222
42,-1.4583382013351083,1.7188584602180605,42,97.82247924804688,96.12102508544922,288.0,0.9027777777777778
43,-1.6432424455027939,1.662952597684537,43,98.73410034179688,97.01007843017578,288.0,0.8923611111111112
44,-1.6834424604517342,1.5998159496736584,44,98.83088684082031,96.7381591796875,288.0,0.9270833333333334
45,-1.3812006279486388,1.7239326712082843,45,100.09901428222656,98.17674255371094,288.0,0.8958333333333334
46,-0.06345446480463662,1.6878156380147924,46,99.13290405273438,97.49462890625,288.0,0.9201388888888888
47,0.5666167531552752,1.315838688889132,47,100.24964904785156,98.35835266113281,288.0,0.9340277777777778
48,-1.027722481660354,1.778148742191444,48,102.34149169921875,100.24952697753906,288.0,0.8923611111111112
49,-0.18012372076408628,1.5995216250818078,49,101.47628784179688,99.54432678222656,288.0,0.9201388888888888
50,-0.6426883411545106,1.7500792096423756,50,102.30358123779297,100.64242553710938,288.0,0.9097222222222222
51,-1.0494202659090213,1.8244704010108783,51,102.09040832519531,100.31155395507812,288.0,0.9201388888888888
52,-0.027055812046186862,1.6955857567995303,52,103.76484680175781,102.0489273071289,288.0,0.8888888888888888
53,0.31724315438361717,1.4732865545352094,53,104.34905242919922,102.45291900634766,288.0,0.8993055555555556
54,-1.0051346377896468,1.8165184122151885,54,103.51932525634766,101.72499084472656,288.0,0.8854166666666666
55,-1.7955749084651227,1.5711342865738624,55,104.3343505859375,102.51342010498047,288.0,0.8819444444444444
56,-0.48079145483359187,1.905993150693661,56,104.74250793457031,102.88693237304688,288.0,0.8715277777777778
57,-1.5785848196083445,1.6429964610270666,57,104.64762878417969,102.98261260986328,288.0,0.8854166666666666
58,0.3780345879787499,1.433192532679116,58,106.55812072753906,104.56402587890625,288.0,0.8923611111111112
59,0.674940236820139,1.220462045730298,59,105.704833984375,104.03707885742188,288.0,0.8784722222222222
60,0.8583732129520752,1.1249892695851427,60,106.29037475585938,104.44232940673828,288.0,0.8715277777777778
61,-0.9125489941870428,1.7381154393713603,61,106.36746978759766,104.95153045654297,288.0,0.9027777777777778
62,-0.018060410080886227,1.6420782473502122,62,108.23385620117188,106.40392303466797,288.0,0.8854166666666666
63,-0.1260932039344382,1.708126644550959,63,108.56388092041016,106.71426391601562,288.0,0.8680555555555556
64,-0.5552645481501653,1.7456398432237208,64,108.17927551269531,106.29608154296875,288.0,0.8611111111111112
65,-1.789212785210089,1.5621736135593136,65,109.1685791015625,107.43710327148438,288.0,0.8576388888888888
66,-1.7054907420545622,1.6319914382673446,66,108.30634307861328,106.97493743896484,288.0,0.9131944444444444
67,0.6476738647329957,1.276574445398931,67,109.53254699707031,107.85848999023438,288.0,0.8645833333333334
68,-1.3900261084312522,1.7301756010605431,68,109.63412475585938,108.08885192871094,288.0,0.8611111111111112
69,-1.7005021495617854,1.6060688800122664,69,110.95626068115234,109.47314453125,288.0,0.9027777777777778
70,0.7462384018817713,1.1747848284053504,70,110.64957427978516,109.04196166992188,288.0,0.8784722222222222
71,-0.7435100792962177,1.8756594654547398,71,111.64164733886719,110.10814666748047,288.0,0.8784722222222222
72,-1.5711117834077468,1.6761303222087744,72,112.52843475341797,110.91557312011719,288.0,0.8611111111111112
73,-1.7580450883395924,1.5907811321701661,73,113.05854034423828,111.64657592773438,288.0,0.9027777777777778
74,-0.8725748680443071,1.7755358638341354,74,112.70881652832031,111.42311096191406,288.0,0.8923611111111112
75,-0.7516429117496989,1.8224472390547377,75,112.76371765136719,111.32533264160156,288.0,0.8888888888888888
76,-1.5939508994253404,1.639049153515055,76,112.10603332519531,110.79605102539062,288.0,0.9097222222222222
77,-1.6348589535647036,1.6402652344307922,77,114.55415344238281,113.27168273925781,288.0,0.875
78,-0.07595645701828167,1.7829462219933798,78,113.4442138671875,112.2278060913086,288.0,0.8784722222222222
79,-0.5445950028036209,1.7595634364924277,79,114.26522064208984,112.85829162597656,288.0,0.8854166666666666
