#{"t_start": 1748621755.2591522, "env_id": "CultivateEnv"}
r,l,t
53.305254,84,158.280028
53.322982,84,158.426915
53.260949,84,158.578456
53.160579,84,158.72865
53.154713,84,158.881351
52.077906,84,162.24264
51.997948,84,162.429175
52.371583,84,162.603951
52.145628,84,162.80132
52.127005,84,162.99036
53.87066,84,166.368861
53.981696,84,166.536038
53.985733,84,166.69898
53.936783,84,166.86815
54.025758,84,167.037691
56.012081,84,170.879413
56.026008,84,171.050086
56.040342,84,171.238279
55.950952,84,171.422675
56.031915,84,171.60642
54.630896,84,175.27813
54.988353,84,175.434223
55.003378,84,175.641403
54.578852,84,175.883321
54.652963,84,176.071146
54.207121,84,179.666121
54.37426,84,179.857254
54.082334,84,180.03839
54.115453,84,180.22066
54.163381,84,180.398492
53.066964,84,183.999631
53.036004,84,184.196982
53.035971,84,184.379103
53.268892,84,184.557959
53.067429,84,184.73269
52.911649,84,188.433702
52.882362,84,188.73946
52.860451,84,188.926157
52.547918,84,189.098644
52.905944,84,189.26601
54.720124,84,192.689426
54.774191,84,192.873083
54.43878,84,193.032901
54.904131,84,193.209057
54.715764,84,193.381857
57.172868,84,196.867784
57.132711,84,197.039423
57.192183,84,197.217504
57.085967,84,197.387206
57.046089,84,197.577503
55.086036,84,201.076411
55.197988,84,201.245886
55.236339,84,201.419671
55.479634,84,201.596183
55.11056,84,201.771821
54.127107,84,205.275324
54.09913,84,205.441915
54.280672,84,205.610008
54.40884,84,205.787757
54.213067,84,205.952168
53.550051,84,209.579922
53.095845,84,209.755677
53.093369,84,209.926811
53.554578,84,210.101555
53.230021,84,210.282587
55.99663,84,213.830947
55.858055,84,214.010823
55.81513,84,214.195771
55.566065,84,214.367858
55.756613,84,214.526936
55.759534,84,218.016553
56.141628,84,218.199786
55.765476,84,218.373218
55.965954,84,218.54609
56.137281,84,218.718837
54.992727,84,222.166303
55.45235,84,222.346883
55.504045,84,222.52049
55.483145,84,222.685375
55.08287,84,222.853734
54.631058,84,226.435127
54.714193,84,226.621623
54.986963,84,226.809755
54.515817,84,226.982852
54.54047,84,227.161393
56.812191,84,230.732223
56.189461,84,230.904205
56.834738,84,231.066752
56.549469,84,231.244822
56.812418,84,231.426545
56.813645,84,235.006099
56.877853,84,235.192738
56.354925,84,235.380732
56.43701,84,235.561205
56.452479,84,235.73456
57.069253,84,239.265009
57.171645,84,239.427008
57.492142,84,239.606401
57.108352,84,239.773177
57.08413,84,239.945434
58.053566,84,243.48192
58.344226,84,243.654691
58.064736,84,243.833302
58.59279,84,244.005091
58.218835,84,244.169463
57.154999,84,247.690134
57.686345,84,247.854323
57.62435,84,248.011221
56.996589,84,248.177789
57.251441,84,248.341676
58.217868,84,251.710063
58.180012,84,251.884895
58.701334,84,252.065385
58.229347,84,252.239654
57.974142,84,252.41742
58.460642,84,255.933273
57.801298,84,256.105551
58.075376,84,256.270888
58.431336,84,256.426122
58.087198,84,256.594269
57.901284,84,260.248291
57.797045,84,260.432206
57.904385,84,260.611615
57.75273,84,260.790763
57.83691,84,260.954776
58.281964,84,264.434617
57.882049,84,264.621218
58.340027,84,264.796802
58.319354,84,264.97291
58.34676,84,265.162164
58.382349,84,268.55617
58.498725,84,268.716297
58.482703,84,268.878436
58.323593,84,269.046761
58.674324,84,269.213047
59.533509,84,272.748351
58.919533,84,272.916298
59.144522,84,273.098316
59.234362,84,273.273993
59.823493,84,273.46074
57.695713,84,276.995571
58.702814,84,277.16928
59.812909,84,277.349918
60.205418,84,277.505625
59.796813,84,277.681758
59.536357,84,281.069981
59.586147,84,281.225915
59.212153,84,281.382546
59.526047,84,281.561305
58.663081,84,281.716386
60.049227,84,285.119383
59.962756,84,285.291878
60.211109,84,285.459568
59.696636,84,285.636869
60.487854,84,285.813717
59.967084,84,289.399057
58.913221,84,289.570245
58.416072,84,289.758928
58.64691,84,289.924703
58.666691,84,290.097953
60.18181,84,293.61315
59.321163,84,293.807934
60.255079,84,293.970629
60.000079,84,294.144031
60.551951,84,294.323191
60.525768,84,297.892704
59.717881,84,298.093427
58.572351,84,298.280608
60.13993,84,298.458262
59.835617,84,298.635538
58.911072,84,302.059133
60.16192,84,302.242488
60.133656,84,302.409826
58.895739,84,302.586574
58.746656,84,302.752805
59.233825,84,306.268234
60.255073,84,306.449455
59.771726,84,306.624079
59.293992,84,306.792211
58.785404,84,306.960392
59.462272,84,310.46547
59.061575,84,310.659643
58.50244,84,310.847229
58.773685,84,311.025013
60.324732,84,311.206516
57.663959,84,314.643461
57.780755,84,314.810158
58.669339,84,314.978587
59.589144,84,315.153333
58.073736,84,315.325894
59.064234,84,318.712956
60.222475,84,318.883211
59.854582,84,319.055024
58.274645,84,319.226129
60.401192,84,319.385859
57.592062,84,322.827045
58.995672,84,323.000851
60.46085,84,323.169834
59.344543,84,323.342493
60.859073,84,323.512489
59.36859,84,326.990287
60.13224,84,327.150375
58.960357,84,327.311219
60.126353,84,327.4732
59.910293,84,327.635067
58.76708,84,331.183188
60.169971,84,331.360308
58.907532,84,331.533016
57.875129,84,331.700218
59.585323,84,331.870733
59.122936,84,335.377142
57.899842,84,335.545454
60.260726,84,335.707039
59.388366,84,335.872484
59.228313,84,336.040902
58.912658,84,339.524054
58.169133,84,339.707286
59.184982,84,339.902716
58.460456,84,340.092639
59.806088,84,340.29298
58.740091,84,343.849189
60.071519,84,344.02727
60.236094,84,344.201556
58.309662,84,344.375015
59.3528,84,344.558109
60.120147,84,348.172583
58.475527,84,348.337899
57.691603,84,348.493129
58.730086,84,348.651844
58.383551,84,348.826543
60.29299,84,352.32375
60.24363,84,352.514195
59.497514,84,352.705695
58.486496,84,352.874148
59.27204,84,353.049491
59.425591,84,356.362026
60.047739,84,356.534961
59.205419,84,356.705202
58.740295,84,356.86761
58.429627,84,357.031925
60.110612,84,360.370167
58.507714,84,360.550885
59.453093,84,360.736824
58.137004,84,360.896103
58.206888,84,361.067342
59.397735,84,364.362481
58.587264,84,364.547443
58.085991,84,364.730324
57.582983,84,364.902218
59.517795,84,365.06591
59.517276,84,368.371954
58.651253,84,368.547764
60.099328,84,368.704609
60.01649,84,368.865992
58.722863,84,369.020741
58.984649,84,372.347321
60.154752,84,372.518304
59.629076,84,372.694807
58.979793,84,372.857331
58.164805,84,373.011001
59.83741,84,376.354202
58.947716,84,376.510412
59.494892,84,376.680873
60.127873,84,376.846795
60.06426,84,376.997768
58.477383,84,380.341616
58.071111,84,380.502187
58.146721,84,380.683222
57.745719,84,380.850705
58.584957,84,381.008686
60.041676,84,384.308216
60.880116,84,384.488448
60.285963,84,384.662794
59.88672,84,384.833362
59.375127,84,384.994473
58.745725,84,388.518158
59.461106,84,388.71068
58.698657,84,388.89285
59.877992,84,389.071728
59.456908,84,389.24835
59.242595,84,392.733733
59.395909,84,392.908895
59.334405,84,393.081183
60.285494,84,393.258264
59.065511,84,393.432064
58.572378,84,396.851628
58.476025,84,397.049201
59.37295,84,397.242697
59.155647,84,397.413011
59.671978,84,397.578871
