#{"t_start": 1749479552.2336686, "env_id": "None"}
r,l,t
-351.786118,432,1.399233
-369.485106,432,2.825078
-196.058368,432,4.231294
-286.476043,432,5.636091
-272.253157,432,7.0516
-291.293326,432,8.558193
-307.394442,432,10.048033
-255.858155,432,11.499083
-350.996456,432,12.922017
-214.127694,432,14.321605
-578.097749,432,15.722867
-168.800157,432,17.122832
-308.470307,432,18.53374
-362.743219,432,19.98854
-226.625589,432,21.505859
-324.870507,432,22.953102
-222.92798,432,24.327948
-505.139521,432,25.730593
-211.650157,432,27.134881
-210.73874,432,28.536809
-211.473131,432,29.976787
-265.210778,432,31.465971
-271.558473,432,32.974135
-171.328743,432,34.368311
-540.616954,432,35.782449
-455.370554,432,37.210853
-265.966496,432,38.592979
-555.467845,432,40.018894
-227.21788,432,41.450432
-222.011446,432,42.923926
-208.754366,432,44.457471
-249.930624,432,45.892611
-202.527269,432,47.264456
-178.839467,432,48.700525
-251.815037,432,50.08517
-304.212724,432,51.490665
-207.002605,432,52.932189
-206.402204,432,54.409361
-375.472568,432,55.887479
-131.8585,432,57.296605
-257.130152,432,58.732999
-245.699939,432,60.137801
-366.608636,432,61.532689
-240.906098,432,62.972148
-194.849536,432,64.405596
-182.796619,432,65.938199
-212.240796,432,67.369856
-465.834681,432,68.758304
-79.652826,432,70.185538
-64.658987,432,71.610143
-463.027599,432,73.060403
-185.733208,432,74.460417
-150.765466,432,75.88256
-225.467049,432,77.362332
-105.131755,432,78.908481
-268.157333,432,80.307463
-273.095464,432,81.714077
-119.139404,432,83.132726
-397.778838,432,84.526631
-250.581992,432,85.897063
-429.735914,432,87.274233
-331.698246,432,88.706336
-4.784671,432,90.172658
-169.794411,432,91.636975
-137.439016,432,93.050689
-209.211447,432,94.455854
81.545667,432,95.860302
-301.666852,432,97.251001
-149.437655,432,98.652469
-182.007624,432,100.137595
-225.362922,432,101.660092
-79.673035,432,103.094977
9.586523,432,104.4821
-0.761852,432,106.037524
-15.19414,432,107.473639
-161.617814,432,108.891057
117.512991,432,110.308316
-97.360261,432,111.767751
6.356429,432,113.266059
45.30585,432,114.720603
147.860152,432,116.148973
66.002301,432,117.576911
-222.605611,432,118.949595
-193.109993,432,120.335863
-3.047491,432,121.735619
193.692704,432,122.899762
245.305565,432,123.61744
184.613818,432,124.409702
155.832271,432,125.151189
234.147548,432,125.892533
69.691831,432,127.407537
165.277132,432,128.834915
74.036561,432,130.205536
138.644449,432,131.599145
25.420834,432,133.133356
163.004693,432,134.66811
-275.461069,432,136.143507
8.846912,432,137.5509
11.599107,432,138.995843
85.675025,432,140.410889
136.665436,432,141.763941
113.168882,432,143.157084
-6.381429,432,144.593894
89.988254,432,146.098531
-138.719626,432,147.564513
83.375844,432,149.015253
108.790224,432,150.403907
131.777046,432,151.790657
25.757853,432,153.165703
72.943702,432,154.597962
-279.633656,432,156.078138
20.815559,432,157.592175
108.800214,432,159.001606
35.333304,432,160.458985
285.861997,432,161.893265
127.54729,432,163.303769
158.378417,432,164.718813
112.137937,432,166.125109
165.653612,432,167.60775
215.801023,432,169.060013
255.931687,432,170.56863
-7.430815,432,172.007148
279.397928,432,173.416199
-72.127758,432,174.845288
193.347955,432,176.277666
54.55549,432,177.716043
213.56644,432,179.231269
-48.849503,432,180.728473
244.041922,432,182.176058
-171.241226,432,183.572039
252.894124,432,184.975559
290.325572,432,186.400837
325.935708,432,187.80959
93.179003,432,189.240521
78.871451,432,190.681009
175.059429,432,192.171124
114.266987,432,193.635051
341.0132,432,195.0588
356.819116,432,196.481384
294.836304,432,197.869427
313.072899,432,199.248366
330.132145,432,200.673677
362.27932,432,202.15317
203.420442,432,203.673918
136.495673,432,205.047843
212.192032,432,206.417246
368.281022,432,207.853855
274.293776,432,209.260097
271.576793,432,210.6907
338.070079,432,212.091599
392.194989,432,213.577109
311.941595,432,215.04339
365.376583,432,216.520662
377.386766,432,217.943315
361.91904,432,219.32672
363.964996,432,220.735116
117.985618,432,222.154295
57.706322,432,223.577208
354.747214,432,225.096426
405.43845,432,226.631333
293.344521,432,228.047786
255.749556,432,229.42862
395.246123,432,230.84122
352.327664,432,232.27469
388.248906,432,233.663102
389.514755,432,235.059719
246.204088,432,236.524505
373.920978,432,237.975204
154.809557,432,239.488629
397.032312,432,240.899314
432.633917,432,242.331204
323.458987,432,243.720135
423.270583,432,245.107107
347.666636,432,246.510776
444.738526,432,248.000783
504.169245,432,249.201702
526.660223,432,249.947804
260.200975,432,250.639693
528.15135,432,251.3361
431.228873,432,252.066363
422.23616,432,253.591696
203.250483,432,255.009921
415.949587,432,256.422944
434.953575,432,257.871166
420.292345,432,259.353833
247.269154,432,260.789275
296.039623,432,262.22769
466.16676,432,263.679246
376.713252,432,265.065165
413.608057,432,266.45033
424.783973,432,267.870995
398.662009,432,269.418545
390.97222,432,270.955994
