#{"t_start": 1749459327.039445, "env_id": "None"}
r,l,t
-422.108957,432,1.774812
-517.316505,432,3.560624
-537.472655,432,5.073922
-202.618727,432,6.556278
-340.687009,432,8.081104
-253.382882,432,9.576019
-211.626028,432,11.036413
-483.098825,432,12.505144
-454.693988,432,14.099919
-315.2776,432,15.562984
-401.755014,432,17.028443
-241.558171,432,18.510224
-338.549408,432,20.234403
-240.81753,432,21.89273
-84.333662,432,23.318487
-427.402265,432,24.749348
-595.178624,432,26.2119
-392.794219,432,27.681772
-241.964039,432,29.094263
-84.448652,432,30.517116
-345.168121,432,31.995706
-282.647069,432,33.464558
-217.595518,432,34.933977
-204.992303,432,36.383548
-286.196137,432,38.105492
-312.055531,432,39.74456
-398.593308,432,41.227519
-279.148056,432,42.711054
-431.64893,432,44.207559
-200.808543,432,45.684358
-329.7556,432,47.177862
-149.580451,432,48.657804
-309.879846,432,50.148023
-165.655009,432,51.632384
-214.595214,432,53.145863
-131.226221,432,54.632547
-254.037257,432,56.38497
-172.735629,432,58.01249
-142.455305,432,59.51542
-255.61219,432,61.014928
-191.189315,432,62.534284
-419.923129,432,64.009419
-246.051398,432,65.493849
-310.012482,432,66.966573
-107.069326,432,68.467002
-383.315058,432,69.957774
-124.690493,432,71.41597
-71.228457,432,72.881387
-91.62781,432,74.655755
-229.106693,432,76.2559
-188.37279,432,77.755894
-349.447967,432,79.224307
-122.71424,432,80.713048
-450.871279,432,82.168239
-127.177874,432,83.64435
-90.89391,432,85.168525
-155.750412,432,86.628089
-416.424609,432,88.080303
-154.504528,432,89.532347
-294.590461,432,91.023678
-159.191946,432,92.690203
-288.478979,432,94.346355
-249.910734,432,95.793881
-59.467619,432,97.268503
-14.074561,432,98.751587
-119.760982,432,100.268313
-216.820595,432,101.731498
-117.192484,432,103.194844
-68.788031,432,104.651195
-223.040767,432,106.101008
-143.836047,432,107.597288
-95.067687,432,109.092771
79.199743,432,110.76134
-144.155318,432,112.410417
64.462252,432,113.896368
-182.086483,432,115.391583
-68.085801,432,116.880852
-67.249441,432,118.347039
34.97399,432,119.830742
38.232207,432,121.307636
-90.325164,432,122.809858
-213.739876,432,124.287441
37.349908,432,125.759404
-38.755856,432,127.210922
-34.009409,432,128.99581
191.103415,432,130.326138
246.746755,432,131.063643
-143.096395,432,131.880362
173.915106,432,132.712394
33.901048,432,133.563213
67.570263,432,135.181628
2.634185,432,136.657659
147.341994,432,138.129089
20.273302,432,139.642417
143.34332,432,141.148574
-97.757548,432,142.629731
5.742949,432,144.131542
208.19462,432,145.925315
109.520776,432,147.560235
-49.352078,432,149.043988
-16.97152,432,150.463684
12.537908,432,151.933825
205.995696,432,153.403074
-46.987465,432,154.877136
-115.575183,432,156.309573
230.384203,432,157.777157
242.919494,432,159.227472
-4.837518,432,160.686736
125.28729,432,162.166824
246.358829,432,163.900653
234.834911,432,165.5291
-58.426822,432,167.013292
60.398858,432,168.488384
-56.248503,432,169.968802
-121.66984,432,171.449946
39.959719,432,172.932117
51.253709,432,174.398852
47.405335,432,175.920137
293.54066,432,177.420607
27.074386,432,178.898665
177.16467,432,180.372398
73.309731,432,182.239249
143.368891,432,183.839269
295.97936,432,185.341343
277.155942,432,186.825246
235.077282,432,188.347491
292.243042,432,189.828804
104.42147,432,191.296485
321.903779,432,192.78885
271.031852,432,194.342361
-185.347284,432,195.895477
49.374863,432,197.405983
119.3831,432,198.885223
56.773612,432,200.694346
297.23021,432,202.281592
334.310197,432,203.783762
324.426573,432,205.247674
289.7277,432,206.735487
215.003637,432,208.235055
100.018458,432,209.708708
359.818728,432,211.215556
136.02467,432,212.678563
80.579599,432,214.135417
392.21346,432,215.607214
271.863057,432,217.111897
342.353788,432,218.722267
334.397022,432,220.387127
123.716034,432,221.877222
364.726411,432,223.391669
316.796123,432,224.890719
301.504555,432,226.348526
332.735011,432,227.830948
334.014914,432,229.315593
345.037734,432,230.806966
389.704728,432,232.276437
303.428072,432,233.747463
371.212746,432,235.211649
303.433131,432,236.906784
372.979512,432,238.565264
376.105553,432,240.043928
383.99009,432,241.514195
335.632833,432,243.011486
210.317741,432,244.485898
388.397942,432,245.963292
415.658572,432,247.457557
350.828159,432,248.946766
367.232029,432,250.41713
419.571477,432,251.895717
359.768703,432,253.395916
414.088311,432,255.115508
382.149133,432,256.747048
410.404738,432,258.239888
370.042876,432,259.727755
384.802601,432,261.251308
363.633525,432,262.744453
377.938847,432,263.951062
512.054624,432,264.661927
507.973581,432,265.370403
463.656788,432,266.212543
521.944083,432,267.076024
437.020545,432,268.673186
448.552711,432,270.198558
446.260353,432,271.908362
399.906146,432,273.596747
135.334103,432,275.114892
348.011355,432,276.57233
399.755364,432,278.061588
175.964796,432,279.559986
452.867054,432,281.010816
211.92643,432,282.478981
419.870624,432,283.970528
477.152105,432,285.448308
419.565397,432,286.923233
378.353358,432,288.395864
329.475186,432,290.160803
489.379337,432,291.823058
391.472802,432,293.33472
278.486039,432,294.829288
397.496827,432,296.342198
480.934635,432,297.832564
522.701194,432,299.318346
512.218024,432,300.825874
259.821346,432,302.326904
488.016095,432,303.826999
445.483579,432,305.303612
460.752255,432,306.787702
478.149225,432,308.633261
496.199364,432,310.226507
409.331901,432,311.710205
464.640293,432,313.188228
473.338709,432,314.699228
452.63891,432,316.194843
483.338182,432,317.665457
469.166016,432,319.160553
509.23934,432,320.639894
514.324458,432,322.109121
419.999677,432,323.596223
236.904818,432,325.078343
504.707115,432,326.786587
461.767573,432,328.433883
491.769054,432,329.913476
493.890131,432,331.415486
464.803669,432,332.903598
529.810119,432,334.380871
355.060679,432,335.881126
289.700963,432,337.384781
537.468491,432,338.84507
499.678961,432,340.302739
453.979346,432,341.774599
188.240482,432,343.28484
549.962103,432,344.991616
463.039351,432,346.650825
419.622429,432,348.147049
515.582063,432,349.630626
597.849706,432,351.135228
595.876899,432,352.632322
384.174027,432,354.125075
469.536957,432,355.599073
540.680211,432,357.136703
420.57678,432,358.678226
550.078966,432,360.186468
520.084163,432,361.722603
440.581133,432,363.42705
608.02744,432,365.075741
499.953387,432,366.562973
445.166793,432,368.081533
644.443195,432,369.593852
590.91959,432,371.090942
596.792859,432,372.564705
428.147566,432,374.057972
484.38205,432,375.611242
317.980207,432,377.223246
547.128664,432,378.762387
475.159442,432,380.261753
569.582623,432,382.052478
512.53627,432,383.663895
511.453619,432,385.174753
454.783704,432,386.67631
697.782793,432,388.184534
473.696114,432,389.661583
502.199039,432,391.134998
619.41461,432,392.623877
455.898685,432,394.111465
386.277366,432,395.569656
460.296676,432,397.049946
602.84889,432,398.242147
647.645891,432,398.962148
648.638501,432,399.695031
660.119292,432,400.494795
619.870686,432,401.250248
396.271604,432,402.981194
485.859703,432,404.726341
614.648144,432,406.234789
541.294525,432,407.675795
519.893839,432,409.174167
573.265937,432,410.679788
466.379741,432,412.144766
528.876287,432,413.616199
491.768709,432,415.091452
541.621006,432,416.963476
503.567638,432,418.491521
613.038755,432,419.975115
448.072506,432,421.449611
597.722528,432,422.945557
502.041602,432,424.442498
460.81875,432,425.920866
427.827204,432,427.41232
581.847689,432,428.897988
503.716196,432,430.3803
606.442996,432,431.869216
597.919283,432,433.331073
452.195536,432,435.083361
686.796762,432,436.729556
579.2553,432,438.235415
553.088314,432,439.758827
646.311686,432,441.248917
664.555246,432,442.735605
667.292354,432,444.230796
632.052517,432,445.723756
540.019907,432,447.252686
577.87903,432,448.745723
592.795587,432,450.220363
490.282661,432,451.697944
555.718246,432,453.501159
562.210952,432,455.050231
618.745227,432,456.535776
480.55912,432,458.013394
583.56554,432,459.498265
594.090899,432,460.990208
459.725149,432,462.493451
714.05848,432,464.000506
507.293753,432,465.527458
523.792828,432,467.214312
519.767145,432,468.682594
572.822245,432,470.20463
491.995917,432,472.045336
626.534056,432,473.627323
651.016051,432,475.081186
624.580323,432,476.547248
573.854368,432,478.051372
640.923156,432,479.547442
449.087641,432,481.029567
588.015606,432,482.551523
534.812247,432,484.036997
557.623212,432,485.525297
496.977889,432,487.023434
626.780071,432,488.488828
687.188874,432,490.260885
449.30566,432,491.87746
511.590272,432,493.402588
550.87876,432,494.885802
475.631819,432,496.390728
409.73211,432,497.856366
581.058757,432,499.372804
578.867645,432,500.873144
687.856883,432,502.597142
570.438472,432,504.194724
270.212882,432,505.676395
602.018735,432,507.15095
510.030647,432,508.658709
544.551416,432,510.13556
536.064226,432,511.631821
611.884797,432,513.132891
597.682294,432,514.644251
407.101931,432,516.135699
626.361606,432,517.628385
551.392501,432,519.106786
504.198661,432,520.789831
646.477082,432,522.432831
500.395985,432,523.935489
641.378455,432,525.464868
464.868609,432,526.944676
416.025619,432,528.387519
487.615557,432,529.849134
617.960702,432,531.362024
654.020217,432,532.524463
664.035135,432,533.233852
630.857853,432,533.947901
687.169109,432,534.665096
665.268826,432,535.495859
637.492234,432,537.363976
491.78659,432,539.016618
494.818709,432,540.510745
594.760528,432,541.992689
571.018293,432,543.494617
501.948033,432,544.962436
508.343427,432,546.434912
385.65881,432,547.973494
550.07201,432,549.481117
710.474819,432,550.937504
466.839385,432,552.416875
526.630194,432,553.901142
511.657336,432,555.73694
481.28309,432,557.377122
541.474634,432,558.981429
507.663229,432,560.529652
595.251752,432,562.039896
660.153409,432,563.533805
603.762801,432,565.040197
589.711461,432,566.527747
453.461702,432,568.332072
672.453269,432,569.904734
593.868937,432,571.430231
402.399422,432,572.91115
486.950983,432,574.426315
518.218628,432,575.895643
506.104604,432,577.399811
640.030229,432,578.894976
659.771157,432,580.714269
457.333657,432,582.280377
547.309856,432,583.798485
615.097581,432,585.286006
546.024134,432,586.808093
589.375333,432,588.281727
641.626232,432,589.759902
534.657531,432,591.216371
490.15461,432,592.70445
421.809355,432,594.23183
557.664562,432,595.662696
539.871368,432,597.113472
673.670839,432,598.861646
518.798074,432,600.491853
564.030883,432,602.011378
562.656438,432,603.493456
364.571719,432,604.978394
564.490659,432,606.48036
458.659572,432,607.969074
418.918602,432,609.474934
512.344015,432,610.998329
351.506952,432,612.481457
321.961951,432,613.97801
667.8439,432,615.474615
587.468909,432,617.223615
681.280419,432,618.815459
479.709971,432,620.295912
636.133864,432,621.763807
661.41155,432,623.289355
506.341099,432,624.778133
549.421121,432,626.275447
523.615163,432,627.7485
578.689974,432,629.256668
672.121508,432,630.736461
317.256907,432,632.231331
657.468423,432,633.69546
634.416387,432,635.407289
431.168801,432,637.033155
507.756155,432,638.496249
491.473791,432,639.993652
532.570056,432,641.506939
599.301021,432,642.985142
609.675258,432,644.468791
583.958302,432,645.950814
614.713687,432,647.479358
679.878118,432,648.906069
606.194391,432,650.36512
423.193619,432,651.835069
620.936576,432,653.602402
601.86718,432,655.203245
558.978292,432,656.728065
528.908896,432,658.183428
667.215244,432,659.64312
564.871935,432,661.101954
534.752766,432,662.589913
381.4626,432,664.064162
549.167412,432,665.532386
588.852172,432,666.710884
487.990423,432,667.443948
645.935981,432,668.177734
569.093403,432,668.908522
714.610481,432,669.763273
554.816231,432,671.712254
505.633399,432,673.247341
439.016901,432,674.730186
588.807295,432,676.25213
703.742861,432,677.69022
456.399186,432,679.191238
522.156125,432,680.679271
592.506944,432,682.153481
546.419858,432,683.648362
355.742522,432,685.111649
656.147641,432,686.60868
561.786125,432,688.329562
679.668427,432,689.963491
690.29156,432,691.469714
632.068474,432,692.935274
680.709195,432,694.475915
619.781433,432,695.941843
597.859216,432,697.384179
682.458897,432,698.834434
636.388394,432,700.331154
607.313754,432,701.797557
687.296216,432,703.244388
601.991438,432,704.716636
608.500549,432,706.511293
529.896626,432,708.125339
552.254557,432,709.609685
529.355916,432,711.095443
446.034268,432,712.584712
460.439646,432,714.072559
548.143558,432,715.5196
628.684874,432,716.994451
488.751256,432,718.493516
552.474582,432,719.952608
707.847644,432,721.418613
601.024556,432,722.904225
694.563786,432,724.610943
413.124808,432,726.210984
537.601672,432,727.68133
526.643935,432,729.165734
618.603484,432,730.673663
672.994699,432,732.165723
613.2667,432,733.643256
601.981167,432,735.126974
613.143535,432,736.641944
583.807004,432,738.112825
552.710419,432,739.726382
559.347459,432,741.295737
603.768858,432,743.080182
661.238121,432,744.720703
546.35093,432,746.216692
626.806526,432,747.709041
620.146934,432,749.198284
670.470919,432,750.663246
568.661693,432,752.126817
560.544861,432,753.610951
494.803316,432,755.128034
578.178749,432,756.608708
540.973631,432,758.066494
701.934043,432,759.564976
615.353805,432,761.33785
496.477791,432,762.976068
542.303493,432,764.433605
507.854535,432,765.92812
626.23962,432,767.423578
608.147799,432,768.890084
357.024275,432,770.360346
586.331667,432,771.815561
600.611318,432,773.281719
679.010129,432,774.772551
546.058817,432,776.23545
691.698002,432,777.708389
601.130985,432,779.546817
467.618235,432,781.173797
549.380852,432,782.747322
547.833833,432,784.193335
682.654235,432,785.661119
472.045438,432,787.138297
627.255868,432,788.634552
596.53026,432,790.125294
579.085471,432,791.604429
581.786368,432,793.075397
