#{"t_start": 1749479552.2639184, "env_id": "None"}
r,l,t
-159.730736,432,8503.879261
-248.158302,432,8504.431602
-373.881513,432,8504.729536
-233.831502,432,8505.145737
-131.808995,432,8505.702155
-192.721523,432,8506.001829
-3.247915,432,8506.293597
-416.407542,432,8506.583118
-24.649805,432,8506.873578
-166.928821,432,8507.164032
-292.775707,432,8507.454512
-200.446822,432,8507.75375
-397.527032,432,8508.055651
-177.512272,432,8508.34731
-27.476542,432,8508.641423
-209.225667,432,8508.933651
-143.85373,432,8509.226832
-427.39926,432,8509.521292
-139.064737,432,8509.818686
-206.573721,432,8510.121372
-314.25755,432,8510.422912
-166.844579,432,8511.005284
-193.267681,432,8511.295126
-238.238971,432,8511.58528
-163.327919,432,8511.88567
-290.200245,432,8512.176665
-94.96276,432,8512.474368
-88.6764,432,8512.767262
-211.535482,432,8513.060335
-141.861333,432,8513.352765
-328.938878,432,8513.652641
-52.911744,432,8513.955506
20.474454,432,8514.257892
-274.610143,432,8514.549975
-222.994631,432,8514.858412
-120.721146,432,8515.168136
-181.298109,432,8515.460679
-139.844213,432,8515.75257
-238.722423,432,8516.054263
-149.415749,432,8516.344498
-295.213323,432,8516.638474
-47.868153,432,8516.928411
-158.297786,432,8517.504042
-11.483528,432,8517.8078
-128.232518,432,8518.101104
-61.491089,432,8518.413923
-236.925824,432,8518.895016
-37.219248,432,8519.378745
90.645836,432,8519.699779
-191.421883,432,8519.995747
-257.218368,432,8520.287645
-173.348337,432,8520.583374
-14.580438,432,8520.881005
-228.671335,432,8521.178266
-253.204605,432,8521.470855
-144.256609,432,8521.778524
-169.069237,432,8522.074006
-368.308486,432,8522.363822
-242.492495,432,8522.66266
-95.441013,432,8522.958203
-378.250336,432,8523.249902
28.292256,432,8523.541608
-240.559502,432,8523.833767
-175.386865,432,8524.124226
-332.697261,432,8524.704268
-234.727057,432,8524.996444
-60.212923,432,8525.292454
-107.030853,432,8525.766097
154.24247,432,8526.285209
-250.197463,432,8526.579165
-240.142837,432,8526.872642
33.263337,432,8527.164204
61.64219,432,8527.456136
-310.617013,432,8527.747238
-162.532864,432,8528.039549
-81.026003,432,8528.329524
-211.205821,432,8528.622492
-52.035359,432,8528.912647
-79.163033,432,8529.202842
-167.938723,432,8529.497134
-177.682889,432,8529.786471
-79.417476,432,8530.076199
-122.787593,432,8530.368336
-120.560701,432,8530.670274
-51.151609,432,8530.963056
2.197448,432,8531.293714
288.096768,432,8531.523507
2.285166,432,8531.758132
2.438943,432,8532.004385
5.101797,432,8532.247121
101.989529,432,8532.864381
-219.797257,432,8533.155343
-259.70673,432,8533.455056
-93.361701,432,8533.93589
-225.636442,432,8534.45754
37.270145,432,8534.756376
-211.566712,432,8535.059263
-109.282028,432,8535.349675
-160.009126,432,8535.639664
-154.429037,432,8535.930347
-224.206593,432,8536.221424
-132.094321,432,8536.513195
-226.050676,432,8536.805055
-250.976584,432,8537.096968
-15.015387,432,8537.388835
10.191825,432,8537.677766
-207.549555,432,8537.970638
-267.497001,432,8538.262963
-339.84153,432,8538.564351
158.467131,432,8538.860006
-242.878237,432,8539.147991
47.79689,432,8539.744234
34.991194,432,8540.0441
-191.012126,432,8540.349771
-77.716076,432,8540.783246
-216.587699,432,8541.334893
104.83109,432,8541.64466
29.39203,432,8541.947825
-156.570093,432,8542.244418
-303.687302,432,8542.538881
81.107601,432,8542.829975
-55.627084,432,8543.121756
-202.626024,432,8543.410251
37.426784,432,8543.698647
46.567732,432,8543.986559
-196.152234,432,8544.275447
-232.789557,432,8544.564751
-167.96102,432,8544.859945
-135.47782,432,8545.156896
-166.501518,432,8545.456081
-400.266842,432,8545.756724
19.482927,432,8546.055269
20.487795,432,8546.620616
-28.611709,432,8546.935861
-188.530482,432,8547.227875
-161.713127,432,8547.530417
-32.423033,432,8547.845959
-216.553743,432,8548.138669
-107.579594,432,8548.430925
-194.600257,432,8548.721564
