,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-1.5062267505291067,1.7990030034076225,0,1.300751805305481,0.5156266689300537,288.0,0.96875
1,-1.661764094681291,1.5335790660465916,1,1.0488712787628174,0.3604488968849182,288.0,0.9444444444444444
2,-1.4691041150817994,1.74498452811101,2,1.1642751693725586,0.35314881801605225,288.0,0.9444444444444444
3,-1.8946565342318555,1.486158181514543,3,1.1018025875091553,0.49013787508010864,288.0,0.9548611111111112
4,-1.9636380976214147,1.4287080199253186,4,1.0907829999923706,0.5745062828063965,288.0,0.9548611111111112
5,-1.183279390820371,1.830791048647496,5,1.4433834552764893,0.7713174819946289,288.0,0.9618055555555556
6,-1.5861994602272664,1.7365868769615063,6,1.5533006191253662,0.8494125604629517,288.0,0.9479166666666666
7,-1.69940048306045,1.4597478037189189,7,1.6267945766448975,0.9949394464492798,288.0,0.9652777777777778
8,-1.8170546060397201,1.590670185867554,8,1.5936920642852783,1.0641663074493408,288.0,0.9375
9,-1.9157179888575204,1.5070764783890545,9,1.8184685707092285,1.212339162826538,288.0,0.9479166666666666
10,-1.5433201603597715,1.7560241916913408,10,1.8926799297332764,1.299911379814148,288.0,0.9409722222222222
11,-1.7988738185760829,1.5603219640542225,11,2.0862314701080322,1.5073009729385376,288.0,0.9305555555555556
12,-1.290353544630136,1.800539248113358,12,2.349088191986084,1.6430306434631348,288.0,0.9513888888888888
13,-2.080237584963866,1.4062049081450856,13,2.3925318717956543,1.704968810081482,288.0,0.9236111111111112
14,-1.254291145523891,1.7985763014146876,14,2.752803325653076,2.028958320617676,288.0,0.9409722222222222
15,-1.86853234650486,1.4820572076117657,15,2.7340900897979736,2.038555145263672,288.0,0.9305555555555556
16,-1.341375892238855,1.7500559572655758,16,2.9891817569732666,2.310901165008545,288.0,0.9479166666666666
17,-1.4262278745004968,1.7108982208067323,17,3.1577024459838867,2.4832777976989746,288.0,0.8854166666666666
18,-1.8204643429162348,1.4237428833314174,18,3.3283047676086426,2.7316737174987793,288.0,0.9409722222222222
19,-1.8029483263130872,1.4503097237594162,19,3.085181474685669,2.635277032852173,288.0,0.9305555555555556
20,-1.8612277850086443,1.44760992239421,20,3.708674907684326,3.121579170227051,288.0,0.9340277777777778
21,-1.529270868901867,1.6452319655200807,21,3.538412570953369,2.9351718425750732,288.0,0.9270833333333334
22,-1.5760908205539161,1.6170011244110998,22,3.694183826446533,3.1125876903533936,288.0,0.9444444444444444
23,-1.7645573789669042,1.4963541737510169,23,4.015064239501953,3.3672573566436768,288.0,0.9236111111111112
24,-0.9408039021002581,1.8898427727006486,24,4.030566215515137,3.3893141746520996,288.0,0.9340277777777778
25,-1.801675736529833,1.5897534346961362,25,4.254212856292725,3.7424981594085693,288.0,0.9340277777777778
26,-1.0726340813784663,1.9680734303748244,26,4.668054580688477,3.9747443199157715,288.0,0.9479166666666666
27,-1.3783595124942758,1.7448389411999128,27,4.788924694061279,3.965829849243164,288.0,0.9201388888888888
28,-1.712888155815566,1.6146371981654795,28,4.636702060699463,4.037164211273193,288.0,0.90625
29,-1.4985905428542112,1.7202361842693603,29,5.025515556335449,4.241701602935791,288.0,0.9340277777777778
30,-1.732761322421378,1.4714236167411636,30,5.116336822509766,4.444570541381836,288.0,0.8993055555555556
31,-1.764305739216316,1.5900281352758843,31,5.478743076324463,4.719289779663086,288.0,0.9583333333333334
32,-1.5570679892956594,1.5907071313135301,32,5.900668144226074,5.078824996948242,288.0,0.9027777777777778
33,-1.7130215594346605,1.5149698132176013,33,5.759136199951172,5.047563552856445,288.0,0.8993055555555556
34,-1.817138270557678,1.4547315569498553,34,5.943711757659912,5.170632839202881,288.0,0.9305555555555556
35,-1.3081310646060365,1.8014537238977784,35,5.844812393188477,5.141815662384033,288.0,0.9236111111111112
36,-1.795272248903794,1.4736213750386915,36,6.439157962799072,5.65205192565918,288.0,0.8993055555555556
37,-1.3615066118677805,1.6525035875772873,37,6.216450214385986,5.547767639160156,288.0,0.9270833333333334
38,-1.727296405051516,1.5633527904688083,38,6.564807891845703,5.876308441162109,288.0,0.9236111111111112
39,-1.4742658877827033,1.6396853228278738,39,6.733517646789551,6.061988830566406,288.0,0.9270833333333334
40,-1.7217128290272619,1.5365914939770562,40,6.897885322570801,6.334994316101074,288.0,0.9097222222222222
41,-1.375975070946136,1.8756381350520468,41,7.1475725173950195,6.468303680419922,288.0,0.9270833333333334
42,-1.3594625475002802,1.7961436423249721,42,7.349815368652344,6.612001419067383,288.0,0.9097222222222222
43,-1.2894837963392216,1.742793436196991,43,7.204756736755371,6.466541290283203,288.0,0.9027777777777778
44,-1.7452118979397016,1.4989813726696806,44,8.076662063598633,7.230316162109375,288.0,0.9236111111111112
45,-1.5365079818001637,1.6355575719156827,45,7.9745283126831055,7.1963701248168945,288.0,0.9305555555555556
46,-1.1670636455655152,1.7013794244562093,46,8.263094902038574,7.439937591552734,288.0,0.8680555555555556
47,-1.4625935209133984,1.4969815005695613,47,8.39417839050293,7.555931091308594,288.0,0.9027777777777778
48,-1.4533914254664273,1.6615086023873509,48,8.64393424987793,7.802003383636475,288.0,0.9340277777777778
49,-1.489707546865753,1.628661608046556,49,8.609857559204102,7.823063373565674,288.0,0.8888888888888888
50,-1.5403176125733233,1.4355690898003146,50,9.188161849975586,8.311767578125,288.0,0.9027777777777778
51,-1.6295410013656992,1.6862267130397837,51,9.660067558288574,8.713325500488281,288.0,0.9375
52,-1.7112508339081325,1.483579200899211,52,9.899971961975098,9.000030517578125,288.0,0.875
53,-1.7985521508175522,1.476047512051611,53,9.72275161743164,8.923616409301758,288.0,0.9201388888888888
54,-1.3228875487226024,1.7899825769734476,54,10.068458557128906,9.146560668945312,288.0,0.9131944444444444
55,-1.6968883774238552,1.5072077481464368,55,10.564828872680664,9.722131729125977,288.0,0.8958333333333334
56,-1.227003076435378,1.844822961567436,56,10.36996078491211,9.561502456665039,288.0,0.8993055555555556
57,-1.714552379086192,1.5056467266544478,57,11.186616897583008,10.199877738952637,288.0,0.8958333333333334
58,-1.451121861636648,1.660236350211817,58,11.085139274597168,10.140300750732422,288.0,0.8923611111111112
59,-1.244414621243724,1.7359337604685994,59,11.049409866333008,10.140284538269043,288.0,0.8854166666666666
60,-1.3867745607902444,1.6859492971993137,60,11.422168731689453,10.574860572814941,288.0,0.9027777777777778
61,-0.9297096214527705,1.8776959290254913,61,11.73898983001709,10.813514709472656,288.0,0.8784722222222222
62,-1.1627628700560622,1.871037788116192,62,12.550907135009766,11.672266006469727,288.0,0.9201388888888888
63,-1.224833694342139,1.7278086803742816,63,12.34280014038086,11.430906295776367,288.0,0.8993055555555556
64,-1.827148098860501,1.4275746489235916,64,12.878450393676758,11.968442916870117,288.0,0.8958333333333334
65,-1.6995638757544436,1.6216932227021053,65,13.256574630737305,12.271197319030762,288.0,0.9097222222222222
66,-1.1966550221746735,1.8064828248332174,66,13.043086051940918,12.11411190032959,288.0,0.9027777777777778
67,-1.628084821826049,1.5988420124495446,67,13.527217864990234,12.65627670288086,288.0,0.9236111111111112
68,-1.6962811681643053,1.6503062815556089,68,13.811759948730469,12.829307556152344,288.0,0.8784722222222222
69,-1.6354548981095616,1.6047806656602353,69,14.723617553710938,13.606010437011719,288.0,0.8784722222222222
70,-1.8119290273653346,1.4689885725040919,70,14.126041412353516,13.119726181030273,288.0,0.8854166666666666
71,-1.5460654271036185,1.5685788228645559,71,15.32491397857666,14.255871772766113,288.0,0.9027777777777778
72,-1.584232781736423,1.7011192445094536,72,15.242634773254395,14.129405975341797,288.0,0.8819444444444444
73,-1.4796081102252172,1.6003717790694587,73,15.835224151611328,14.657007217407227,288.0,0.8715277777777778
74,-1.204107853202885,1.840119344756793,74,16.007427215576172,14.818992614746094,288.0,0.8472222222222222
75,-1.420001023836926,1.522727936886132,75,16.607624053955078,15.403838157653809,288.0,0.8680555555555556
76,-1.3832310791886389,1.695603322398284,76,17.084875106811523,15.884451866149902,288.0,0.8923611111111112
77,-1.8574099431881845,1.511758490824269,77,17.39873504638672,16.248504638671875,288.0,0.9236111111111112
78,-1.1619542024965346,1.8249384422455073,78,17.859952926635742,16.493942260742188,288.0,0.8784722222222222
79,-1.5750255951785408,1.5567180228987105,79,18.016063690185547,16.78729248046875,288.0,0.8611111111111112
80,-1.629527341943003,1.4939025095134573,80,17.58843231201172,16.320125579833984,288.0,0.875
81,-1.6117939606957317,1.6210043585861726,81,17.94047737121582,16.61434555053711,288.0,0.8888888888888888
82,-1.621133279302597,1.5397096404658086,82,18.55370330810547,17.32767105102539,288.0,0.8923611111111112
83,-1.7845915250348128,1.5060618805752553,83,18.83855438232422,17.591886520385742,288.0,0.8819444444444444
84,-1.64518296881747,1.5418837059422408,84,19.770648956298828,18.533811569213867,288.0,0.8888888888888888
85,-1.5458185662336983,1.6196396556250792,85,20.10594940185547,18.781980514526367,288.0,0.8715277777777778
86,-1.5370549873602033,1.553686831358077,86,20.244096755981445,18.8756160736084,288.0,0.8854166666666666
87,-1.4014245482155812,1.7143228107531443,87,20.191564559936523,18.896785736083984,288.0,0.8819444444444444
88,-1.6130859376017026,1.4796724025616568,88,21.136959075927734,19.831924438476562,288.0,0.8680555555555556
89,-1.2955297635883207,1.7978975266492458,89,21.306699752807617,19.954511642456055,288.0,0.8888888888888888
