episode,timestep,reward,std
3,288,33.62487346306443,1.948296403404516
6,576,35.68570218607783,2.0100782508023003
10,864,40.22049526534975,2.2899783352028105
13,1152,39.98220922611654,2.030839122892352
17,1440,42.01604763008654,1.757408123844195
20,1728,45.01587776690722,1.7199575496108805
23,2016,43.414529806748035,1.6567373132216665
27,2304,46.13980325199664,1.4887764165059987
30,2592,46.70699323527515,1.5260496423643641
34,2880,48.187670128792526,1.8058766354941191
37,3168,49.10476791784167,1.654628993626506
41,3456,49.37352696917951,1.7776742843710573
44,3744,49.49064107500017,1.2585627359217437
47,4032,50.21115651503205,1.1439481293151759
51,4320,49.44254411943257,1.2367981062312234
54,4608,50.84124258924275,1.2558624177238917
58,4896,50.03933411743492,1.5300625510044064
61,5184,49.31281596999615,1.3449145158082605
65,5472,49.443523400835694,1.6115456282090777
68,5760,49.26925024501979,1.656436791320197
71,6048,49.960531464219095,1.7083948881638908
75,6336,49.26341246180236,1.5416271792347034
78,6624,50.29979055188596,1.6646026648341923
82,6912,50.005832355469465,1.2448841961790593
85,7200,46.34590489882976,1.785181751283041
89,7488,46.20071207880974,3.397188604051051
92,7776,45.05973202511668,2.440812598650823
95,8064,44.27932153381407,2.3867263547275375
99,8352,45.23366806283593,2.478731573685579
102,8640,45.950314284488556,2.3271401455970504
106,8928,46.24987450521439,2.5128551398928467
109,9216,45.37584672570229,2.5308470542540222
113,9504,47.44078172240406,3.1478398625195205
116,9792,48.51791803054512,2.571875330160048
119,10080,46.56725395694375,1.7566148805577595
123,10368,46.175384589657185,3.440677024581385
126,10656,45.145817580632865,3.647943130383229
130,10944,48.55267501231283,3.06583644850725
133,11232,50.45672630816698,1.9233016128798697
137,11520,49.61147718429565,2.0528427741988047
140,11808,50.4308377277106,1.5055771623498495
143,12096,51.42779561206699,0.884653880314487
147,12384,51.794050646573304,0.8853692254320304
150,12672,51.27630736939609,1.460014986297446
154,12960,50.299704565480354,1.0956432146522777
157,13248,49.85518600046635,0.8459827495337023
161,13536,49.26836711727083,1.8875221497215249
164,13824,49.09616654701531,1.244897361737896
167,14112,50.19808049760759,0.9812929463430241
