,mean_episode_rewards,std_episode_rewards,episodes,steps
137,-12.343737283519582,33.13156193727764,137,8.0
138,-9.848054879919566,30.051640483012076,138,10.0
139,-8.72912692045667,28.8647324959637,139,11.0
140,-12.454737003760302,33.08906727512442,140,8.0
141,-19.999999999997755,40.00000000000112,141,5.0
142,-3.621375391187781,19.674509607898656,142,25.0
143,-24.999999999999915,43.30127018922198,143,4.0
144,-7.113938831302412,25.762029484607893,144,14.0
145,-16.527696680715795,37.331190511941806,145,6.0
146,-9.995342871091728,30.001555099744998,146,10.0
147,-12.275789364804357,33.158232048596396,147,8.0
148,-10.647499713289328,31.59321407586359,148,9.0
149,-14.282970111038157,34.99383146769284,149,7.0
150,-14.211371750960527,35.02332448676161,150,7.0
151,-9.974351626620457,30.008584606004028,151,10.0
152,-10.85795702458264,31.51764570093112,152,9.0
153,-12.360590386091536,33.125846142458066,153,8.0
154,-9.6490455945224,30.119088633249362,154,10.0
155,-12.320997598221078,33.140591019133275,155,8.0
156,-19.816717022830915,40.09217015087723,156,5.0
157,-19.989912497113473,40.00504838074082,157,5.0
158,-6.968029492269737,25.803433206224284,158,14.0
159,-16.524957361768788,37.332041942443354,159,6.0
160,-7.465914971687271,26.714248016478603,160,13.0
161,-14.282029343613234,34.99421607141856,161,7.0
162,-9.800398452696816,30.067299378987222,162,10.0
163,-19.806868744322976,40.0975418835932,163,5.0
164,-16.487150264341825,37.348666154764295,164,6.0
165,-14.041106519162842,35.09412606864632,165,7.0
166,-19.99999608378025,40.000001958110595,166,5.0
167,-16.532981012652005,37.32869151064783,167,6.0
168,-14.247822534028632,35.00829865495916,168,7.0
169,-8.928097148756013,28.800385632407515,169,11.0
170,-16.63217670405837,37.283299426384424,170,6.0
171,-8.64146083430212,28.892687754408637,171,11.0
172,-14.172725710255444,35.03915737032634,172,7.0
173,-10.808163840800047,31.535657947482008,173,9.0
174,-14.285675814541708,34.99272631709919,174,7.0
175,-6.736072039664411,25.870091213762624,175,14.0
176,-14.259634128327056,35.003390741278785,176,7.0
177,-7.6464121319821565,26.66029641415466,177,13.0
178,-14.153528472177099,35.04726561241789,178,7.0
179,-10.811470155089388,31.534528227539482,179,9.0
180,-11.104639784824986,31.429258351780028,180,9.0
181,-24.999998834182893,43.301270862306794,181,4.0
182,-8.180167238964376,27.685721281726345,182,12.0
183,-8.104903134184857,27.70834978377108,183,12.0
184,-10.933597866659433,31.4914229713784,184,9.0
185,-11.091750442449438,31.433839131446803,185,9.0
186,-16.505222605310887,37.34167482217193,186,6.0
187,-16.634525414412995,37.28221906378254,187,6.0
188,-12.477672896772209,33.08037990242784,188,8.0
189,-14.038131663252091,35.09582364679956,189,7.0
190,-11.060650686084491,31.444983177039525,190,9.0
191,-16.611306410171995,37.292648954230785,191,6.0
192,-19.921919120546118,40.039135943105464,192,5.0
193,-8.079456390520866,27.71604350034,193,12.0
194,-19.999735418323745,40.000132294119524,194,5.0
195,-10.856944426357282,31.518367488123495,195,9.0
196,-16.57233353256061,37.310181920970265,196,6.0
197,-16.577639062462712,37.308033416537036,197,6.0
198,-14.187856445803659,35.03294271872399,198,7.0
199,-7.913363362136739,27.76768624430336,199,12.0
200,-19.99999754481025,40.00000122759516,200,5.0
201,-16.513856657078232,37.33754359150861,201,6.0
202,-14.219108423427645,35.020019097918556,202,7.0
203,-14.28532476365672,34.9928696409475,203,7.0
204,-16.535563605667903,37.327535827411566,204,6.0
205,-8.613379403551953,28.90102450619682,205,11.0
206,-14.024202032649047,35.101745657766244,206,7.0
207,-16.539792176390744,37.32557254772484,207,6.0
208,-24.999999999999993,43.30127018922193,208,4.0
209,-8.887075919569865,28.813983712508836,209,11.0
210,-11.108943350267582,31.427734993194548,210,9.0
211,-16.526793432085245,37.33161063547298,211,6.0
212,-10.8348177084482,31.52606355411874,212,9.0
213,-8.043596018114062,27.72778868713705,213,12.0
214,-12.467192372625433,33.08435306981035,214,8.0
215,-11.017807796894067,31.460287738799703,215,9.0
216,-19.934498270664115,40.03285265721195,216,5.0
217,-16.556754018749903,37.31772216528712,217,6.0
218,-19.99507988093861,40.00246113070674,218,5.0
219,-8.574708443583175,28.91341664888698,219,11.0
220,-8.992528053884685,28.779661476551123,220,11.0
221,-12.36231858776538,33.124766895555226,221,8.0
222,-19.999999998862496,40.00000000056876,222,5.0
223,-7.928628531366646,27.764331322038608,223,12.0
224,-14.256898162778185,35.00451441047701,224,7.0
225,-11.108660299366527,31.427835047249932,225,9.0
226,-16.59815981312876,37.29873880734299,226,6.0
227,-16.646571393050696,37.27681232588118,227,6.0
228,-16.66662038664514,37.26782032218925,228,6.0
229,-7.984874188876831,27.74630047418164,229,12.0
230,-19.999884742434478,40.00005762940547,230,5.0
231,-9.022429325795512,28.769902859579492,231,11.0
232,-9.77469260611798,30.07618956344978,232,10.0
233,-14.234951324713148,35.01353638446543,233,7.0
234,-19.99998918935595,40.000005405323854,234,5.0
235,-7.448781541582978,26.71912506966814,235,13.0
236,-9.789491025857508,30.071072216603255,236,10.0
237,-14.249886040349201,35.007390408342914,237,7.0
238,-14.027082786780213,35.10051995915764,238,7.0
239,-19.99983925654877,40.00008037220358,239,5.0
240,-14.281670071736565,34.994362711877095,240,7.0
241,-9.524478370355538,32.1542300864134,241,9.0
242,-19.999999999999982,40.00000000000001,242,5.0
243,-10.74588710126012,31.5580638458655,243,9.0
244,-5.720267946157992,23.571323898634468,244,17.0
245,-8.240906585112542,27.66731776409326,245,12.0
246,-14.053681682128627,35.08919818129679,246,7.0
247,-16.546387629991653,37.322413774333775,247,6.0
248,-16.652576013605984,37.27411357973104,248,6.0
249,-19.99999993652254,40.000000031738736,249,5.0
250,-19.81417894471158,40.09452529276844,250,5.0
251,-19.999999922932293,40.000000038533855,251,5.0
252,-12.42574035787262,33.100240412153,252,8.0
