,mean_rewards,std_rewards,values_q_net,values_target_net
661,-3.2273996,2.6084023,0,0
662,0.16941828,0.27869517,0,0
663,0.22649258,0.40894982,0,0
664,0.24922559,0.48316753,0,0
665,0.61008716,0.60348576,0,0
666,0.276189,0.6612673,0,0
667,-4.265602,3.3971517,0,0
668,0.4077923,0.5966872,0,0
669,0.48768446,0.41488636,0,0
670,0.48281124,0.2829213,0,0
671,0.5017557,0.3776007,0,0
672,0.29534417,0.6240515,0,0
673,0.16062829,0.6343302,0,0
674,0.39757463,0.34369117,0,0
675,0.8147238,0.1763394,0,0
676,0.7426365,0.91401464,0,0
677,0.550967,0.5089497,0,0
678,0.47009876,0.26172218,0,0
679,-1.1279668,1.1865469,0,0
680,0.26144725,0.4822001,0,0
681,0.18649343,0.26723203,0,0
682,0.55694705,0.4928215,0,0
683,0.45049894,0.27552977,0,0
684,0.4495379,0.23450232,0,0
685,0.72612727,0.857181,0,0
686,0.47370058,0.38107973,0,0
687,-0.6690817,1.1091449,0,0
688,0.49321303,0.47546506,0,0
689,-0.26771194,0.41250664,0,0
690,0.593568,0.74925107,0,0
691,0.7362279,0.6438231,0,0
692,-0.09982713,0.86390555,0,0
693,0.33926982,0.45393413,0,0
694,-0.06709284,0.5102879,0,0
695,0.35329893,0.4665715,0,0
696,0.5337596,0.63028294,0,0
697,-0.5006678,0.99060297,0,0
698,0.3307198,0.4007424,0,0
699,-63.562355,57.947235,0,0
700,0.59370273,0.63053256,0,0
701,-0.26265404,0.9607083,0,0
702,-0.00999296,1.0512018,0,0
703,0.42922798,0.41418657,0,0
704,0.1483057,0.40965912,0,0
705,0.40017408,0.8477119,0,0
706,0.64857644,0.35964617,0,0
707,0.053678565,0.7325797,0,0
708,-0.19170335,0.50640625,0,0
709,0.5772485,0.36908787,0,0
710,0.67625654,0.59107167,0,0
711,0.72651833,0.56207937,0,0
712,0.23872557,0.73870987,0,0
713,0.50399905,0.3010237,0,0
714,0.2092638,0.48101658,0,0
715,-1.1462703,1.7005699,0,0
716,0.6192594,0.56870615,0,0
717,0.43436697,0.31380612,0,0
718,0.5113134,0.5947768,0,0
719,0.41104937,0.33064547,0,0
720,-0.6002258,0.71818525,0,0
721,0.23371212,0.5314295,0,0
722,0.5612858,0.4018685,0,0
723,-0.0190502,0.19626634,0,0
724,0.3358579,0.49385294,0,0
725,0.6088092,0.27541018,0,0
726,0.111089095,0.6348044,0,0
727,-0.26488426,0.4614019,0,0
728,0.8901292,0.5868453,0,0
729,0.7956093,0.8233756,0,0
730,0.51313967,0.58547324,0,0
731,0.7695146,0.73722696,0,0
732,-0.39654115,0.2946166,0,0
733,0.31674337,0.45100513,0,0
734,0.7312104,0.14194341,0,0
735,-6.3062162,5.2389307,0,0
736,0.26249635,0.6146957,0,0
737,0.64011663,0.4770689,0,0
738,0.7724613,0.6299863,0,0
739,0.6380164,0.4629072,0,0
740,0.6995914,0.71386915,0,0
741,-1.0196726,1.40917,0,0
742,0.69981927,0.5360028,0,0
743,0.12450892,0.37756687,0,0
744,-0.07092015,0.53174514,0,0
745,0.1653778,0.5075425,0,0
746,0.6277279,0.44454387,0,0
747,0.46823978,0.4303987,0,0
748,0.6928382,0.7588983,0,0
749,-0.11661842,0.42877793,0,0
750,-0.35553026,0.5806967,0,0
751,0.3259187,0.46293077,0,0
752,0.14244856,0.70577896,0,0
753,0.33889621,0.38257575,0,0
