,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-0.2237762212753296,0.8229198455810547,0,1.0399184226989746,0.41805848479270935,143.0,0.958041958041958
1,-0.6853147149085999,0.5473340153694153,1,0.9073671102523804,0.266034871339798,143.0,0.965034965034965
2,-0.7132866978645325,0.49645426869392395,2,0.7421828508377075,0.2378843128681183,143.0,0.9370629370629371
3,-0.6153846383094788,0.52786785364151,3,0.6433958411216736,0.23288266360759735,143.0,0.9300699300699301
4,-0.4195804297924042,0.7969573736190796,4,0.6014389991760254,0.21933551132678986,143.0,0.9440559440559441
5,-0.4335664212703705,0.7438271641731262,5,0.5414596199989319,0.22776195406913757,143.0,0.9790209790209791
6,-0.6713286638259888,0.5124495029449463,6,0.504644513130188,0.20437997579574585,143.0,0.9370629370629371
7,-0.6083915829658508,0.6261767745018005,7,0.452474445104599,0.21771672368049622,143.0,0.916083916083916
8,-0.6293706297874451,0.5754696726799011,8,0.43247607350349426,0.2182145118713379,143.0,0.9300699300699301
9,-0.6503496766090393,0.5579525232315063,9,0.40677738189697266,0.2348792403936386,143.0,0.9440559440559441
10,-0.6573426723480225,0.5560210347175598,10,0.443060040473938,0.22526763379573822,143.0,0.9230769230769231
11,-0.7062937021255493,0.5132123827934265,11,0.38124266266822815,0.21359705924987793,143.0,0.9440559440559441
12,-0.503496527671814,0.688305139541626,12,0.3930671215057373,0.21132272481918335,143.0,0.951048951048951
13,-0.5664335489273071,0.6537619829177856,13,0.3382408022880554,0.22745224833488464,143.0,0.9300699300699301
14,-0.6083915829658508,0.6261767745018005,14,0.40035727620124817,0.24407151341438293,143.0,0.9300699300699301
15,-0.6363636255264282,0.5738528370857239,15,0.42290231585502625,0.2503356337547302,143.0,0.951048951048951
16,-0.6853147149085999,0.4935894310474396,16,0.36240658164024353,0.2549704313278198,143.0,0.9090909090909091
17,-0.42657342553138733,0.7336994409561157,17,0.37287336587905884,0.254686176776886,143.0,0.9440559440559441
18,-0.5174825191497803,0.6674567461013794,18,0.36620450019836426,0.23664754629135132,143.0,0.951048951048951
19,-0.6433566212654114,0.5471553206443787,19,0.43277305364608765,0.27969953417778015,143.0,0.9370629370629371
20,-0.4755244851112366,0.6878786683082581,20,0.42361852526664734,0.32744932174682617,143.0,0.9370629370629371
21,-0.6223776340484619,0.5262905955314636,21,0.4088847041130066,0.2749637961387634,143.0,0.8741258741258742
22,-0.5804196000099182,0.641377329826355,22,0.43044084310531616,0.3073200285434723,143.0,0.965034965034965
23,-0.32867133617401123,0.8174343109130859,23,0.4707077741622925,0.3309245705604553,143.0,0.951048951048951
24,-0.46853145956993103,0.6347092986106873,24,0.4572252929210663,0.3222739100456238,143.0,0.9300699300699301
25,-0.3076923191547394,0.7953604459762573,25,0.4954853057861328,0.35779082775115967,143.0,0.916083916083916
26,-0.7202796936035156,0.46417975425720215,26,0.5462677478790283,0.4050586521625519,143.0,0.916083916083916
27,-0.25874125957489014,0.7729092240333557,27,0.5112841725349426,0.4046981930732727,143.0,0.951048951048951
28,-0.5384615659713745,0.6003406047821045,28,0.5452350378036499,0.3983932435512543,143.0,0.9230769230769231
29,-0.6783216595649719,0.5100582242012024,29,0.5503496527671814,0.4137314558029175,143.0,0.916083916083916
30,-0.31468531489372253,0.7611141800880432,30,0.5501483678817749,0.4056754410266876,143.0,0.9020979020979021
31,-0.5524475574493408,0.6333209276199341,31,0.682640790939331,0.5091940760612488,143.0,0.9020979020979021
