,mean_episode_rewards,std_episode_rewards,episodes,steps
122,-93.11919151711221,180.16215288355727,122,288.0
123,-117.74421881279815,135.00856707673663,123,288.0
124,-147.4082052448409,163.7189000839247,124,288.0
125,-111.47850255191872,155.53809571375533,125,288.0
126,-140.28872905342098,144.52568708178362,126,288.0
127,-64.5158513930399,172.15959888855653,127,288.0
128,-182.2561046531723,277.490662525936,128,288.0
129,-65.63050361666618,150.728009108677,129,288.0
130,-162.3552951967849,159.38225753487484,130,288.0
131,-153.2439752207093,210.59767662422126,131,288.0
132,-208.98222074693214,309.329389438908,132,288.0
133,-106.48209707939316,144.6539101763689,133,288.0
134,-85.2239396756516,150.54573820286322,134,288.0
135,-139.35836618719972,209.4401298599124,135,288.0
136,-98.28372332623991,142.67596351654248,136,288.0
137,-133.60150882819266,144.0133108651623,137,288.0
138,-75.85930441980696,169.74860194870206,138,288.0
139,-158.30873447381168,217.89511534237812,139,288.0
140,-125.15299452023606,172.22120358187993,140,288.0
141,-117.31767730587633,146.73285447941618,141,288.0
142,-54.01378015363583,154.16817807813658,142,288.0
143,-143.3046889913169,164.10005642107214,143,288.0
144,-67.82867719437223,157.9386214207895,144,288.0
145,-91.8219127241526,155.43592548046044,145,288.0
146,-175.1768124398085,145.68095574646227,146,288.0
147,-112.78308812070911,146.84557049671815,147,288.0
148,-119.5901806034614,144.72155800061273,148,288.0
149,-52.616698382764774,155.8160815623655,149,288.0
150,-188.87102862520072,152.68674296123802,150,288.0
151,-95.26540002759653,151.58802884280962,151,288.0
152,-124.83431839506835,160.65529090416567,152,288.0
153,-151.29898659996965,143.31357781522132,153,288.0
154,-137.1327794230937,138.60243359549014,154,288.0
155,-92.85414374354677,165.84530250888994,155,288.0
156,-68.97812991155408,169.12084908091833,156,288.0
157,-95.09281306008886,147.2822165872125,157,288.0
158,-143.50479033520782,150.4705748038046,158,288.0
159,-150.76530578415898,162.98391005629784,159,288.0
160,-158.44176662708657,210.93555262389194,160,288.0
161,-120.16078966648709,150.00014024363563,161,288.0
162,-101.2610708804828,145.3179289524247,162,288.0
163,-88.81067226662374,188.290460718379,163,288.0
164,-127.23487616952427,165.81243017914224,164,288.0
165,-169.39252725465562,180.93124338746063,165,288.0
166,-83.39591124409637,162.43063455859846,166,288.0
167,-67.58614151097098,171.3557652545193,167,288.0
168,-102.04101149353997,153.3123329140886,168,288.0
169,-138.34292468381216,148.36714087645717,169,288.0
170,-78.6389411705355,128.00368765212815,170,288.0
171,-134.7493345281525,108.37391381681017,171,288.0
172,-112.33843645630219,140.71668468198936,172,288.0
173,-104.27421813358052,152.76056954158963,173,288.0
174,-139.24236583119512,174.08499595865044,174,288.0
175,-135.8099800984952,128.4602180712967,175,288.0
176,-171.6524389570087,149.96856447175136,176,288.0
177,-60.113214586895054,157.2054610166866,177,288.0
178,-117.11765105396992,134.25144705949853,178,288.0
179,-126.08370839498765,159.09286355763635,179,288.0
180,-82.08171898562121,163.8285109114688,180,288.0
181,-148.89419153650977,149.67925814135702,181,288.0
182,-111.77500756023467,162.64128464086136,182,288.0
183,-125.86365532770986,168.17043693172866,183,288.0
184,-112.92534159546155,167.4705376459766,184,288.0
185,-148.12379725737804,142.9626751035451,185,288.0
186,-126.52720757006036,134.2236454720631,186,288.0
187,-147.3819785589487,340.9373722902267,187,288.0
188,-137.138196418211,132.15800375791977,188,288.0
189,-117.12628782282273,162.17209217020843,189,288.0
190,-54.96117342465641,176.44051399318326,190,288.0
191,-135.00648221351491,177.8155885065936,191,288.0
192,-198.76523240272752,148.82130343726598,192,288.0
193,-129.94742222864463,139.261965252235,193,288.0
194,-105.31983569749713,157.72869221609866,194,288.0
195,-96.24293016929946,152.26937000809428,195,288.0
196,-101.28940416081002,167.98635527612856,196,288.0
197,-83.3886868292042,156.433224000761,197,288.0
198,-163.2721096113487,140.07951862551263,198,288.0
199,-93.93000046318532,163.2988483111436,199,288.0
200,-119.01435393632943,137.11569073354437,200,288.0
201,-101.3893295650019,150.13188471429132,201,288.0
202,-103.71905259716796,157.06365125714115,202,288.0
203,-71.78715873328214,138.5583874623456,203,288.0
204,-88.4955586581944,141.4175617023287,204,288.0
205,-72.24704589520616,149.44716611599043,205,288.0
206,-77.40711084943693,151.8949975795907,206,288.0
207,-60.90170914213132,166.751186990324,207,288.0
208,-149.0710168873869,131.81697207164592,208,288.0
209,-88.00742081036991,147.79407800779168,209,288.0
210,-153.2991780545465,130.72911739892962,210,288.0
211,-79.28617671482029,153.76419811768088,211,288.0
212,-160.29711384338063,222.42508830990172,212,288.0
213,-121.49010504360795,166.90790771570192,213,288.0
214,-137.63761925755136,113.96427325642969,214,288.0
215,-168.5770354606612,282.4531240709645,215,288.0
216,-64.22120533529308,186.8550991179559,216,288.0
217,-145.88248828761314,275.1739549782846,217,288.0
218,-165.825184131222,193.33088574831044,218,288.0
219,-128.39754872150354,126.17105715645363,219,288.0
220,-153.74066487271634,281.9048532220931,220,288.0
221,-108.39761770736918,142.113169246784,221,288.0
222,-178.24139994170207,236.20373116092156,222,288.0
223,-126.79640201485053,139.07272619929947,223,288.0
224,-50.54367219957075,145.31003103397185,224,288.0
225,-96.0794016471367,120.67213257644518,225,288.0
226,-132.21678126605502,129.76682126551262,226,288.0
227,-87.84884524315049,145.05587979878308,227,288.0
228,-149.05059838444257,162.34484672679767,228,288.0
229,-136.64832339524276,145.67718916886594,229,288.0
230,-158.03842537499702,156.0867487654005,230,288.0
231,-134.2404728317076,197.20980851681085,231,288.0
232,-103.19733852960356,208.53505749288252,232,288.0
233,-211.6810715518322,326.6209800826041,233,288.0
234,-95.33624036672725,138.11929380282845,234,288.0
235,-104.76007089347475,157.6349746205125,235,288.0
236,-63.54465941962808,158.69387405977548,236,288.0
237,-88.04470562139169,147.32260094587767,237,288.0
238,-100.63443137432867,134.16424844154957,238,288.0
239,-99.11358469169886,157.67172850691458,239,288.0
240,-55.616434375428334,159.11932944470726,240,288.0
241,-202.02866176998683,140.32364801665548,241,288.0
242,-131.96077294745268,133.41328172899222,242,288.0
243,-137.7538543159019,124.74560770579944,243,288.0
244,-127.30305971214153,182.8610231936519,244,288.0
245,-150.14014696670958,124.37940410280892,245,288.0
246,-138.08866588145384,139.26465868672608,246,288.0
247,-191.1511948977959,346.3451093254422,247,288.0
248,-115.38089067911147,133.05207814411725,248,288.0
249,-79.10256204265066,131.86570507584554,249,288.0
250,-295.1503786695302,400.36309163193584,250,288.0
251,-92.27132464980575,235.78386847182352,251,288.0
252,-151.9760265384932,141.2800426911732,252,288.0
253,-109.42153217827003,143.06201866005514,253,288.0
254,-116.78213020337759,190.02711727377368,254,288.0
255,-85.98306311855895,151.26182386842117,255,288.0
256,-112.45101851667528,142.45950912968183,256,288.0
257,-105.05082858224043,151.68809076707143,257,288.0
258,-49.893365293606585,168.43771311375033,258,288.0
259,-85.91960192519431,143.89763587042663,259,288.0
260,-90.61812822333364,149.8785177782966,260,288.0
261,-124.79328315119068,137.03725264137756,261,288.0
262,-169.0093354936559,155.20599751471173,262,288.0
263,-82.2159621675078,148.91407905594994,263,288.0
264,-53.803396929351756,168.23141294063151,264,288.0
265,-103.4826894371587,153.18683708444163,265,288.0
266,-123.54680983299087,164.0867759084006,266,288.0
267,-60.67310865053248,150.70567011389957,267,288.0
268,-75.36778414993509,159.09776997143734,268,288.0
269,-83.48365717995931,139.72323757571803,269,288.0
270,-103.49178831529233,165.47202558129055,270,288.0
271,-127.64702551413201,145.1972673345673,271,288.0
272,-198.89241665766562,199.52897038184256,272,288.0
273,-133.75244878264755,158.55712953681657,273,288.0
274,-146.41320032276013,125.80328933463136,274,288.0
275,-89.21312873617941,158.48684619143395,275,288.0
276,-99.98302564091733,136.77558982275067,276,288.0
277,-169.74535001801212,265.4243879321887,277,288.0
278,-109.26157350564962,151.94263974625207,278,288.0
279,-96.2708924714693,150.36680474525556,279,288.0
280,-177.74112926308305,306.9944525338038,280,288.0
281,-84.63198051776878,162.82617206945235,281,288.0
282,-52.88754031791612,160.7928962147378,282,288.0
283,-157.49003186629136,130.46089900697396,283,288.0
284,-148.93215781085473,142.94960470995062,284,288.0
285,-157.79482885651257,280.3046468499862,285,288.0
286,-173.84350402318316,139.51269078964478,286,288.0
287,-106.12437387379953,144.3134014199071,287,288.0
288,-136.68909620429102,138.97786727200295,288,288.0
289,-104.35893011954288,138.6035303070643,289,288.0
290,-160.390704657522,311.91543014616667,290,288.0
291,-126.96365382492132,203.34634028137017,291,288.0
292,-133.74079678037754,158.47137525614983,292,288.0
293,-45.90897154711024,163.5555514250445,293,288.0
294,-137.55250514498664,110.69185139731756,294,288.0
295,-172.12332600329785,137.97281994848584,295,288.0
296,-116.6109850904153,132.51357466153434,296,288.0
297,-46.07011183945289,167.78790734929615,297,288.0
298,-101.49915505662418,150.82929714214646,298,288.0
299,-50.629722239894505,169.17129612333898,299,288.0
300,-63.4954848407601,159.5711853407648,300,288.0
301,-110.01984347796318,134.37352226961278,301,288.0
302,-113.82519271184174,159.35082462396505,302,288.0
303,-130.0885816255283,151.36849595742592,303,288.0
304,-53.91324531245423,168.56465839388514,304,288.0
305,-119.97151515608061,175.26541293693282,305,288.0
306,-138.556304469792,199.98163165926553,306,288.0
307,-108.79570159015215,146.44971778692542,307,288.0
308,-67.46956253332016,137.1411941076265,308,288.0
309,-132.35935327388694,134.52523707032452,309,288.0
310,-66.89865465484401,169.35410003774976,310,288.0
311,-66.4553007460187,166.96302032624587,311,288.0
312,-123.14190015625961,149.3875372799122,312,288.0
313,-114.0759550295916,149.72465845349905,313,288.0
314,-147.99665625501322,135.45044697788154,314,288.0
315,-115.96016860533412,154.02878544383117,315,288.0
316,-123.0805436597038,122.80761405946039,316,288.0
317,-118.49342472340784,161.19543007429124,317,288.0
318,-209.89568859912566,297.0916697588557,318,288.0
319,-174.99548960624594,324.34651319795717,319,288.0
320,-115.17171356357724,146.80093692691113,320,288.0
321,-76.45170350290213,150.85933059787956,321,288.0
322,-56.21709910163362,162.04988880306644,322,288.0
323,-57.91073194352644,170.54630349730908,323,288.0
324,-68.11450584561996,152.47593224652098,324,288.0
325,-243.56971334285572,402.7323386250992,325,288.0
326,-151.8587485964955,162.8493085901677,326,288.0
327,-124.08480201360385,207.66838642144856,327,288.0
328,-99.69813462701498,169.3225119163967,328,288.0
329,-106.9176682551116,134.384419551871,329,288.0
330,-120.03121458367802,186.99176084911653,330,288.0
331,-54.37269494183242,202.05367974653115,331,288.0
332,-90.35887263319063,141.63233215512153,332,288.0
333,-147.5604198235452,130.67503445624547,333,288.0
334,-61.26329769204099,170.75190949983997,334,288.0
335,-104.07578894636951,136.77294899772818,335,288.0
336,-92.1421073462389,170.25855971627055,336,288.0
337,-172.75567814417224,164.8532700224206,337,288.0
338,-172.34984007433516,157.00068606586154,338,288.0
339,-89.81582290743458,162.5072240357945,339,288.0
340,-134.00354550510292,162.79600868682945,340,288.0
341,-151.9690154424541,159.1694826939252,341,288.0
342,-67.33022558966773,163.51400963243242,342,288.0
343,-138.8019494230099,148.4807144561233,343,288.0
344,-114.90752812695463,154.82121919253208,344,288.0
345,-115.34104560236614,152.59506260894395,345,288.0
346,-136.34542356842198,142.7316355897583,346,288.0
347,-94.7005306384379,148.7410949483679,347,288.0
348,-110.82579365435075,154.88433577744203,348,288.0
349,-85.71278033392497,158.90140981410963,349,288.0
350,-205.0320560898968,155.2425169177428,350,288.0
351,-107.56124778428641,160.8926499874336,351,288.0
352,-125.5800243315598,192.3760536500432,352,288.0
353,-136.77892394082332,141.74804992312605,353,288.0
354,-119.84602479711202,144.264597102133,354,288.0
355,-113.93460921359656,134.71739928148034,355,288.0
356,-124.06104978957916,204.98576935277652,356,288.0
357,-61.07415848044948,163.41889520583936,357,288.0
358,-101.0000586197064,158.64994169194907,358,288.0
359,-120.8198367369349,160.11751129268532,359,288.0
360,-57.18072421959127,193.5918623533386,360,288.0
361,-154.08741377003372,162.58844818013876,361,288.0
362,-106.91780576114012,154.82648038843485,362,288.0
363,-141.28233705580118,248.22293448969606,363,288.0
364,-166.35236795364003,131.66963134386398,364,288.0
365,-53.12873495641239,170.25964442726044,365,288.0
366,-132.2975768290563,170.29355633031813,366,288.0
367,-145.5751095877152,138.12230400945754,367,288.0
368,-108.03531527693946,150.09570991048324,368,288.0
369,-100.31866318380546,158.68695802772106,369,288.0
370,-93.6278861829989,165.30015788723063,370,288.0
371,-152.6867381548974,135.52861061242646,371,288.0
372,-29.030376430617814,157.81866361575953,372,288.0
373,-142.62336194707353,158.34874816974846,373,288.0
374,-100.03113884273456,199.0785373567434,374,288.0
375,-46.846061863540974,162.8000260968083,375,288.0
376,-113.55462621235591,125.59753426585081,376,288.0
377,-114.86552515832955,171.29604724073286,377,288.0
378,-147.72135482547333,149.96800190346687,378,288.0
379,-142.11210220217222,138.89651629756457,379,288.0
380,-125.51506668959034,145.49261579810022,380,288.0
381,-114.68850134278085,142.9956670595677,381,288.0
382,-154.35601777126695,143.1543346745162,382,288.0
383,-67.47669171887134,147.572553617254,383,288.0
384,-132.5847833801689,141.40230382188824,384,288.0
385,-120.16109215515897,135.88068421099376,385,288.0
386,-102.64555522211816,126.51520780707048,386,288.0
387,-126.28882248692899,114.9698022150436,387,288.0
388,-90.24883625215719,126.78645684784061,388,288.0
389,-87.87197322712782,160.43030883754315,389,288.0
390,-49.00363054793898,149.28481607924158,390,288.0
391,-88.52395647675303,107.43704409578159,391,288.0
392,-93.24781945424749,150.48541852913075,392,288.0
393,-98.5667132242545,123.50271392236301,393,288.0
394,-90.01377215458989,140.17070035997457,394,288.0
395,-92.24805722226682,144.04451995409312,395,288.0
396,-47.24526311002455,157.43897375090137,396,288.0
397,-147.52870618787048,134.438369920772,397,288.0
398,-93.0041170850604,120.5618278230431,398,288.0
399,-91.21490868024433,160.13013238004802,399,288.0
400,-73.93568290435923,144.65560776128083,400,288.0
401,-97.16890176331418,144.65704467627637,401,288.0
402,-151.3610655874914,230.42840455459384,402,288.0
403,-108.38432701554147,162.79091093898688,403,288.0
404,-122.90011303993154,157.900260108333,404,288.0
405,-122.19634347890275,174.98170462815915,405,288.0
406,-38.7731449662692,161.8111385165313,406,288.0
407,-80.99465378209669,151.26297367259235,407,288.0
408,-73.87466500979744,160.45947405119404,408,288.0
409,-105.31312325312093,129.1851985753219,409,288.0
410,-67.30656726872287,161.40186606587957,410,288.0
411,-102.00270776573271,130.58232152558762,411,288.0
412,-78.15953188349289,141.72787125677968,412,288.0
413,-101.20129138448937,173.19411576094177,413,288.0
414,-123.30374451208743,147.81468561312323,414,288.0
415,-105.723218708139,127.94254815880889,415,288.0
416,-140.81257093004697,150.62114742584828,416,288.0
417,-137.77754733214667,143.13356284341324,417,288.0
418,-88.38193482813764,123.08067678486405,418,288.0
419,-129.62620435559262,144.74578080350562,419,288.0
420,-193.2491147584133,328.40905171929893,420,288.0
421,-162.1786679695971,238.17896942982617,421,288.0
422,-154.71385217415911,128.06720790544685,422,288.0
423,-32.296546743597574,175.64393367331522,423,288.0
424,-154.5702354737924,245.3561350820894,424,288.0
425,-71.69680280590816,140.9664192296994,425,288.0
426,-88.34545373268703,145.8506066608224,426,288.0
427,-92.95428012230461,150.3210765628006,427,288.0
428,-113.36522098159506,102.76042821301095,428,288.0
429,-118.38733233842656,163.00231400585454,429,288.0
430,-36.51220166031088,148.66314605342328,430,288.0
431,-100.8741744931748,141.67451611989185,431,288.0
432,-160.14161584919057,192.17574375432554,432,288.0
433,-76.26878108603874,121.43629022498384,433,288.0
434,-107.49326552243818,129.33747932642007,434,288.0
435,-242.7678399824798,362.58819643694767,435,288.0
436,-49.03934111874591,144.2323932899422,436,288.0
437,-72.06464754267066,153.63060853073932,437,288.0
438,-196.54875313365932,345.5811577157576,438,288.0
439,-91.45386339997195,149.93446614712997,439,288.0
440,-102.21989787946359,133.53588925650018,440,288.0
441,-172.0663403145556,325.805419901743,441,288.0
442,-117.99995498746769,138.84513347478824,442,288.0
443,-155.77537072074057,161.42920493005522,443,288.0
444,-39.66545247506087,166.05880448545543,444,288.0
445,-119.84894740905806,120.412019517603,445,288.0
446,-64.87829201862368,155.99281229984683,446,288.0
447,-229.39431888498225,266.1338498876836,447,288.0
448,-50.373144301990365,140.86484534393412,448,288.0
449,-76.66298932964722,133.14471517644878,449,288.0
450,-59.01964825909036,149.44966871370406,450,288.0
451,-94.38940926075998,129.0867918275722,451,288.0
452,-86.43507326736992,150.724676084344,452,288.0
453,-34.96641449335769,156.4039114991213,453,288.0
454,-55.246613832338205,162.32145519289594,454,288.0
455,-56.24893865927969,174.1552724037212,455,288.0
456,-139.1297844540807,166.91023480688122,456,288.0
457,-134.95733987074254,230.84123282833937,457,288.0
458,-116.75770482741986,132.3581694272034,458,288.0
459,-85.60433024296171,149.79400057420344,459,288.0
460,-94.98378111637172,134.70245023882018,460,288.0
461,-135.46515191080263,216.99999849642094,461,288.0
462,-118.81688377780705,285.7658436012131,462,288.0
463,-186.12273110429348,320.0067004484998,463,288.0
464,-54.98342783563022,195.0572141573158,464,288.0
465,-87.6848484988416,246.89770904154693,465,288.0
466,-96.81270770682411,147.46781382485895,466,288.0
467,-98.5728571370322,123.95035811660173,467,288.0
468,-124.99593450565762,136.10894911154844,468,288.0
469,-128.16138519891018,116.49879956179427,469,288.0
470,-152.33528812501865,325.8448528171026,470,288.0
471,-90.26995259740657,126.66451762727002,471,288.0
472,-89.1394422470699,145.3336272234394,472,288.0
473,-58.964123953446396,180.64045052916762,473,288.0
474,-89.84247567708378,137.93165491839184,474,288.0
475,-105.83810738905805,138.87565684858617,475,288.0
476,-116.6329019975595,132.70529819718234,476,288.0
477,-73.72316348681491,163.18668291338622,477,288.0
478,-94.59820490303227,215.31329301510323,478,288.0
479,-86.81578390820586,122.31266177890672,479,288.0
480,-100.75422484077924,125.9957150933709,480,288.0
481,-109.28383722666472,137.21015276055755,481,288.0
482,-99.79114487044009,108.62226125243023,482,288.0
483,-113.6076348815625,109.68370066466824,483,288.0
484,-89.83766150865029,240.59564440376568,484,288.0
485,-130.27679441337452,125.91109468422715,485,288.0
486,-100.85389389154494,114.401391972031,486,288.0
487,-129.48737409596825,135.35867713014952,487,288.0
488,-131.27103282257517,134.96833492355415,488,288.0
489,-104.71913384838425,157.40296077761857,489,288.0
490,-58.72735151000187,151.17981696100688,490,288.0
491,-81.76347849038598,127.1511211752935,491,288.0
492,-61.2304368310765,145.56366083883736,492,288.0
493,-131.8767790987056,110.78496316097556,493,288.0
494,-94.98431678551037,146.9811508714709,494,288.0
495,-92.32664306896065,144.09678604172748,495,288.0
496,-81.22788086617506,123.90794719743381,496,288.0
497,-35.252771392343895,165.26952545428375,497,288.0
498,-76.97145679608089,119.82346098323235,498,288.0
499,-74.50610257425942,275.6305220015153,499,288.0
500,-34.96623761736291,165.67389328375728,500,288.0
501,-19.247518881226497,159.14017734527712,501,288.0
502,-141.11841481934505,173.50140540459768,502,288.0
503,-43.295883006795535,157.16973263863997,503,288.0
504,-79.6852347783747,131.0490222075544,504,288.0
505,-35.23272280804255,153.41792566462908,505,288.0
506,-90.55122553988306,162.2060304109934,506,288.0
507,-32.14202502580069,161.94037544268892,507,288.0
508,-47.83801600493959,162.67252011753365,508,288.0
509,-28.883740757697396,146.81750249423578,509,288.0
510,-78.87083729003274,137.1517260614763,510,288.0
511,-55.45460063914087,161.4520793167578,511,288.0
512,-150.27774881161542,180.548135623133,512,288.0
513,-95.15133369443207,141.9612044758233,513,288.0
514,-114.27917167101242,146.70237514086804,514,288.0
515,-113.08169280505899,148.0404879107324,515,288.0
516,-99.97739242260315,139.9083400692447,516,288.0
517,-45.27457153006344,158.105391590484,517,288.0
518,-117.02282429787608,130.43913338209356,518,288.0
519,-88.71497787773663,129.12089267562015,519,288.0
520,-73.04261841043643,171.6010571317983,520,288.0
521,-59.078975204397416,147.15444911895585,521,288.0
522,-86.36324893027755,133.95581484292669,522,288.0
523,-75.83009910020138,162.73801593860503,523,288.0
524,-63.54207630981672,162.92868658623843,524,288.0
525,-152.50220015086472,197.45526922584804,525,288.0
526,-117.30621758661118,110.81464388013524,526,288.0
527,-97.87158974320272,141.09269250313588,527,288.0
528,-83.74731641941227,156.41824978606252,528,288.0
529,-136.93372723472373,138.33226730366948,529,288.0
530,-59.15152302380526,198.85721088939894,530,288.0
531,-46.141499709051104,161.60347568650278,531,288.0
532,-81.04054078429652,148.9615221704202,532,288.0
533,-122.0288276765653,226.41372527716373,533,288.0
534,-82.60407449283427,262.1412768963414,534,288.0
535,-59.320685423314394,244.58723436292047,535,288.0
536,-102.60555673310076,138.01026659686664,536,288.0
537,-265.68427420608504,372.4470782158897,537,288.0
538,-134.1782083241787,142.5152641553711,538,288.0
539,-98.87126021831824,138.39854005276962,539,288.0
540,-54.94931583525849,164.81066823081358,540,288.0
541,-93.12235017000073,143.252162073441,541,288.0
542,-81.9865850924704,213.14017964110377,542,288.0
543,-123.8055392641588,149.35017423185897,543,288.0
544,-124.64254459591092,145.3280442560618,544,288.0
545,-126.94377090228424,147.57773055640766,545,288.0
546,-135.46437413264493,242.7341792600445,546,288.0
547,-87.18664110562,153.0854501174322,547,288.0
548,-30.069254856613515,160.02654201697302,548,288.0
549,-65.26834261573885,138.02320254914932,549,288.0
550,-97.9684822361204,158.4970544512343,550,288.0
551,-42.669265891706814,155.19671932543017,551,288.0
552,-35.008198445433145,156.99917281179233,552,288.0
553,-81.28160917677191,127.69497719081085,553,288.0
554,-28.790300233091582,168.123716548711,554,288.0
555,-110.96946705327926,158.61468456194967,555,288.0
556,-75.75278898088862,144.91489308682253,556,288.0
557,-123.20753056910381,130.86221409798077,557,288.0
558,-38.85313703667857,171.01624137211053,558,288.0
