#{"t_start": 1744647766.5517912, "env_id": "None"}
r,l,t
77.838979,114,21.762029
78.475975,114,21.938385
79.400491,114,22.11346
79.022103,114,22.290385
79.698971,114,22.46599
82.719448,114,44.236149
84.141896,114,44.395274
83.526646,114,44.5603
84.573898,114,44.770559
86.528562,114,44.97576
95.99618,114,65.97413
97.432089,114,66.157738
99.674909,114,66.336108
100.277994,114,66.511527
103.010792,114,66.692042
104.020546,114,87.594197
105.804174,114,87.756244
106.585142,114,87.912805
108.197668,114,88.070889
109.451324,114,88.233481
108.922232,114,109.674757
110.464887,114,109.84142
112.635095,114,110.001802
113.529032,114,110.161603
113.805267,114,110.329354
113.984598,114,131.439555
113.998872,114,131.602033
113.99976,114,131.765739
113.999901,114,131.92773
113.99996,114,132.08929
113.999998,114,153.503808
114.0,114,153.698192
114.0,114,153.876493
114.0,114,154.039414
114.0,114,154.199358
114.0,114,175.735019
114.0,114,175.911449
114.0,114,176.090588
114.0,114,176.268748
114.0,114,176.445678
