episode,timestep,reward,std
2,288,19.940322235822673,4.075761236230606
5,576,23.912612117528916,3.3629551774452553
7,864,27.47395542562008,5.749594423706494
10,1152,29.26015792965889,4.513614414554743
12,1440,31.675925511717793,2.9753216725639287
15,1728,33.70274318307638,2.7015128261799686
17,2016,36.02374514847993,4.041738316878732
20,2304,40.1061603346467,2.876988394476842
22,2592,45.926285287141795,3.3111893150974083
25,2880,48.461258819103236,2.707950755659686
27,3168,48.61504574149847,3.839154017823097
30,3456,51.75841513037682,3.0060400408526236
32,3744,53.581547896564,2.3441530046660435
35,4032,57.58251291409135,3.093909052337064
37,4320,58.88309499800205,3.946068380926645
40,4608,58.40775371611117,3.7122592194511115
42,4896,59.83994997762143,2.2388842185065743
45,5184,62.76893082439899,1.9157782589678913
47,5472,61.61745587445796,4.358679533588549
50,5760,64.15627359353006,4.1165453628246915
53,6048,63.76812373660505,3.4964383200563405
55,6336,66.5990243814513,3.1921810960857737
58,6624,63.9878860630095,3.144597289761247
60,6912,65.58592319805174,2.4329451377899174
63,7200,65.67643825404345,2.5121968688270413
65,7488,64.68737782470883,1.8438520842543347
68,7776,66.10267584946007,3.176944070463543
70,8064,66.9561864778027,2.4513981076942217
73,8352,65.24540673002602,2.867812758778068
75,8640,66.85082866977902,3.146825597294161
78,8928,65.17271006885916,4.653001410758284
80,9216,66.17412028949708,2.68017171133266
83,9504,66.21211526770145,2.7537114354614007
85,9792,66.63944092065097,4.74608254044347
88,10080,65.11589915938676,4.187449933766865
90,10368,66.28751363346353,2.911527246724318
93,10656,66.68013480780647,3.4561339857741196
95,10944,66.22031845718621,3.381036545264138
98,11232,65.66253113424405,2.618439252354367
101,11520,67.28135018907489,2.8972695521781002
103,11808,65.44469583593309,2.413354335600009
106,12096,65.23594610877335,2.9094215572560884
108,12384,65.73667967744171,3.5428808742485485
111,12672,64.74376930251717,2.576404954453895
113,12960,66.16959371645004,2.2473059843069314
116,13248,64.18323706973345,3.2528853213867173
118,13536,65.42384832289069,4.006578317055898
121,13824,66.48085871312767,3.448821581668329
123,14112,65.06907224172727,3.1367013835991826
126,14400,66.14542149357496,2.4645629546364827
128,14688,65.31737888786941,3.095408780011476
131,14976,67.09614559080453,4.4246099087846495
133,15264,67.71734469249844,2.30582720458617
136,15552,66.88230780841783,2.5133936122727936
138,15840,67.32721518622711,3.252050943697078
141,16128,64.82528779422864,3.634052455509927
143,16416,67.0334131901711,2.4927475723130703
146,16704,66.77860806869344,2.652921948832017
149,16992,66.80033499218526,2.931449440495581
151,17280,67.33035545325836,2.909618353427828
154,17568,66.27950601822697,2.338183337505338
156,17856,66.51482967708262,1.8404265510216733
159,18144,66.6836317711696,2.4128315800208378
161,18432,67.08605893182568,1.9046727993950492
164,18720,66.37111904094927,3.2417950986592996
166,19008,66.79461896052584,2.3614126275032308
169,19296,67.71604382294231,2.1400348003072507
171,19584,67.97484290001915,2.8395586946558207
174,19872,66.33598434515298,2.6974117847663197
176,20160,68.5273631373793,2.3315589858937957
179,20448,65.7654979248438,2.190059380969059
181,20736,68.79789472999984,1.9762787077960549
184,21024,67.40080241141841,2.74356194875838
186,21312,69.03325861047952,2.88767637937994
189,21600,66.41100099164062,3.023665904367259
191,21888,68.57335086023436,1.8529243941545348
194,22176,66.29563254101203,2.440538874151741
197,22464,66.20740983054043,2.086864882877241
199,22752,68.79624514661728,2.9787980210048737
202,23040,66.13060782345012,3.2218467298780418
204,23328,65.89820676569828,3.6910064006744214
207,23616,68.01522748153658,3.579787265795876
209,23904,68.05230033511296,3.536301482126761
212,24192,68.02730476266704,3.287687943942092
214,24480,69.69331629415043,1.6140363182480941
217,24768,66.5205167215783,1.2217683591208415
219,25056,67.82216250163503,3.515457976711808
222,25344,67.0287788318563,2.5740264750423227
224,25632,67.0514152749069,2.815918430600388
227,25920,68.09047662567346,1.9539110110184188
229,26208,67.8566766517516,1.831351206524748
232,26496,67.22167663712985,2.3442662069690474
234,26784,66.74456645314582,3.143240556162485
237,27072,66.81466467862018,2.1675972740792697
239,27360,68.31323923629708,2.148040304817472
242,27648,67.87781437735073,2.1675135775299106
245,27936,68.52332139870153,2.44667594928437
247,28224,69.04185308801942,2.068476520329704
250,28512,66.89733789824881,1.9940469475725195
252,28800,67.91203308052383,2.195214314419553
255,29088,68.49587518852204,1.7770607790307489
257,29376,67.49633178270422,2.2553527757598513
260,29664,68.0412566282507,2.1142091610977323
262,29952,68.09776547698304,1.5246084606359114
265,30240,67.92462233306375,2.2672369058688013
267,30528,66.0912316264864,2.299663773555708
270,30816,68.15071117862126,1.9893413707591632
272,31104,67.20860507490579,1.6621671746323727
275,31392,68.06128448867237,2.527247163981299
277,31680,67.07056304785888,2.926679830798337
280,31968,67.57832417390776,1.5362900161876496
282,32256,68.05947399408089,1.7394287085386715
285,32544,68.26656876722352,2.3834548942597324
287,32832,67.75743032000028,2.1972982073924703
290,33120,68.66396166323686,1.6537296404809074
293,33408,67.21696289263666,1.9766904616730652
295,33696,66.15393556139432,2.1039876576543666
298,33984,69.01042295167689,2.030395804016269
300,34272,68.00981723971199,0.998435836974951
303,34560,68.23025160459335,1.7997977135959122
305,34848,67.912171076769,1.8380250491818135
308,35136,67.72610681630205,1.896657333056768
310,35424,67.98825706799514,2.9455689222553967
313,35712,68.10686690489295,2.0037170076665456
315,36000,67.20587617012673,2.0079209894356476
318,36288,68.17008122503292,1.6051249961124705
320,36576,68.77732085286173,1.7145317723280729
323,36864,67.49385990522799,2.221986123242342
325,37152,67.71794451396445,1.4234886613020343
328,37440,67.64876081342808,2.5428955663273958
330,37728,67.25562694132793,1.5394698471227226
333,38016,68.37713930938392,1.4847190037685671
335,38304,67.25062160977161,2.0446638350249917
338,38592,67.72450378884562,1.4927980526207603
341,38880,67.14484689919743,2.781183148747861
343,39168,66.88381415805314,1.5816272334869586
346,39456,68.02496356786227,2.1017182638627934
348,39744,66.88366921652107,1.4757946785438922
351,40032,68.58862974998542,1.3988860017747136
353,40320,67.75055616754108,1.4277464706135001
356,40608,68.38300959703513,2.246576380345375
358,40896,67.93400766602251,1.9471381585091936
361,41184,67.69684771292376,1.4353878460824587
363,41472,67.89603513241745,1.290491323703773
366,41760,68.37031646885444,1.5199253465232083
368,42048,68.00284236052538,0.7844844415430207
371,42336,68.17074130817782,1.0653358347167925
373,42624,67.25644672460854,1.1934615822839965
376,42912,67.62067348494195,1.3730330975750413
378,43200,68.10524173616432,1.3025402311520113
381,43488,67.96339141546747,1.7322660057087873
383,43776,67.30249441032763,0.8542658495264592
386,44064,67.6427513027913,2.8895963164439586
389,44352,67.87328383216168,1.7707841639184936
391,44640,68.13601746323984,2.3499024625354243
394,44928,67.94434014128521,1.4398669139984823
396,45216,68.21394487327896,1.0477659368233352
399,45504,67.93400993919464,0.873650228419937
401,45792,67.33073823871092,1.5566176039238278
404,46080,68.36429136979858,1.045280073107928
406,46368,67.46630036210641,2.044311699137688
409,46656,67.98794578162953,1.2575144903178817
411,46944,68.0052755323425,1.165755259016757
414,47232,67.6081869530026,1.1855056394137353
416,47520,67.58449075124693,1.285156999473894
419,47808,68.44909865910654,2.192973107749495
421,48096,68.22341119506396,1.3779451612220608
424,48384,68.10361361816526,1.6256467742808949
426,48672,67.11558769340628,1.3973306592184673
429,48960,67.85640001667663,1.4375484328263468
431,49248,68.15285060687923,0.7442130261081293
434,49536,67.84970364439766,1.1341311949051458
437,49824,68.14031819114459,1.3470985483714164
439,50112,68.08783096142112,1.012050105304003
442,50400,68.6289934717398,1.6379746144538918
444,50688,67.511476455722,1.4347835592816192
447,50976,68.02537721675355,0.8828459335053519
449,51264,67.74949147998356,0.9307773878038261
452,51552,67.72728285309856,0.9951160543523048
454,51840,67.39447894238403,1.0195103470301397
