"date","year","month","day","5748001"
1990-01-01,1990,1,1,5.396898958093
1990-02-01,1990,2,1,3.0236026156673
1990-03-01,1990,3,1,33.37086010005
1990-04-01,1990,4,1,22.93295319305
1990-05-01,1990,5,1,37.6208642381025
1990-06-01,1990,6,1,25.8595033283394
1990-07-01,1990,7,1,56.8015797997
1990-08-01,1990,8,1,75.9438660771
1990-09-01,1990,9,1,85.17339556171
1990-10-01,1990,10,1,22.2210088271
1990-11-01,1990,11,1,6.90710503
1990-12-01,1990,12,1,14.82879661366
1991-01-01,1991,1,1,3.405083592122
1991-02-01,1991,2,1,1.0710509661875
1991-03-01,1991,3,1,0.11425217613
1991-04-01,1991,4,1,61.4568942036
1991-05-01,1991,5,1,171.13276699651
1991-06-01,1991,6,1,169.709626862243
1991-07-01,1991,7,1,196.759460252408
1991-08-01,1991,8,1,15.95171636023
1991-09-01,1991,9,1,105.452044672323
1991-10-01,1991,10,1,35.9866713349293
1991-11-01,1991,11,1,10.08258194154
1991-12-01,1991,12,1,50.39437851803
1992-01-01,1992,1,1,0.27968614222
1992-02-01,1992,2,1,10.7406486291667
1992-03-01,1992,3,1,10.1154179215
1992-04-01,1992,4,1,88.7218396307459
1992-05-01,1992,5,1,201.724134781
1992-06-01,1992,6,1,224.64866937218
1992-07-01,1992,7,1,38.134400631
1992-08-01,1992,8,1,99.7956262909
1992-09-01,1992,9,1,44.0374694904
1992-10-01,1992,10,1,7.08794897021
1992-11-01,1992,11,1,23.60286079
1992-12-01,1992,12,1,0.494661847395
1993-01-01,1993,1,1,8.86960166159
1993-02-01,1993,2,1,5.742265627836
1993-03-01,1993,3,1,0
1993-04-01,1993,4,1,97.70247074959
1993-05-01,1993,5,1,187.19466805
1993-06-01,1993,6,1,120.02573483462
1993-07-01,1993,7,1,78.2052440170881
1993-08-01,1993,8,1,30.0863443827
1993-09-01,1993,9,1,28.17915306895
1993-10-01,1993,10,1,18.6938747894
1993-11-01,1993,11,1,10.89873840007
1993-12-01,1993,12,1,11.38348133059
1994-01-01,1994,1,1,0.317516879997
1994-02-01,1994,2,1,2.678899996486
1994-03-01,1994,3,1,7.02955435671735
1994-04-01,1994,4,1,59.6751566124767
1994-05-01,1994,5,1,72.5590061991
1994-06-01,1994,6,1,71.4843782798
