episode,timestep,reward,std
3,288,41.76687452197075,1.7984190768710417
6,576,41.656994143128394,2.078690283861377
10,864,43.427478531003,1.5782495852113596
13,1152,45.513963375985625,1.381467078670115
17,1440,46.685563603043555,1.7094986629730513
20,1728,46.959172846376894,1.326154056421996
23,2016,46.172051812708375,0.9524981042736118
27,2304,46.28730860948563,1.7484425265407255
30,2592,47.87830629348755,1.6850222175172167
34,2880,49.61375477015972,1.2369665326817587
37,3168,50.71960184574127,2.3291503855707822
41,3456,50.09152127057314,1.1924460072547467
44,3744,50.416816137731075,1.6436952602203634
47,4032,51.01141733378172,1.6597086325405646
51,4320,51.10839918702841,1.5204800874096422
54,4608,50.223194575309755,1.0928879237077394
58,4896,49.76569686233997,2.1855937817914444
61,5184,48.329367496073246,1.8068127127492546
65,5472,49.05124596208334,1.0291361561038403
68,5760,50.05548582524061,1.3156427309272267
71,6048,49.881230713427065,1.0978626109503768
75,6336,52.195117166638376,1.8086447261437582
78,6624,53.032053446769716,1.9287998647568194
82,6912,53.923818725347516,1.207862438140406
85,7200,54.376860092580316,1.247332376292913
89,7488,55.7481509372592,0.8258186604628965
92,7776,56.44480918198824,1.541896964797038
95,8064,56.31511027812958,0.966192766541856
99,8352,56.45513601601124,0.9655998461140058
102,8640,56.85841357558966,0.8801746331917851
106,8928,56.87524047642946,0.8429800746653733
109,9216,56.94113509505987,0.8330615788750614
113,9504,55.42982418760657,1.812951874632098
116,9792,56.734929063916205,0.7281273451874845
119,10080,56.54579608440399,0.8159535196714073
123,10368,56.551310861110686,0.6137841107377967
126,10656,55.80272771567106,1.0660852889087586
130,10944,55.59335834532976,0.9332227640003133
133,11232,54.4985740557313,1.0785285928238317
137,11520,55.26491844058037,1.1670035317284126
140,11808,55.39253247529268,1.2251235069294706
143,12096,56.78249583691358,0.9871821320788561
147,12384,57.46886075437069,0.8821888286168008
150,12672,57.462385937571526,0.7182054519393106
154,12960,57.243753875792024,0.7091752591996027
157,13248,57.824974696338174,1.297187677640296
161,13536,57.14579435288906,1.0410759638573854
164,13824,57.17153203487396,1.0064220623679312
167,14112,57.41077841669321,1.4613336586839643
171,14400,57.34696285128594,1.0715077847176473
174,14688,57.15554519891739,1.5197304166871612
178,14976,56.52142890691757,1.2347488836101363
181,15264,55.69980308189988,1.724079225269937
185,15552,56.017584251612426,1.576491564839644
188,15840,56.97524581179023,1.0182158024617778
191,16128,57.621578351408246,0.9120670215628156
195,16416,57.333718322962525,0.921482544500012
198,16704,57.77604330331087,0.8407430868495334
202,16992,57.25421643555164,0.9619267075285055
205,17280,57.61991523951292,0.5425396876283219
209,17568,56.88068617135286,1.2181171088318201
212,17856,57.2353304490447,0.821642193294325
215,18144,57.033061714470385,1.1932195499246419
219,18432,56.02152546495199,1.0736665014842444
222,18720,54.94786733537912,1.0447812765553146
226,19008,55.263817463815215,0.995469759267814
229,19296,56.74117128551006,0.7484937856674498
233,19584,57.67867861241102,0.7306954877997941
236,19872,58.07922279983759,0.5328248778432654
239,20160,57.47055139169097,0.8661556838795695
243,20448,57.18875886276364,1.3884259421251486
246,20736,56.710936626791955,1.485730884671989
250,21024,57.740224146842955,0.9713179826481927
253,21312,57.146099247038364,1.6145724409581181
257,21600,57.84380812644959,0.7668897758307573
260,21888,57.36140650510788,1.1742277579789697
263,22176,58.02057118341327,0.8931845126551288
267,22464,58.68147796392441,0.8660618547772969
270,22752,56.873015294224025,1.4883842256623203
274,23040,56.96852985471487,0.9269438219546947
277,23328,58.175476022064686,0.988510361588395
281,23616,58.59071301296353,0.513026972849494
284,23904,58.30668899640441,0.4625098369970357
287,24192,57.7598054304719,0.6287408670626016
291,24480,57.048380457609895,0.43643983133258457
294,24768,56.59309259727597,0.8828361390090058
298,25056,56.83707560300827,0.8680282448151815
301,25344,55.97965659946203,0.7155421470857799
305,25632,55.56699604913592,0.5192329257601266
308,25920,55.4647481687367,0.8348023044884316
311,26208,56.52757747322321,0.5060694722530175
315,26496,56.44778353869915,0.7009612743869419
318,26784,57.62129042074084,0.4402389544870283
322,27072,58.473795785754916,0.5089402561405494
325,27360,58.111108160763976,0.6151867607657976
329,27648,56.93296813070774,0.5672940243594036
332,27936,54.84960353970528,0.6290086317553948
335,28224,54.495220923423766,0.6857939456643306
339,28512,53.02154712826014,0.4836704686394605
342,28800,52.12570654451847,0.4386154825590976
346,29088,53.411107026040554,0.6876520115337106
349,29376,54.826373416185376,0.6264101831727797
353,29664,55.26774902269244,0.5343424468563552
356,29952,55.48310397639871,0.5878321158151887
359,30240,55.21341924071312,0.30129761011554107
363,30528,56.28034093230963,0.48610444524167656
366,30816,56.593803365528586,0.5665423515307452
370,31104,57.26312258243561,0.3559212152389789
373,31392,57.874161396920684,0.3537659360879696
377,31680,57.4018766194582,0.4882876545894943
380,31968,56.335974775254726,0.5656223197871265
383,32256,55.92594605833292,0.31201410847554734
387,32544,55.047256502509114,0.3721298581142494
390,32832,54.612396982312205,0.35519460444897427
394,33120,55.93834791332483,0.28303882205034836
397,33408,55.86692066639662,0.3343486917844395
401,33696,55.151937146484855,0.5379191034713396
404,33984,55.43627657443285,0.34619425922028113
407,34272,56.23137594014406,0.4206100456020471
411,34560,56.468923312425616,0.4870676502077831
414,34848,55.982269956171514,0.3496270023131864
418,35136,55.60788413286209,0.3305700344387776
421,35424,55.52474187612533,0.337365339248561
425,35712,55.86963626295328,0.3650069792037013
428,36000,56.76766833513975,0.3028140155423017
431,36288,56.900358113646504,0.14724097218178284
435,36576,56.74316925406456,0.32144072272838764
438,36864,56.61316937804222,0.28729906288990453
442,37152,56.40841346904635,0.25241783319851824
445,37440,56.50339856892824,0.22279871679608482
449,37728,56.45050301253796,0.354169431244594
452,38016,56.33017512410879,0.16005313371196347
455,38304,56.22604830414057,0.304691435222198
459,38592,56.19930334538221,0.16984058500128837
462,38880,56.08507829606533,0.2187211658334725
466,39168,55.92260925471783,0.15384134318992432
469,39456,55.8857852563262,0.16042845904805855
473,39744,56.218637777864934,0.2802538225959408
476,40032,56.20650089979172,0.15327292332049244
