,mean_episode_rewards,std_episode_rewards,episodes,steps
501,-675.5618719498905,1087.6434514998518,501,288.0
502,-692.1141994403611,1216.4293550101556,502,288.0
503,-609.3167570385534,1022.0919181404397,503,288.0
504,-639.9309631424725,1102.0276838439586,504,288.0
505,-594.1002177967041,1072.0479630451193,505,288.0
506,-582.0309087538889,1136.5788726239248,506,288.0
507,-773.3393278973033,1116.9510098740298,507,288.0
508,-735.5005947379937,1189.9937156686183,508,288.0
509,-591.0796893407138,1164.7967714029785,509,288.0
510,-561.8298654446644,1083.0883880927167,510,288.0
511,-669.9764813469691,1072.1795857837726,511,288.0
512,-788.3024985726307,1089.3660466327635,512,288.0
513,-571.0591327666593,1135.9413888854526,513,288.0
514,-554.771129637406,1018.7771726719302,514,288.0
515,-637.4609201555145,1110.5102992739148,515,288.0
516,-685.2227955820466,1129.7570826014385,516,288.0
517,-534.3007748116124,1053.4055473377073,517,288.0
518,-702.2851566254817,1006.4247020677071,518,288.0
519,-675.0717855754481,1114.0443062581414,519,288.0
520,-638.9110282497319,1137.645654454838,520,288.0
521,-621.9030361874577,1166.4071149836807,521,288.0
522,-593.3126092941542,1041.9176486920016,522,288.0
523,-664.2179344096704,1076.7912317349994,523,288.0
524,-649.2781537137629,998.2187401503278,524,288.0
525,-669.5047687008414,1051.541916698687,525,288.0
526,-684.1371491032378,1062.865082594878,526,288.0
527,-634.071069798362,1113.0558961659065,527,288.0
528,-556.2405662488504,1066.6101821566058,528,288.0
529,-725.9126671957123,1144.3300619221754,529,288.0
530,-732.4059026774389,1091.897145640602,530,288.0
531,-484.94581251425774,1013.1741398376294,531,288.0
532,-551.6271214020422,1054.6766946379278,532,288.0
533,-637.3124884313634,1108.302512864078,533,288.0
