#{"t_start": 1748625947.2373657, "env_id": "CultivateEnv"}
r,l,t
7.578357,11,1.941678
6.655718,10,1.956394
7.54704,11,1.973681
8.151743,12,1.991883
7.164673,11,2.009251
7.178219,11,4.014652
6.548882,10,4.030328
9.056029,13,4.052423
6.990189,10,4.069374
8.144175,12,4.090601
6.534817,10,6.113125
7.701296,11,6.131818
7.716302,11,6.150783
7.458828,11,6.167712
8.308968,12,6.186671
7.565587,11,8.172798
9.478043,14,8.193152
9.707387,14,8.213463
8.828952,13,8.232241
6.903508,10,8.247286
8.134998,12,10.256201
7.519913,11,10.275002
8.236639,12,10.295302
8.914123,13,10.3175
7.005653,10,10.333934
7.734332,11,12.341839
9.026131,13,12.360359
7.621757,11,12.375767
7.407789,11,12.390894
6.5641,10,12.405375
7.873862,11,14.418528
7.520573,11,14.436935
7.420987,11,14.454254
9.127772,13,14.476466
7.987537,12,14.494057
7.665096,11,16.501901
9.036925,13,16.521886
8.98086,13,16.540654
7.590455,11,16.556201
10.901626,15,16.577049
8.289056,12,18.600638
7.655907,11,18.617691
8.920403,13,18.63696
6.701528,10,18.654612
8.936458,13,18.67615
10.62368,15,20.700145
7.007743,10,20.716666
7.441675,11,20.735033
8.18454,12,20.753326
8.189949,12,20.77222
6.692814,10,22.716464
6.696251,10,22.733133
6.904348,10,22.750134
8.899384,13,22.771668
6.807948,10,22.790529
6.564136,10,24.837072
9.581143,14,24.858462
10.121036,14,24.879828
7.274459,11,24.89817
9.634729,14,24.921775
7.488665,11,26.987202
8.154969,12,27.007332
7.590974,11,27.027014
8.140822,12,27.045559
6.782784,10,27.06131
39.361277,84,29.185261
38.846138,84,29.318365
39.761908,84,29.452388
39.473738,84,29.597423
36.809886,84,29.724535
41.529101,84,31.872258
43.198358,84,32.015966
40.461159,84,32.146599
39.705548,84,32.271775
42.564697,84,32.400645
42.079566,84,34.536985
38.890547,84,34.662884
42.120118,84,34.787868
40.456187,84,34.915115
38.885062,84,35.041655
43.035563,84,37.174032
44.464695,84,37.318891
39.517922,84,37.461646
