#{"t_start": 1749489307.263108, "env_id": "None"}
r,l,t
-721.108269,432,1.332182
-829.224138,432,2.70857
-597.664703,432,4.024164
-345.003345,432,5.328511
-553.873123,432,6.699927
-461.071638,432,8.399519
-594.516129,432,9.762395
-540.88827,432,11.091538
-310.168036,432,12.481344
-536.862,432,14.148186
-742.484901,432,15.476182
-439.335126,432,16.793157
-345.524025,432,18.202017
-215.824708,432,19.810046
-317.863521,432,21.135868
-382.217407,432,22.467049
-412.462789,432,23.889542
-311.695082,432,25.582407
-274.468983,432,26.902971
-361.934605,432,28.209256
-438.755075,432,29.708092
-598.34574,432,31.20751
-274.285003,432,32.518537
-406.18181,432,33.830312
-103.507521,432,35.241686
-333.513104,432,36.846416
-321.049959,432,38.181947
-268.134927,432,39.496537
-473.680663,432,40.916618
-323.476319,432,42.456249
-237.834796,432,43.79494
-144.215398,432,45.107418
-149.570246,432,46.472347
-250.207542,432,48.1259
-64.837557,432,49.455254
-453.914111,432,50.783517
-356.733668,432,52.139358
-236.61848,432,53.751508
-356.146205,432,55.071697
5.029542,432,56.385842
-126.985818,432,57.787726
-335.836715,432,59.445121
-277.052898,432,60.779347
-280.891485,432,62.105163
-190.783484,432,63.500546
-248.079447,432,65.17383
-161.330296,432,66.503678
-111.044666,432,67.81911
-263.320651,432,69.231294
-83.914152,432,70.856861
-316.664561,432,72.198676
-81.105927,432,73.518391
-325.992463,432,74.915892
-52.008325,432,76.538738
-106.071136,432,77.877086
-273.862705,432,79.227065
7.528143,432,80.599822
-68.794862,432,82.224119
83.550994,432,83.536058
-217.789876,432,84.851959
-271.142738,432,86.254651
-107.006,432,87.936135
43.618219,432,89.133267
-382.846416,432,90.423728
18.553636,432,91.823379
93.230262,432,93.512027
64.427739,432,94.711616
-202.094232,432,95.996752
-408.257856,432,97.35718
-165.789176,432,98.99297
-196.4285,432,100.328992
34.450469,432,101.632059
-55.767109,432,103.003344
202.369306,432,104.588143
189.924826,432,105.895504
194.797918,432,107.220598
99.953813,432,108.637959
88.131142,432,110.345097
32.459279,432,111.67823
66.046713,432,112.996742
125.039902,432,114.4448
58.536191,432,115.976975
59.484861,432,117.288429
10.237795,432,118.599363
62.037833,432,120.040053
204.242145,432,121.292698
323.51598,432,121.892527
110.18479,432,122.499445
298.153414,432,123.103059
274.463555,432,123.697647
200.050032,432,125.149523
-217.691384,432,126.51188
98.936685,432,127.840554
138.152877,432,129.318327
232.290655,432,130.863303
-236.311437,432,132.17391
194.409574,432,133.486657
-0.324782,432,134.826737
243.590151,432,136.158816
218.259901,432,137.475751
250.162677,432,138.78792
18.306247,432,140.189643
134.125742,432,141.793457
133.914046,432,143.130367
271.755124,432,144.444654
9.327303,432,145.819943
63.628653,432,147.405622
