#{"t_start": 1749419267.5954251, "env_id": "None"}
r,l,t
-1220.14381,432,5192.047822
-31.517976,432,5192.829766
-13.030806,432,5193.601185
-47.002789,432,5194.383171
56.062962,432,5195.159292
123.92653,432,5195.944705
-14.72648,432,5196.775373
-9.713828,432,5197.570893
26.167075,432,5198.358346
67.278032,432,5199.133363
-20.30581,432,5199.921017
80.020331,432,5200.728199
15.885217,432,5201.495547
16.173971,432,5202.272921
-82.824442,432,5203.066186
4.01026,432,5203.868309
139.869852,432,5204.654077
-20.3274,432,5205.443614
-75.541269,432,5206.24267
16.73655,432,5207.055751
5.282436,432,5207.850643
19.695111,432,5208.677311
-100.913379,432,5209.452448
-112.470412,432,5210.226385
-118.907119,432,5211.036856
97.828312,432,5211.81518
12.658224,432,5212.589992
149.057121,432,5213.371154
77.30362,432,5214.188164
21.642644,432,5214.960261
5.885064,432,5215.741477
22.64868,432,5216.524833
-35.62944,432,5217.33136
-49.134176,432,5218.111532
-10.322734,432,5218.888793
-6.69297,432,5219.700612
14.309637,432,5220.504315
81.211194,432,5221.280861
37.259455,432,5222.081063
113.646694,432,5222.870238
70.520903,432,5223.661005
19.466796,432,5224.459004
69.375111,432,5225.253144
92.87501,432,5226.025565
-254.719469,432,5226.803256
138.205605,432,5227.601995
47.346009,432,5228.407931
-30.036015,432,5229.1849
73.960007,432,5229.974006
-25.693591,432,5230.786618
130.532103,432,5231.563727
2.915918,432,5232.335917
72.589894,432,5233.126518
-135.799437,432,5233.951303
108.879032,432,5234.724865
45.802849,432,5235.506836
13.269631,432,5236.331266
-40.83685,432,5237.102757
130.723099,432,5237.873212
77.434448,432,5238.654029
9.603241,432,5239.485754
3.11392,432,5240.577557
-37.621027,432,5241.347462
11.14695,432,5242.164621
52.560021,432,5242.936751
2.829846,432,5243.719187
68.983696,432,5244.503793
55.090411,432,5245.318269
205.009185,432,5246.107181
160.423063,432,5246.882692
57.896356,432,5247.715965
-40.569403,432,5248.488623
19.05763,432,5249.260858
-22.881385,432,5250.065972
3.776007,432,5250.858519
274.199539,432,5251.64263
114.638743,432,5252.464805
63.164523,432,5253.238717
150.801328,432,5254.014358
23.487293,432,5254.8191
40.680832,432,5255.643495
60.902453,432,5256.430114
87.786587,432,5257.238326
79.011493,432,5258.020424
59.601437,432,5258.794281
87.068622,432,5259.481488
6.629123,432,5259.921546
3.491563,432,5260.371632
2.606269,432,5260.827492
4.293523,432,5261.262614
9.12202,432,5262.225718
35.866884,432,5263.041524
-21.359742,432,5263.821554
90.440891,432,5264.632338
279.048308,432,5265.410279
240.007252,432,5266.183362
-33.915614,432,5266.99345
-88.551758,432,5267.808017
177.799861,432,5268.59234
-129.448666,432,5269.371467
403.025612,432,5270.18181
230.585821,432,5270.957134
309.641093,432,5271.735363
84.710244,432,5272.53394
63.269182,432,5273.345542
445.730961,432,5274.115156
128.311861,432,5274.897633
371.131333,432,5275.681563
379.36528,432,5276.500514
231.91915,432,5277.282689
474.845217,432,5278.063599
430.486169,432,5278.870681
-121.757322,432,5279.653395
340.606462,432,5280.43452
205.504139,432,5281.216114
225.991136,432,5282.004975
397.864737,432,5282.808748
156.992023,432,5283.583987
765.465633,432,5284.371199
51.044605,432,5285.189054
361.382658,432,5285.954896
213.637413,432,5286.732864
202.803355,432,5287.511972
205.430674,432,5288.331814
56.130477,432,5289.105953
375.711861,432,5289.884133
310.21673,432,5290.733283
465.332479,432,5291.506637
379.416945,432,5292.283008
208.399419,432,5293.105395
190.516787,432,5293.904613
338.450134,432,5294.680148
165.910819,432,5295.457415
391.398529,432,5296.275853
468.528953,432,5297.069086
332.204957,432,5297.839485
282.689225,432,5298.625086
423.81691,432,5299.436116
243.903607,432,5300.215838
779.323781,432,5300.988511
535.560137,432,5301.769442
427.739359,432,5302.590637
191.927828,432,5303.35867
111.761868,432,5304.140002
803.554927,432,5304.923277
676.464875,432,5305.740707
370.367337,432,5306.517322
-33.06376,432,5307.28567
592.076548,432,5308.079782
354.743876,432,5308.901454
486.971267,432,5309.678336
207.663777,432,5310.457708
-184.540624,432,5311.265431
325.152758,432,5312.051993
741.148843,432,5312.831208
353.992025,432,5313.652875
402.334895,432,5314.427904
122.384941,432,5315.198354
266.661667,432,5315.98733
392.677279,432,5316.777343
58.79789,432,5317.58967
440.063814,432,5318.398316
478.790202,432,5319.173108
279.29477,432,5319.961714
241.937771,432,5320.750076
26.643331,432,5321.557687
354.417045,432,5322.333407
300.546281,432,5323.126096
452.735584,432,5323.932527
707.702301,432,5324.720703
492.674512,432,5325.515388
-229.792617,432,5326.337834
459.754357,432,5327.109148
364.284342,432,5327.894416
445.995271,432,5328.722044
652.557314,432,5329.40064
392.334842,432,5329.805424
600.360818,432,5330.21958
760.430852,432,5330.652142
747.003916,432,5331.105777
579.594469,432,5332.058758
289.950648,432,5332.894364
531.490782,432,5333.721529
378.527065,432,5334.506037
443.474767,432,5335.287654
402.265533,432,5336.093745
536.466837,432,5336.878342
0.571116,432,5337.671113
280.718398,432,5338.495835
221.061082,432,5339.274897
66.579096,432,5340.052788
339.787383,432,5341.227852
166.834333,432,5342.036245
113.128383,432,5342.806041
626.930681,432,5343.595883
610.879996,432,5344.411705
587.5213,432,5345.197219
334.926998,432,5345.980175
-10.259794,432,5346.802198
538.086293,432,5347.579251
455.36428,432,5348.34955
624.400285,432,5349.144413
597.580757,432,5349.965508
557.106447,432,5350.741888
393.829792,432,5351.521368
580.823899,432,5352.335835
353.077059,432,5353.131565
156.389195,432,5353.913625
723.323652,432,5354.693815
452.821279,432,5355.505998
780.45661,432,5356.282246
457.771662,432,5357.072022
230.229678,432,5357.854937
119.50425,432,5358.668425
281.367319,432,5359.446549
320.562637,432,5360.221542
-16.007498,432,5361.011757
552.660364,432,5361.835057
15.218278,432,5362.608407
224.090762,432,5363.38493
727.975507,432,5364.171064
536.637322,432,5364.993395
546.350808,432,5365.772392
431.04559,432,5366.550727
-179.608399,432,5367.333938
386.642747,432,5368.150164
255.74001,432,5368.976507
408.259201,432,5369.868981
596.703317,432,5370.672329
149.977482,432,5371.50492
400.634288,432,5372.313624
614.59127,432,5373.092997
266.000613,432,5373.867119
409.604993,432,5374.662142
569.683111,432,5375.485278
464.054905,432,5376.270627
24.674882,432,5377.054611
720.864485,432,5377.869156
11.81181,432,5378.64204
211.573848,432,5379.421343
738.201325,432,5380.219805
570.598388,432,5381.04829
395.367333,432,5381.841721
314.214216,432,5382.613008
397.416643,432,5383.390035
608.839851,432,5384.170403
779.229546,432,5384.993161
392.5921,432,5385.774185
-81.879601,432,5386.596544
414.295855,432,5387.391287
430.091412,432,5388.187449
263.116821,432,5388.997174
500.090952,432,5389.776948
-168.915791,432,5390.549698
517.068309,432,5391.343881
560.841146,432,5392.15109
478.226377,432,5392.929598
348.108977,432,5393.708528
767.852225,432,5394.495283
471.901524,432,5395.318601
275.814037,432,5396.093363
738.591236,432,5396.874772
191.471005,432,5397.695171
224.878401,432,5398.468797
508.339893,432,5399.244714
708.180639,432,5399.927195
780.808854,432,5400.348705
768.874814,432,5400.77712
693.285714,432,5401.20953
813.80815,432,5401.645884
689.30145,432,5402.606037
200.154519,432,5403.424185
626.214772,432,5404.227331
546.962163,432,5405.023199
431.048884,432,5405.802016
373.407392,432,5406.591779
301.767063,432,5407.417011
293.680145,432,5408.188294
689.575343,432,5408.957372
212.971665,432,5409.750326
347.819736,432,5410.576538
328.181554,432,5411.343531
712.576676,432,5412.118335
291.847938,432,5412.908848
272.598846,432,5413.74105
183.443707,432,5414.521194
444.033854,432,5415.285249
687.843691,432,5416.079238
575.465641,432,5416.902808
461.151832,432,5417.68548
342.952067,432,5418.465414
327.316902,432,5419.277263
-226.699608,432,5420.065693
393.141987,432,5420.84062
28.726075,432,5421.651815
603.663525,432,5422.443739
759.75411,432,5423.216079
701.078685,432,5423.997654
756.46982,432,5424.81893
353.706412,432,5425.605915
590.239987,432,5426.379747
-36.201043,432,5427.156865
362.163584,432,5427.947848
424.580194,432,5428.75514
665.677531,432,5429.854755
466.023912,432,5430.666949
172.874388,432,5431.439937
180.705795,432,5432.229517
559.542529,432,5433.046445
492.094798,432,5433.824346
613.098974,432,5434.604458
598.61416,432,5435.418293
601.489395,432,5436.205321
-168.75921,432,5436.980196
628.517,432,5437.787955
786.341054,432,5438.587996
541.557101,432,5439.410366
718.840604,432,5440.201722
608.147664,432,5441.012192
-126.044679,432,5441.795211
193.484295,432,5442.575546
432.867423,432,5443.372976
214.229462,432,5444.205014
459.241327,432,5444.989054
711.725691,432,5445.770982
524.956549,432,5446.594432
589.485031,432,5447.380824
296.410686,432,5448.194867
302.916629,432,5448.980088
500.235149,432,5449.792369
471.621359,432,5450.576693
717.975028,432,5451.370946
392.833513,432,5452.190799
