#{"t_start": 1749438574.2674587, "env_id": "None"}
r,l,t
-511.355466,432,9009.013209
-372.308354,432,9009.323335
-472.152446,432,9009.638907
-333.581096,432,9009.973046
-171.793228,432,9010.745076
-490.524506,432,9011.102032
-463.454534,432,9011.411372
-532.249702,432,9011.72209
-457.482244,432,9012.031106
-488.617794,432,9012.342393
-462.55873,432,9012.648194
-446.157489,432,9012.949352
-505.828874,432,9013.254575
-401.712741,432,9013.565213
-453.854347,432,9013.873883
-234.626636,432,9014.189117
-529.954971,432,9014.499718
-253.349925,432,9014.81119
-266.721787,432,9015.115928
-308.905137,432,9015.424996
-303.130901,432,9015.73702
-447.16304,432,9016.353208
-393.044297,432,9016.661729
-297.630988,432,9016.972805
-79.675531,432,9017.28337
-268.594185,432,9017.597293
-470.404023,432,9017.916684
-372.913303,432,9018.231196
-466.801045,432,9018.540292
-247.874397,432,9018.848102
-295.310202,432,9019.150457
-257.65549,432,9019.456022
-603.441274,432,9019.765376
-277.367033,432,9020.071454
-335.819407,432,9020.377906
-446.522903,432,9020.686457
-300.155381,432,9020.997938
-222.079008,432,9021.305873
-507.614392,432,9021.618636
-420.113411,432,9021.926608
-179.859619,432,9022.234071
-430.545834,432,9022.546326
-329.697147,432,9023.167398
-308.579265,432,9023.485777
-38.690646,432,9023.801134
-99.030286,432,9024.123118
-51.831796,432,9024.429171
-356.283648,432,9024.738598
-433.946904,432,9025.043615
-329.333317,432,9025.351556
4.849433,432,9025.664819
-162.632608,432,9025.975307
-186.379747,432,9026.327232
-688.019672,432,9026.642473
-479.669507,432,9026.950346
-165.295554,432,9027.260734
-442.728651,432,9027.576711
-460.454476,432,9027.887776
-249.052467,432,9028.204201
-395.132473,432,9028.526533
-627.210795,432,9028.834505
-72.243225,432,9029.139763
-454.921087,432,9029.443599
-172.523951,432,9029.759007
-485.61463,432,9030.390466
-271.614963,432,9030.70273
-165.721401,432,9031.033369
72.738302,432,9031.343069
-399.212969,432,9031.653361
-216.769202,432,9031.96546
-452.75175,432,9032.283186
-145.398774,432,9032.591594
-130.505071,432,9032.898467
-242.912929,432,9033.210343
-348.794311,432,9033.520638
-135.685797,432,9033.824915
-225.388329,432,9034.135296
-462.419206,432,9034.442297
-273.993353,432,9034.760314
-96.793136,432,9035.072164
-61.626317,432,9035.392938
2.111109,432,9035.708838
-647.415238,432,9036.023532
-243.728954,432,9036.337462
