episode,timestep,reward,std
85,36864,-178.88892147160752,94.74077728590865
170,73728,-22.80724915578554,118.53718244892056
255,110592,-11.628424795807382,178.8823807954267
341,147456,54.37128517163292,204.41924462469203
426,184320,48.30281271960028,118.21802607937201
511,221184,63.11755418709745,101.526875007547
597,258048,66.25464039074181,120.88961388997281
682,294912,-36.87534990815002,134.69525839059537
767,331776,141.64683002201156,82.54010664630306
853,368640,85.17767550561975,151.49439000400648
938,405504,71.91832815024448,158.1942365000881
1023,442368,51.15909472276861,152.06331911213866
1109,479232,8.41981641964119,170.99475791841814
1194,516096,75.65859817755042,142.5258740085143
1279,552960,91.34680865978056,160.9925734458766
1365,589824,169.71694870438358,73.93226202700954
1450,626688,167.98830653944935,71.84924549151155
1535,663552,122.18332557624512,66.06435823021397
1621,700416,87.94808727139434,87.60575880989312
1706,737280,146.96406513632107,73.86540237823222
1791,774144,168.79974062070488,64.30252283516418
1877,811008,86.11099448803769,130.4567570814092
1962,847872,150.9014700412922,65.09828300506015
2047,884736,109.74232726788128,85.12048710168608
2133,921600,157.1251468572404,64.15690951618868
2218,958464,134.21441246552698,100.24160827455641
2303,995328,151.9427756854888,86.61899510882249
2389,1032192,204.24137883297945,58.910626203887574
2474,1069056,124.74442528668276,105.25205952132217
2559,1105920,161.16411343665595,76.08858184407205
2645,1142784,136.13377385779876,52.68943991402503
2730,1179648,114.2117425543599,67.55987050960191
2815,1216512,179.24043256761146,45.67158042493044
2901,1253376,132.80991267183805,57.37252056444089
2986,1290240,117.94484849984045,69.4053640022343
3071,1327104,153.09747579157988,95.69354141401153
3157,1363968,162.42193056610196,82.0730579808034
3242,1400832,137.93366267297887,67.74132539186886
3327,1437696,150.2133963189555,73.41286735556005
3413,1474560,105.48225326193253,95.42716985383078
3498,1511424,159.39900626046554,97.68644198603506
3583,1548288,190.8788658582842,51.003554258634445
3669,1585152,159.16615674240262,77.22850489520275
