#{"t_start": 1749479552.2487283, "env_id": "None"}
r,l,t
-124.116123,432,5288.540904
-17.813753,432,5289.318427
85.084256,432,5290.059123
-2.346733,432,5290.839318
11.884082,432,5291.586554
21.850992,432,5292.504506
-23.611071,432,5293.528051
-73.181354,432,5294.270288
41.739821,432,5295.022703
39.83364,432,5295.810975
-33.911138,432,5296.567778
21.257838,432,5297.35096
28.513419,432,5298.104486
212.191577,432,5299.107706
-19.003858,432,5300.128412
9.019147,432,5300.881173
34.731546,432,5301.638772
101.738039,432,5302.420612
11.451266,432,5303.181495
13.751319,432,5303.926404
75.882275,432,5304.719147
134.415281,432,5305.682058
16.372566,432,5306.677781
41.078321,432,5307.429205
-1.268015,432,5308.181548
81.883368,432,5308.982464
46.772493,432,5309.735524
3.215872,432,5310.507017
-47.946711,432,5311.292943
-2.13297,432,5312.263613
12.721221,432,5313.249223
8.373476,432,5314.004117
19.658037,432,5314.779673
1.339063,432,5315.580618
105.981333,432,5316.33136
72.424522,432,5317.124141
8.498736,432,5317.883652
-7.806538,432,5318.822643
125.935182,432,5319.826536
39.498888,432,5320.576211
52.445245,432,5321.339367
50.062421,432,5322.13494
-31.424611,432,5322.88157
-1.694584,432,5323.65814
72.46992,432,5324.413124
8.385332,432,5325.393462
35.977214,432,5326.358836
58.891566,432,5327.107103
43.390272,432,5327.8825
32.654107,432,5328.676617
2.792436,432,5329.434319
62.451395,432,5330.218949
68.46318,432,5330.970646
24.24669,432,5331.902189
86.588753,432,5332.893584
-1.423318,432,5333.650079
-80.216232,432,5334.406216
110.581253,432,5335.213064
28.146084,432,5335.966346
95.283727,432,5336.749261
74.113611,432,5337.57481
43.247865,432,5338.696571
-10.584756,432,5339.612856
2.956654,432,5340.357043
-0.12996,432,5341.15873
20.466129,432,5341.965028
10.355364,432,5342.761646
91.398566,432,5343.519814
33.818579,432,5344.280624
160.441286,432,5345.32811
-27.977268,432,5346.254545
-29.201467,432,5347.079161
105.420825,432,5347.834725
20.639278,432,5348.596989
4.962957,432,5349.377214
102.746178,432,5350.139894
66.267868,432,5350.894962
22.136968,432,5351.938238
3.284556,432,5352.915884
103.085141,432,5353.703251
45.641406,432,5354.474484
74.230419,432,5355.281434
14.086159,432,5356.032554
138.007864,432,5356.788027
9.099958,432,5357.569628
7.035808,432,5358.38034
5.881528,432,5359.013536
1.966784,432,5359.442503
4.582443,432,5359.862522
7.723865,432,5360.276831
30.157219,432,5361.250633
-92.646023,432,5362.029019
-131.608206,432,5362.778553
108.462368,432,5363.583853
113.86886,432,5364.62446
176.565275,432,5365.551874
50.163767,432,5366.316702
-290.782066,432,5367.082539
-42.1273,432,5367.914177
-72.512195,432,5368.66835
119.479228,432,5369.411709
115.257528,432,5370.204
62.128682,432,5371.199257
107.530407,432,5372.156155
35.56773,432,5372.915038
56.524117,432,5373.669987
119.662472,432,5374.480343
-62.954237,432,5375.231783
221.238188,432,5376.053302
160.107853,432,5376.827904
199.441835,432,5377.832979
-77.427932,432,5378.826008
92.46886,432,5379.570845
518.037954,432,5380.331903
31.899193,432,5381.131224
-18.758048,432,5381.872015
51.110246,432,5382.650541
118.304841,432,5383.409809
28.254922,432,5384.49019
322.484996,432,5385.440833
255.846429,432,5386.185124
134.83486,432,5386.940971
94.740796,432,5387.730304
228.734141,432,5388.523338
253.483813,432,5389.304239
303.006392,432,5390.077644
296.119506,432,5391.102015
101.109064,432,5392.040575
435.577438,432,5392.789588
-21.419906,432,5393.543839
149.123781,432,5394.3391
226.173454,432,5395.089598
199.020792,432,5395.86014
173.092234,432,5396.624486
265.569551,432,5397.57361
250.547583,432,5398.541454
439.298389,432,5399.304384
316.938591,432,5400.059045
373.641652,432,5400.877408
250.188244,432,5401.631856
174.286184,432,5402.43287
262.802354,432,5403.217107
-5.536846,432,5404.267609
269.674958,432,5405.17555
271.199776,432,5405.928519
377.976242,432,5406.709622
135.212303,432,5407.477752
209.61184,432,5408.22698
281.911231,432,5409.032969
134.527224,432,5409.83345
206.658689,432,5410.8039
302.583149,432,5411.748745
290.833385,432,5412.491198
107.014687,432,5413.250845
152.074355,432,5414.042857
411.135799,432,5414.791881
530.429374,432,5415.570131
185.577769,432,5416.354226
368.658364,432,5417.350305
278.055504,432,5418.324775
301.909375,432,5419.099097
345.585008,432,5419.879144
257.493371,432,5420.691419
427.059226,432,5421.463188
448.936187,432,5422.252458
294.819879,432,5423.02006
536.558309,432,5424.036714
267.95653,432,5425.030471
461.28509,432,5425.799543
97.350514,432,5426.580994
215.249248,432,5427.385088
421.356734,432,5428.172547
317.036392,432,5428.979336
369.814563,432,5429.778481
289.692306,432,5430.875185
429.261526,432,5431.64533
373.754295,432,5432.060431
398.676411,432,5432.47862
584.670328,432,5432.912062
505.825396,432,5433.336531
113.133125,432,5434.316031
171.570455,432,5435.147252
270.028214,432,5435.916358
337.427918,432,5436.970125
245.199889,432,5437.983135
469.172769,432,5438.743274
381.728636,432,5439.501148
162.898793,432,5440.316451
109.682134,432,5441.073427
359.607178,432,5441.861142
279.484342,432,5442.63206
304.16004,432,5443.753469
454.38551,432,5444.729779
-276.22192,432,5445.498376
363.474729,432,5446.269262
-54.102033,432,5447.080966
382.940514,432,5447.84987
448.140513,432,5448.672034
381.356177,432,5449.432164
151.330651,432,5450.375572
-16.16893,432,5451.364078
433.443905,432,5452.128494
391.508206,432,5452.896715
329.638499,432,5453.697016
270.127983,432,5454.463724
601.448974,432,5455.259532
257.646304,432,5456.035108
74.528795,432,5457.026917
450.675093,432,5458.029421
376.566442,432,5458.795306
337.176009,432,5459.549465
625.836345,432,5460.359348
72.107303,432,5461.119863
307.525663,432,5461.947141
71.847557,432,5462.737443
562.829915,432,5463.678327
582.393804,432,5464.692263
735.802527,432,5465.4599
288.775892,432,5466.23422
435.141567,432,5467.094521
646.953002,432,5467.876528
445.362094,432,5468.668739
498.545873,432,5469.432916
812.899791,432,5470.408056
435.532077,432,5471.410917
676.361017,432,5472.184148
428.357885,432,5473.000984
313.768119,432,5473.80665
673.972409,432,5474.558246
455.636152,432,5475.319323
440.615176,432,5476.114694
388.280871,432,5477.071014
512.522222,432,5478.054118
107.145623,432,5478.810457
88.571489,432,5479.586107
417.040682,432,5480.390291
384.296794,432,5481.171276
153.866261,432,5481.968564
622.952087,432,5482.732731
533.299782,432,5483.762016
411.876492,432,5484.735816
530.892053,432,5485.503144
494.729472,432,5486.278933
375.567182,432,5487.073001
178.418079,432,5487.838625
597.908974,432,5488.631712
138.556984,432,5489.410938
501.722993,432,5490.387435
537.934218,432,5491.366092
421.141831,432,5492.134099
92.147972,432,5492.903916
515.038982,432,5493.761214
492.153096,432,5494.518248
585.754613,432,5495.267117
274.260318,432,5496.060954
81.333379,432,5497.103462
536.654036,432,5498.06968
230.507884,432,5498.836402
462.985601,432,5499.599509
35.786139,432,5500.415613
175.072088,432,5501.174533
590.745386,432,5501.973656
543.654082,432,5502.724883
329.592461,432,5503.660201
665.175455,432,5504.673826
772.982796,432,5505.333104
616.33408,432,5505.733191
701.655233,432,5506.133801
785.511037,432,5506.552782
491.629591,432,5506.981679
23.561652,432,5507.962937
578.879949,432,5508.739836
139.099331,432,5509.514467
105.306239,432,5510.295614
610.748506,432,5511.064034
368.901091,432,5511.821329
397.956448,432,5512.82475
630.318676,432,5513.730864
614.051587,432,5514.614068
653.050013,432,5515.423556
391.90076,432,5516.215564
577.12375,432,5517.033664
108.227255,432,5517.793581
472.769113,432,5518.572852
514.531969,432,5519.612131
200.562513,432,5520.522318
286.337622,432,5521.307032
608.152483,432,5522.093383
632.912048,432,5522.934969
619.316589,432,5523.711811
402.993879,432,5524.483711
710.570925,432,5525.278865
616.36621,432,5526.277869
581.734999,432,5527.229166
421.865782,432,5527.997292
31.818227,432,5528.763465
570.518843,432,5529.61458
537.209028,432,5530.413985
156.264489,432,5531.176215
400.63504,432,5531.961739
256.580825,432,5532.946838
224.364926,432,5533.807624
407.883697,432,5534.592818
586.746517,432,5535.387358
217.713282,432,5536.193758
403.459888,432,5536.980426
342.933302,432,5537.727041
526.50932,432,5538.506515
87.153222,432,5539.55444
644.503694,432,5540.403167
705.284073,432,5541.194636
556.388898,432,5541.952998
520.825755,432,5542.757146
364.277003,432,5543.514386
545.089231,432,5544.284936
104.330039,432,5545.085921
415.621921,432,5546.085083
685.300696,432,5547.027773
356.927965,432,5547.784476
747.697881,432,5548.565487
194.472782,432,5549.353174
123.889607,432,5550.103485
326.087162,432,5550.91534
380.023696,432,5551.686656
500.000235,432,5552.604127
473.351089,432,5553.58678
642.009322,432,5554.334431
338.8395,432,5555.088479
505.099912,432,5555.872108
506.972406,432,5556.636333
590.16209,432,5557.421525
532.738231,432,5558.201132
636.335772,432,5559.183951
465.279668,432,5560.175814
506.694923,432,5560.92076
146.214678,432,5561.674895
308.908076,432,5562.485368
583.598617,432,5563.228632
170.766404,432,5563.977755
326.964836,432,5564.769202
