#{"t_start": 1746571550.838652, "env_id": "CultivateEnv"}
r,l,t
69.458384,114,150.856049
69.246132,114,151.074534
69.469791,114,151.278319
69.437073,114,151.475922
69.441151,114,151.680278
71.426814,114,156.168785
71.442095,114,156.390795
71.356008,114,156.588803
71.446923,114,156.796052
71.444245,114,157.004024
77.909379,114,161.469382
78.268215,114,161.68372
78.176385,114,161.893343
77.902923,114,162.096709
78.023735,114,162.324139
72.976173,114,166.950824
72.959376,114,167.143633
72.955123,114,167.336947
72.983018,114,167.534348
72.961761,114,167.74397
74.659983,114,171.847268
74.659373,114,172.03817
74.740413,114,172.252844
74.619038,114,172.466261
74.651673,114,172.678804
76.70619,114,177.031365
76.796348,114,177.21604
76.830091,114,177.422928
76.655981,114,177.620941
76.769102,114,177.833258
74.372126,114,182.225768
74.28676,114,182.437058
74.378372,114,182.627545
74.406909,114,182.846549
74.372903,114,183.061243
76.272043,114,187.515437
76.303521,114,187.717262
76.353965,114,187.920302
76.375796,114,188.117128
76.312907,114,188.32251
76.704203,114,192.860686
76.721917,114,193.051525
76.822928,114,193.246759
76.740703,114,193.447077
76.839275,114,193.639866
78.251508,114,197.912699
78.254976,114,198.096071
78.294256,114,198.291942
78.345025,114,198.483673
78.26049,114,198.673487
79.100672,114,202.898524
79.178162,114,203.10524
79.125611,114,203.309834
79.085224,114,203.514847
79.174002,114,203.713311
78.754175,114,207.891954
78.694554,114,208.08708
78.730987,114,208.306256
78.776864,114,208.506291
78.794716,114,208.705977
79.41771,114,212.927973
80.14862,114,213.126448
79.40472,114,213.319776
79.966694,114,213.506174
79.327149,114,213.693682
78.910907,114,217.899936
79.878027,114,218.106384
79.846887,114,218.319837
79.864538,114,218.526534
79.431093,114,218.728631
80.079561,114,222.913046
79.681236,114,223.11633
79.666996,114,223.327177
80.372011,114,223.521117
80.398823,114,223.728019
79.456129,114,228.131279
80.26747,114,228.336879
79.4526,114,228.528248
80.062901,114,228.71379
79.431043,114,228.916304
80.418067,114,233.363144
79.187065,114,233.567302
80.845682,114,233.774938
80.283761,114,233.960609
80.95928,114,234.150948
79.908914,114,238.546699
80.522326,114,238.744924
80.516274,114,238.945645
80.517333,114,239.142427
78.83728,114,239.358913
79.621573,114,243.818912
78.581088,114,244.029158
79.590953,114,244.228768
79.196615,114,244.43923
79.385761,114,244.635817
78.8499,114,249.024016
78.817103,114,249.234574
78.979137,114,249.440004
77.474267,114,249.697314
78.851292,114,249.917217
79.549412,114,254.43892
79.577292,114,254.665225
80.513487,114,254.868691
79.499908,114,255.066748
80.367227,114,255.270592
78.820433,114,259.390682
79.016543,114,259.5966
79.927811,114,259.812099
79.885243,114,260.010938
79.00338,114,260.220317
79.698663,114,264.458003
79.010354,114,264.650026
78.693499,114,264.844248
79.12856,114,265.043189
79.164178,114,265.259427
78.996116,114,269.590001
79.008124,114,269.805218
79.203876,114,270.028779
79.148005,114,270.230401
79.20877,114,270.441275
79.658507,114,274.950493
78.402499,114,275.158984
78.627518,114,275.369736
78.342448,114,275.575748
78.828285,114,275.800884
78.826229,114,279.835635
78.825561,114,280.083436
78.14169,114,280.299664
78.763522,114,280.507754
78.919328,114,280.702991
78.098534,114,285.069057
78.27175,114,285.324081
79.377199,114,285.526514
79.505137,114,285.747379
78.918813,114,285.947859
78.593507,114,290.327678
78.228754,114,290.570762
78.108855,114,290.785799
79.612641,114,290.997557
79.58391,114,291.215166
76.665008,114,295.615097
78.119694,114,295.836718
78.186224,114,296.033766
78.089306,114,296.232452
77.740401,114,296.438658
78.752399,114,300.929638
79.076589,114,301.141317
78.744096,114,301.341633
77.60189,114,301.550651
77.625777,114,301.763696
77.890959,114,305.854935
79.831477,114,306.095459
78.246432,114,306.319127
78.44422,114,306.532861
78.863828,114,306.759879
80.164106,114,311.119568
78.305614,114,311.36322
79.369013,114,311.5721
79.700147,114,311.786746
80.263932,114,311.993452
80.995193,114,316.39081
79.7483,114,316.651242
79.432749,114,316.859091
79.505344,114,317.079472
78.939379,114,317.336625
78.964611,114,321.815543
78.245028,114,322.036462
80.029059,114,322.247845
79.386459,114,322.456849
77.960058,114,322.65551
77.137423,114,327.141473
78.341815,114,327.355729
77.934558,114,327.575063
77.58111,114,327.78897
77.252174,114,328.009336
79.463177,114,332.48887
81.081747,114,332.693274
79.441299,114,332.902832
80.161521,114,333.10569
79.945262,114,333.329601
79.813378,114,337.758702
80.868926,114,337.951477
79.319587,114,338.14919
77.800222,114,338.35166
78.819846,114,338.542619
79.113259,114,342.9667
80.814229,114,343.16173
79.748085,114,343.368322
81.244273,114,343.566399
78.298738,114,343.774962
79.732872,114,348.093089
81.185271,114,348.32337
80.651375,114,348.538817
79.388125,114,348.759979
80.107422,114,348.956915
80.474131,114,353.369292
81.039016,114,353.562579
80.559928,114,353.762827
80.191976,114,353.948421
80.479369,114,354.152705
79.832892,114,358.630207
81.099643,114,358.841198
81.542951,114,359.044872
80.523338,114,359.250173
81.961378,114,359.466796
80.46744,114,363.90007
81.313191,114,364.101984
79.755713,114,364.320526
80.898078,114,364.525577
79.739394,114,364.750892
80.183033,114,368.933476
80.441676,114,369.139439
80.583473,114,369.369095
80.117873,114,369.57822
79.99262,114,369.786075
