,mean_rewards,std_rewards,values_q_net,values_target_net
0,-0.7935273,1.4603095,0,0
1,-1.67485,1.6855702,0,0
2,-0.4069585,0.7868311,0,0
3,-0.5344635,1.0152972,0,0
4,-1.3635079,1.5214723,0,0
5,-0.40679136,0.8751542,0,0
6,-3.422256,2.7996557,0,0
7,-563.8015,318.6562,0,0
8,-1.9437536,1.8142202,0,0
9,-9.165656,5.9753685,0,0
10,-2.2251654,2.3103344,0,0
11,-2.8728662,2.3631933,0,0
12,-1.4555163,1.6808568,0,0
