#{"t_start": 1746578354.0451787, "env_id": "CultivateEnv"}
r,l,t
54.113027,114,147.001983
54.214909,114,147.251532
54.205533,114,147.478554
54.197132,114,147.704625
53.94768,114,147.929999
53.537645,114,152.54554
53.510243,114,152.771805
53.52492,114,152.98839
53.636361,114,153.191538
53.564931,114,153.402286
56.085223,114,157.648403
55.564861,114,157.828483
57.374952,114,158.013752
53.14988,114,158.200212
55.040128,114,158.382436
54.642778,114,162.752012
56.991373,114,162.957993
56.85605,114,163.182639
52.531616,114,163.40338
54.842288,114,163.633728
52.528052,114,168.216527
57.975539,114,168.413934
57.807785,114,168.607988
55.768161,114,168.81635
56.134853,114,169.033936
52.960738,114,173.177263
52.414808,114,173.383723
54.376155,114,173.591154
49.747097,114,173.799952
50.688484,114,174.010136
55.063207,114,178.541948
55.911213,114,178.757848
55.780672,114,178.96592
53.646618,114,179.177723
50.855353,114,179.378505
57.601749,114,183.9727
50.73697,114,184.171845
51.936236,114,184.385941
52.1608,114,184.60379
54.291161,114,184.821014
58.427873,114,188.824845
53.166181,114,189.007183
54.568755,114,189.20421
53.369075,114,189.392454
55.570031,114,189.585173
55.482846,114,193.996789
57.849588,114,194.21505
52.946319,114,194.425225
55.91138,114,194.625141
56.828636,114,194.845418
57.626269,114,199.079844
56.476188,114,199.266373
56.287285,114,199.451273
51.589813,114,199.640135
56.168526,114,199.823728
56.873426,114,203.980795
56.300974,114,204.198102
53.365623,114,204.40707
55.820367,114,204.625527
57.054758,114,204.843222
57.820671,114,209.366617
55.610284,114,209.584401
53.822396,114,209.797587
57.433055,114,210.006068
56.267831,114,210.20897
58.613719,114,214.780304
58.201029,114,214.987862
55.533465,114,215.203692
57.015531,114,215.423566
53.544305,114,215.645861
58.90323,114,220.241968
55.410278,114,220.460351
56.830733,114,220.684284
56.732537,114,220.901148
57.136654,114,221.114585
59.518059,114,225.624537
56.787099,114,225.823133
57.73999,114,226.040785
54.193385,114,226.263918
56.990163,114,226.479055
54.792984,114,231.05037
57.941427,114,231.270014
57.532732,114,231.489387
56.874319,114,231.718866
57.077628,114,231.945799
54.290134,114,236.38099
58.791007,114,236.574002
54.141217,114,236.761736
57.083434,114,236.944491
56.488367,114,237.174436
53.219354,114,241.530483
53.955062,114,241.76541
56.743186,114,241.981706
54.576763,114,242.204989
50.772345,114,242.430252
54.839836,114,247.018376
54.434897,114,247.234278
56.305532,114,247.436949
58.259285,114,247.649638
52.978039,114,247.867901
57.397432,114,251.842509
59.374873,114,252.045688
56.028124,114,252.251404
56.920327,114,252.468084
55.648886,114,252.681986
55.972589,114,256.887295
59.975893,114,257.078767
55.473926,114,257.258952
56.150766,114,257.438536
55.158866,114,257.62261
57.739897,114,261.995456
55.022182,114,262.219985
55.052841,114,262.432282
55.688965,114,262.646881
57.09058,114,262.854772
58.060818,114,267.358249
58.81396,114,267.577212
54.678984,114,267.791465
56.984835,114,268.025484
57.566779,114,268.234578
55.713908,114,272.64558
59.69813,114,272.828606
58.046034,114,273.007074
58.568726,114,273.190141
56.112226,114,273.369817
58.104885,114,277.703838
58.010895,114,277.918478
59.465181,114,278.131874
56.310663,114,278.349577
57.952039,114,278.573732
58.137612,114,282.632412
56.941063,114,282.819239
54.199153,114,283.006196
56.810051,114,283.194515
57.053545,114,283.380656
56.233757,114,287.616134
57.414384,114,287.797143
57.276071,114,287.974296
58.285943,114,288.154737
59.127461,114,288.332038
58.340331,114,292.493746
57.33018,114,292.670586
56.855675,114,292.852551
57.547949,114,293.037975
56.207644,114,293.224232
57.775586,114,297.645786
58.280932,114,297.866404
60.130747,114,298.082901
58.368245,114,298.304109
61.299149,114,298.524802
58.875497,114,302.657013
53.883271,114,302.863376
56.793053,114,303.058471
57.549202,114,303.27196
59.807135,114,303.485754
60.526873,114,307.71338
58.200007,114,307.905057
58.74961,114,308.090923
57.580029,114,308.271582
60.402708,114,308.453501
59.437179,114,312.702581
57.068786,114,312.906946
56.305794,114,313.10971
58.456662,114,313.302515
60.54825,114,313.507868
60.617368,114,318.083016
56.602859,114,318.28782
59.108508,114,318.485897
58.378314,114,318.704815
58.539139,114,318.913268
57.654636,114,322.995668
58.555002,114,323.208763
55.898211,114,323.428819
56.805588,114,323.644468
56.972204,114,323.866627
56.133036,114,328.380158
57.798256,114,328.59333
57.375134,114,328.810977
58.524332,114,329.013245
56.04164,114,329.236076
51.532353,114,333.884906
58.781442,114,334.098545
60.542284,114,334.314299
58.717858,114,334.52946
59.745772,114,334.760565
58.832254,114,339.359843
57.739567,114,339.61053
57.358763,114,339.849153
59.647917,114,340.075899
59.174568,114,340.295608
55.667287,114,344.709487
59.045781,114,344.896964
57.00711,114,345.080872
57.095358,114,345.264817
56.841802,114,345.44571
55.152733,114,349.62366
60.429999,114,349.846568
61.204726,114,350.063565
57.09104,114,350.276175
60.004156,114,350.489035
56.432519,114,354.965188
57.747308,114,355.173611
56.811405,114,355.378421
56.961102,114,355.578529
58.498659,114,355.770795
59.58995,114,360.360518
59.071129,114,360.568928
60.783818,114,360.765915
58.996215,114,360.959853
59.336296,114,361.178991
59.05733,114,365.604855
59.682009,114,365.797024
58.169146,114,365.980692
59.394846,114,366.171797
56.12623,114,366.350476
