#{"t_start": 1748623887.9949212, "env_id": "CultivateEnv"}
r,l,t
7.730793,11,2.02338
9.795946,14,2.046394
7.706722,11,2.064648
8.0819,12,2.085228
6.605524,10,2.1036
9.809376,14,4.218497
7.212413,11,4.23905
7.622432,11,4.259633
7.586564,11,4.27947
6.796899,10,4.299045
9.627457,14,6.38193
8.361325,12,6.403801
7.436528,11,6.424202
9.081958,13,6.448187
6.639809,10,6.466747
7.609992,11,8.560694
7.460399,11,8.580339
8.832988,13,8.603353
8.212204,12,8.622819
9.829158,14,8.64709
7.485525,11,10.762249
7.584303,11,10.779673
6.79135,10,10.795504
6.981818,10,10.811996
7.452814,11,10.830278
7.759839,11,12.890089
9.162374,13,12.91118
7.844546,11,12.928588
8.988951,13,12.950236
7.515527,11,12.969449
51.564638,84,15.10416
51.601245,84,15.255576
50.575755,84,15.40317
51.278121,84,15.532928
52.189808,84,15.663764
50.500143,84,17.829828
51.377985,84,17.969121
52.028596,84,18.097925
49.464407,84,18.221441
50.491333,84,18.347997
51.236671,84,20.488956
49.106699,84,20.625469
52.410304,84,20.763382
50.872175,84,20.899953
48.968829,84,21.02361
56.181802,84,23.106335
56.175277,84,23.245595
55.789585,84,23.388741
55.115721,84,23.511391
56.903298,84,23.638529
55.561218,84,25.761737
57.401205,84,25.903678
54.988251,84,26.0349
57.190318,84,26.166005
55.631638,84,26.294573
54.384533,84,28.484385
53.897302,84,28.62991
54.554219,84,28.7763
54.399734,84,28.922695
54.518654,84,29.053961
54.585975,84,31.153683
55.214992,84,31.285089
55.619656,84,31.412687
54.600582,84,31.543936
54.220047,84,31.667634
55.42287,84,33.757427
53.877933,84,33.895247
54.613809,84,34.02129
53.069666,84,34.145137
53.395472,84,34.270263
54.905048,84,36.391187
55.595875,84,36.518402
55.95812,84,36.647369
55.097875,84,36.778992
58.486048,84,36.904377
55.117148,84,39.092093
55.266743,84,39.238288
57.927558,84,39.378611
56.758948,84,39.511031
54.710862,84,39.635847
56.424647,84,41.749307
57.044481,84,41.889271
58.486259,84,42.015481
57.861672,84,42.140181
58.071193,84,42.26451
57.496648,84,44.335121
58.833813,84,44.461763
57.425325,84,44.583673
58.14747,84,44.705541
58.422305,84,44.827101
58.390331,84,46.934661
60.131709,84,47.059962
58.652599,84,47.188202
58.957668,84,47.309358
58.884046,84,47.430552
57.981274,84,49.546506
58.776712,84,49.686867
57.744929,84,49.827347
58.781972,84,49.9577
59.53733,84,50.085466
57.458826,84,52.179779
59.126081,84,52.301839
58.037115,84,52.421978
60.444665,84,52.544487
58.646625,84,52.661954
60.704204,84,54.706693
59.556254,84,54.841775
59.453043,84,54.968678
58.822781,84,55.09663
58.620667,84,55.225836
58.695042,84,57.285156
59.501946,84,57.411972
59.672958,84,57.534218
59.641739,84,57.653443
58.758939,84,57.771862
58.692718,84,59.851402
57.426914,84,59.98516
58.436716,84,60.116653
59.736844,84,60.248928
59.70596,84,60.378458
57.42528,84,62.524836
58.497356,84,62.671992
57.635828,84,62.808581
57.269685,84,62.9428
57.560515,84,63.069644
59.326347,84,65.127111
59.416023,84,65.2638
58.729807,84,65.407413
59.952978,84,65.527342
59.651868,84,65.647056
60.392409,84,67.692231
61.329157,84,67.837484
59.057042,84,67.969303
59.857714,84,68.092278
58.597493,84,68.217944
58.507345,84,70.308956
59.022517,84,70.434309
60.451799,84,70.556327
58.589747,84,70.677856
58.204155,84,70.80248
58.901223,84,72.837561
60.278837,84,72.963368
58.979117,84,73.088155
60.757545,84,73.209465
60.769405,84,73.33351
58.998584,84,75.45931
60.416678,84,75.599609
60.270362,84,75.747883
58.737353,84,75.890475
58.792854,84,76.015883
60.245003,84,78.085691
61.123718,84,78.214069
59.222535,84,78.357998
58.852394,84,78.486172
60.875155,84,78.612111
59.182385,84,80.755484
58.024291,84,80.896889
60.057272,84,81.023431
59.2783,84,81.147984
57.952127,84,81.273047
58.136277,84,83.311951
58.275794,84,83.436126
60.340067,84,83.55722
58.782073,84,83.679512
59.707933,84,83.801094
59.726586,84,85.920958
60.368404,84,86.043714
58.940823,84,86.168713
58.801935,84,86.294837
59.485177,84,86.419057
60.36888,84,88.49458
60.30626,84,88.630782
59.570072,84,88.772943
59.873787,84,88.904912
60.634933,84,89.027248
58.907151,84,91.117613
59.017934,84,91.263349
59.411115,84,91.400109
58.788285,84,91.521312
59.609609,84,91.644666
58.709759,84,93.737008
59.713905,84,93.881255
59.421542,84,94.011418
58.896388,84,94.138889
58.529515,84,94.2667
60.396752,84,96.342493
59.073148,84,96.468472
59.874732,84,96.593444
60.149628,84,96.715883
60.693454,84,96.838204
58.919647,84,98.929969
59.148253,84,99.061731
59.544223,84,99.196599
59.728231,84,99.323079
59.681211,84,99.453376
59.9011,84,101.530875
59.028915,84,101.672269
59.810705,84,101.8147
59.98948,84,101.944236
60.366927,84,102.06844
60.928847,84,104.13289
58.838983,84,104.266806
58.486733,84,104.399813
58.762226,84,104.524837
58.797109,84,104.648751
58.859457,84,106.724575
59.370285,84,106.862999
60.552492,84,106.992496
60.850906,84,107.118866
60.979799,84,107.24334
60.305997,84,109.369851
61.175514,84,109.500171
59.100184,84,109.624841
59.174747,84,109.74872
59.472682,84,109.874227
58.85529,84,112.002945
59.035644,84,112.139423
59.992382,84,112.271013
59.672616,84,112.40768
59.959096,84,112.53024
59.975784,84,114.625938
59.680592,84,114.75684
58.492404,84,114.887402
59.172905,84,115.013054
59.947211,84,115.138693
60.029837,84,117.261395
59.955759,84,117.406834
60.169319,84,117.537378
59.306775,84,117.66666
59.18279,84,117.793951
59.29577,84,119.923087
59.664191,84,120.04603
59.460099,84,120.168937
60.217187,84,120.292077
59.70879,84,120.4155
57.634653,84,122.538427
57.82412,84,122.689497
59.169559,84,122.836181
57.583079,84,122.967188
57.770929,84,123.09788
59.433913,84,125.337766
59.553392,84,125.507988
59.231943,84,125.632858
60.559468,84,125.762104
60.624595,84,125.88998
60.408902,84,128.18015
59.550385,84,128.324561
59.118686,84,128.453504
60.246351,84,128.596506
57.983582,84,128.751637
60.541623,84,131.068223
59.582329,84,131.2421
60.018979,84,131.40784
58.964389,84,131.574993
59.819082,84,131.726065
58.54219,84,134.07953
59.927236,84,134.284961
59.963622,84,134.461973
59.674428,84,134.619819
60.359291,84,134.756286
59.486839,84,137.034513
60.538739,84,137.169302
59.901553,84,137.310096
60.161767,84,137.458151
59.898338,84,137.581357
59.43966,84,139.678005
58.870961,84,139.811163
58.346261,84,139.935217
58.943694,84,140.059094
58.594743,84,140.182632
59.50705,84,142.303088
59.439365,84,142.438245
59.383697,84,142.56986
59.5901,84,142.699925
59.264948,84,142.831017
58.717993,84,144.96139
58.791317,84,145.097096
61.295738,84,145.231184
59.616267,84,145.372016
61.447042,84,145.500706
60.242424,84,147.553855
59.757393,84,147.699154
60.920197,84,147.837398
60.008672,84,147.963801
59.834947,84,148.085394
58.778335,84,150.212384
57.375695,84,150.357443
58.52266,84,150.48424
57.079695,84,150.608092
58.690359,84,150.732178
