,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-2.4965035915374756,2.4204087257385254,0,1.6823937892913818,0.9531192779541016,143.0,0.9790209790209791
1,-2.0279719829559326,2.6150293350219727,1,0.8462590575218201,0.6315743923187256,143.0,0.965034965034965
2,-2.6713287830352783,2.2925121784210205,2,0.3904746472835541,0.40264028310775757,143.0,0.9440559440559441
3,-2.5734264850616455,2.3429393768310547,3,0.5129637122154236,0.28643977642059326,143.0,0.972027972027972
4,-2.307692289352417,2.537083625793457,4,0.3130635917186737,0.22763770818710327,143.0,0.951048951048951
5,-2.3636362552642822,2.5571658611297607,5,0.4331885278224945,0.1398032307624817,143.0,0.9440559440559441
6,-2.153846263885498,2.421661376953125,6,0.18658539652824402,0.042732492089271545,143.0,0.9370629370629371
7,-2.5804195404052734,2.282228708267212,7,0.14438903331756592,-0.03300745040178299,143.0,0.986013986013986
8,-2.6503496170043945,2.645113468170166,8,0.11482354998588562,-0.08567360043525696,143.0,0.958041958041958
9,-1.734265685081482,2.477735996246338,9,-0.016425736248493195,-0.15608397126197815,143.0,0.965034965034965
10,-2.0209789276123047,2.666729688644409,10,0.2023957371711731,-0.18184679746627808,143.0,0.9090909090909091
11,-1.8321678638458252,2.2870447635650635,11,0.07880206406116486,-0.2256714552640915,143.0,0.9300699300699301
12,-1.804195761680603,2.1262879371643066,12,-0.011285636574029922,-0.28575223684310913,143.0,0.9300699300699301
13,-1.7692307233810425,2.5134389400482178,13,0.03748030215501785,-0.2302926927804947,143.0,0.9090909090909091
14,-1.5174825191497803,2.4087634086608887,14,-0.04633193463087082,-0.22149530053138733,143.0,0.9370629370629371
15,-1.6433566808700562,2.6560540199279785,15,-0.004405807703733444,-0.23980480432510376,143.0,0.9370629370629371
16,-1.9370629787445068,2.395265579223633,16,0.1123645007610321,-0.20627827942371368,143.0,0.9370629370629371
17,-1.9860140085220337,2.409149408340454,17,0.10897207260131836,-0.2292124629020691,143.0,0.951048951048951
18,-1.7202796936035156,2.251357316970825,18,0.12257054448127747,-0.14960891008377075,143.0,0.9090909090909091
19,-2.062937021255493,2.4069156646728516,19,0.18039599061012268,-0.14117391407489777,143.0,0.9440559440559441
20,-2.0,2.35636305809021,20,0.0861189067363739,-0.13747408986091614,143.0,0.9300699300699301
21,-2.3496503829956055,2.4301681518554688,21,-0.004408212378621101,-0.12490332126617432,143.0,0.9370629370629371
22,-2.0979020595550537,2.4418113231658936,22,0.11606825888156891,-0.09359289705753326,143.0,0.951048951048951
23,-2.5104894638061523,2.6281614303588867,23,0.18386800587177277,-0.07793082296848297,143.0,0.9230769230769231
24,-2.1748251914978027,2.3926305770874023,24,0.18559187650680542,-0.06078331172466278,143.0,0.9300699300699301
25,-1.7692307233810425,2.2146754264831543,25,0.16923008859157562,-0.03297694772481918,143.0,0.9300699300699301
