episode,timestep,reward,std
85,36864,-284.7502036670219,111.27276965168504
170,73728,-34.36152816375119,115.07658001488609
255,110592,14.978666981317792,115.77140112179335
341,147456,-30.1690655116592,136.1308703110162
426,184320,23.590582133546594,152.14083095273577
511,221184,22.586449152034977,114.84280523243858
597,258048,14.6307159036192,164.34178745955563
682,294912,-67.79029678956667,158.73761548277776
767,331776,-7.266607128521523,134.68427182570812
853,368640,119.54117816350121,116.57460787878946
938,405504,79.8984451905773,93.77852415836794
1023,442368,77.31715168833027,85.15804616992791
1109,479232,118.22466905384329,118.42930630514593
1194,516096,154.85795950682618,84.861151198605
1279,552960,38.31331128896113,122.28468972507477
1365,589824,97.38682133747005,94.01078096146841
1450,626688,81.97807748780662,81.20759698752705
1535,663552,106.34900242317367,53.04928097860632
1621,700416,47.041792800490455,128.33926171699053
1706,737280,156.47993570173784,70.8786106331119
1791,774144,68.7466647808399,145.11319549445128
1877,811008,111.37973170697789,97.61184317649506
1962,847872,92.36954020304336,71.08317569129852
2047,884736,110.28819372049695,92.28453330297893
2133,921600,86.74653563890732,80.68671428548191
2218,958464,139.09246752492874,87.30531276411595
2303,995328,145.14827566690312,84.69051594448467
2389,1032192,113.21776234172553,48.53774014749001
2474,1069056,155.9562528833273,58.941270151498244
2559,1105920,95.36769593522612,129.61759138704406
2645,1142784,125.56567743218083,78.38816043931237
2730,1179648,144.9110697127033,92.88140327130326
2815,1216512,143.17187202795338,80.47508169634442
2901,1253376,146.3581178468092,70.90797364758413
2986,1290240,78.63113784931366,145.93347139194316
3071,1327104,125.17956129742588,99.31787638288797
3157,1363968,145.93487807703622,65.30019340868326
3242,1400832,81.25412092967703,128.43129683417703
3327,1437696,139.4713223431832,139.67402405325086
3413,1474560,131.7001340455151,118.27183300155015
3498,1511424,123.1184228762817,110.45129335816901
3583,1548288,132.76859506359196,61.06031514915826
3669,1585152,199.79144850194703,44.70940735428081
