#{"t_start": 1748620684.9233606, "env_id": "CultivateEnv"}
r,l,t
6.679787,11,2.058279
6.035918,10,2.074027
8.32471,13,2.095674
7.384127,12,2.115024
6.525063,11,2.132534
10.023695,15,4.149256
6.505183,11,4.167661
6.269556,10,4.183755
7.092464,11,4.200887
7.343218,12,4.220417
6.712191,11,6.29656
7.062334,11,6.313202
6.911129,11,6.329739
6.498011,11,6.345954
7.351091,12,6.363989
7.320996,12,8.292346
6.411334,11,8.309417
6.82964,11,8.327853
7.414547,12,8.347149
5.819113,10,8.364087
22.569334,84,10.474257
25.452383,84,10.605672
23.476078,84,10.732496
22.626687,84,10.859775
23.970814,84,10.983361
22.647029,84,13.06123
24.328571,84,13.184854
22.342579,84,13.310881
23.85492,84,13.432613
23.450054,84,13.559612
24.761539,84,15.718003
26.070806,84,15.851767
25.130799,84,15.985296
25.602539,84,16.107557
25.084701,84,16.227457
26.841328,84,18.430313
28.159395,84,18.565647
25.332162,84,18.69658
24.597323,84,18.821231
27.553236,84,18.954326
26.802489,84,21.139412
28.897087,84,21.279188
26.071445,84,21.427691
26.30856,84,21.559041
27.945762,84,21.678499
27.323173,84,23.77357
26.440198,84,23.895127
30.144922,84,24.016685
26.481035,84,24.135553
27.310321,84,24.261674
33.220662,84,26.347992
28.581546,84,26.474621
33.852262,84,26.60712
28.080695,84,26.722227
28.615763,84,26.840106
28.898171,84,28.988053
30.009378,84,29.119996
28.613942,84,29.251833
29.204592,84,29.381964
29.494137,84,29.517091
30.696195,84,31.698357
30.954432,84,31.841059
29.841235,84,31.970917
29.370537,84,32.090785
29.349365,84,32.208122
30.778114,84,34.25616
29.289298,84,34.383468
28.940432,84,34.508373
28.936983,84,34.628353
27.533106,84,34.750746
35.810572,84,36.791372
28.687112,84,36.916843
31.221305,84,37.042701
30.192489,84,37.166102
31.387532,84,37.287285
50.121141,84,39.523904
50.070107,84,39.656236
52.286887,84,39.795665
51.395273,84,39.922788
51.45087,84,40.052478
51.03481,84,42.276074
52.115019,84,42.418932
52.711684,84,42.557296
51.889385,84,42.689008
51.92562,84,42.84636
51.573844,84,45.036547
51.913862,84,45.163808
53.798569,84,45.288337
53.653229,84,45.419233
