,mean_episode_rewards,std_episode_rewards,episodes,Q_values_policy,Q_values_target,steps,action_randomness
0,-1.8363441425295643,1.5989192343073517,0,1.4834203720092773,0.6177435517311096,288.0,0.9583333333333334
1,-1.7657887554060234,1.5374461609756003,1,1.0126783847808838,0.3964645564556122,288.0,0.9340277777777778
2,-1.983766086016872,1.4590578666203864,2,0.8488258719444275,0.4028339087963104,288.0,0.9270833333333334
3,-2.0555802603796014,1.4631967530725998,3,0.8263697028160095,0.45231878757476807,288.0,0.9479166666666666
4,-2.0118217288792923,1.4688093584203357,4,0.9759597182273865,0.5823137164115906,288.0,0.9652777777777778
5,-1.7903128462637896,1.6298656985782096,5,1.0972158908843994,0.6433888077735901,288.0,0.9375
6,-1.9919843326208928,1.463137804033685,6,1.1054452657699585,0.6993263959884644,288.0,0.9375
7,-1.9826942253182527,1.4633485522729552,7,1.1843576431274414,0.8243169188499451,288.0,0.9479166666666666
8,-1.8638541558169277,1.5447235490985052,8,1.2871912717819214,0.8747295141220093,288.0,0.9479166666666666
9,-1.5034640948839626,1.744179757326113,9,1.447754144668579,0.9410746693611145,288.0,0.9548611111111112
10,-1.8172440275805657,1.545102984875479,10,1.482302188873291,0.9931032061576843,288.0,0.9097222222222222
11,-1.946723930474261,1.5240630381555962,11,1.6499556303024292,1.1319106817245483,288.0,0.9236111111111112
12,-1.9098257755379286,1.5264922816995388,12,1.8258384466171265,1.2732113599777222,288.0,0.9444444444444444
13,-2.007790224460855,1.4741303254674538,13,1.8629674911499023,1.4115309715270996,288.0,0.9305555555555556
14,-1.910085498479025,1.5274437886742385,14,1.8213706016540527,1.4277085065841675,288.0,0.9652777777777778
15,-1.943927166570003,1.490710069239689,15,2.1421773433685303,1.6149369478225708,288.0,0.9444444444444444
16,-1.5377378923433034,1.7281210626137422,16,2.3619441986083984,1.859336495399475,288.0,0.9513888888888888
17,-1.7866345859469375,1.6130942113704092,17,2.4576797485351562,1.8900097608566284,288.0,0.9340277777777778
18,-1.6545970776788141,1.7073108635536074,18,2.7627816200256348,2.092106342315674,288.0,0.9652777777777778
19,-1.8321186792285162,1.5655462196585979,19,2.752692222595215,2.1863906383514404,288.0,0.9409722222222222
20,-2.0144824570842155,1.4990363998492269,20,2.8048486709594727,2.2884654998779297,288.0,0.9652777777777778
21,-1.8682117414319823,1.5280061684533401,21,2.92305850982666,2.454313278198242,288.0,0.9270833333333334
22,-1.6698037628927938,1.613571711642215,22,2.9983339309692383,2.4419074058532715,288.0,0.9270833333333334
23,-1.8604479418194657,1.5331669332354094,23,3.1451632976531982,2.5699691772460938,288.0,0.8923611111111112
24,-1.592890678342586,1.7272769905126042,24,3.4636099338531494,2.7867772579193115,288.0,0.9166666666666666
25,-1.8843983248785898,1.5333516970658538,25,3.301387310028076,2.8004672527313232,288.0,0.9340277777777778
26,-1.9561467462359998,1.4974779331723973,26,4.005406856536865,3.409298896789551,288.0,0.9166666666666666
27,-1.9188789646880886,1.5454706883819538,27,3.7628860473632812,3.188955783843994,288.0,0.9236111111111112
28,-1.9361716982290613,1.481082450335289,28,4.107412338256836,3.5031309127807617,288.0,0.9270833333333334
29,-1.7521897420392796,1.6095518903999775,29,3.9384968280792236,3.345806121826172,288.0,0.8993055555555556
30,-1.832674505245021,1.5291392504854366,30,4.55233097076416,3.8269548416137695,288.0,0.9027777777777778
31,-1.8965648534458903,1.5760154306806553,31,4.655956268310547,3.979572296142578,288.0,0.9375
32,-1.662986617897543,1.5721643419065692,32,4.906932830810547,4.151029586791992,288.0,0.8854166666666666
33,-1.6096167697099848,1.6181350837770485,33,4.717264652252197,4.209042072296143,288.0,0.9027777777777778
34,-1.7268918322653102,1.6152727999627705,34,4.972427845001221,4.441245079040527,288.0,0.9097222222222222
